Nombre de usuario,Usuario,Fecha,Texto
Mr.Okazaki,@ADN_pol,2020-12-28T19:27:20.000Z,La gente del #YoNoMeVacuno  ¿es gilipollas?
Glitter Alex,@zego_alex,2020-12-28T19:27:13.000Z,"¿Por qué #YoNoMeVacuno es TT? Pinche gente pendeja 
 esperemos que la selección natural haga lo suyo "
Gabo Mangín,@G_Mangin,2020-12-28T19:26:26.000Z,#YoNoMeVacuno porque tengo la mollera sumida.
Davidri070,@davidri070,2020-12-28T19:26:16.000Z,"... viendo como los dirigentes del mundo juegan al monopoly con la geopolítica , #YoNoMeVacuno todavía."
Max Power,@PP_te_patea,2020-12-28T19:26:15.000Z,"""No voy a dejar que las farmacéuticas envenenen mi cuerpo con sus vacunas, #YoNoMeVacuno"" - dijo el conspiracionista después de darle el trago a su Coca Cola y encender su sexto cigarro del día"
Peter,@WeirdoPeterP,2020-12-28T19:26:07.000Z,#YoNoMeVacuno AJAJAJAJAJAJJAA excelente chiste del día de los inocentes 
Estanquera,@del_arny,2020-12-28T19:26:06.000Z,"La gente sabe que la vacuna solo sirve para casos leves? Es decir, para que no tosas. Dicho por Margarita del Val, no la necesita nadie. #YoNoMeVacuno"
Manuel Díaz,@diaz_manuel,2020-12-28T19:25:58.000Z,"#YoNoMeVacuno 

¿Debe ser derecho o se debe obligar? 

Tenemos derecho a no vacunarnos, pero también es derecho de cualquiera hacerlo requisito para viajar, asistir a centros laborales, educativos o cualquier actividad que requiere juntarse."
MalHablada,@HabladaLa,2020-12-28T19:25:42.000Z,"#YoNoMeVacuno ni por el putas... para conejillo de indias que sigan los putos gobernantes.
Ya fue suficiente con todo este circo marica, como para seguir en el juego tan perro que se inventaron con una vacuna que sirve pa'mierda"
「Jacobdcz7」,@Jacobdcz7,2020-12-28T19:25:15.000Z,"Ojala a todos los de 
#YoNoMeVacuno os de un susto."
"Patricia Giovanna
UNIDAS PODEMOS",@Patrici30126955,2020-12-28T19:25:14.000Z,"Pablo Casado es un MINDUNDI.

Sus ARGUMENTOS son propios de un RABIOSO que NO consigue NADA, salvo quedar como un INÚTIL.

#YoNoMeVacuno solo lo dicen los IDIOTAS."
Pierre,@IamFoxSenior,2020-12-28T19:25:13.000Z,#YoNoMeVacuno La cocaína que me meto ya mata al virus
Alejandro Bros,@eaglexandro,2020-12-28T19:24:37.000Z,"Perfecto no se vacunen, así sabremos quienes son los imbéciles que votarán por la coalición pri-pan-prd #YoNoMeVacuno"
Elena,@LadyGurru,2020-12-28T19:24:31.000Z,#YoNoMeVacuno pues al río todos.
Piquincho,@Piquincho1,2020-12-28T19:24:21.000Z,"Hoja de ruta para las próximas semanas:
-No vacunarse ni a ganchos con la vacuna rusa
-Exponer a este gobierno nefasto en todo este delirio
-Viralizar material audiovisual
-Pasar la bola a conocidos
-Exigir compra de vacunas confiables, y controles transparentes
RT
 #YoNoMeVacuno"
Adriana Barber,@Adriana80855844,2020-12-28T19:24:19.000Z,#YoNoMeVacuno con ninguna
Elis⁷,@My_cigar90419,2020-12-28T19:23:50.000Z,"#YoNoMeVacuno oki, muérete tú solito mientras yo me pongo mi vacuna."
Eduardo,@Lalo_Dragon_Llo,2020-12-28T19:22:21.000Z,#YoNoMeVacuno ¡Excelente! La selección natural haciendo lo suyo.
𓅦,@yeahessi,2020-12-28T19:22:15.000Z,Yo soy de las que cree que el virus fue intencionado por el tema de la sobrepoblación China y se les fue de madre #YoNoMeVacuno hasta que no se la ponga todo dios y vea sus efectos secundarios porque tela con la vacuna ya lista en pocos meses después la pandemia
Sebastian Villarreal,@SebasOnline,2020-12-28T19:22:03.000Z,"#YoNoMeVacuno Eso, no se vacunen, buena forma de acabar con los antivacunas mas rapido, asi que nada, si no se quieren vacunar, los apoyo muchachos"
El Abogado Del Diablo,@Devils_Iawyer,2020-12-28T19:21:25.000Z,"A partir de ahora a la vacuna la llamaremos Cacuna 
#YoNoMeVacuno"
A miserable pile of secrets.,@ElTopoTejon,2020-12-28T19:21:23.000Z,"Viendo el TT de #YoNoMeVacuno solo puedo comprobar que tenemos más de una Paty Navidad en el País.

Pendejos."
defensa y justicia,@nortesj1,2020-12-28T19:21:12.000Z,Ni empedo #YoNoMeVacuno
Quantum destroyer,@badpatoX,2020-12-28T19:20:56.000Z,No hay vacuna para este wet pussy #YoNoMeVacuno
katy,@lalispotter,2020-12-28T19:20:56.000Z,Perdona ?? Cómo que no te vacunas ?  #YoNoMeVacuno
Ezequiel,@zequielfranco,2020-12-28T19:20:50.000Z,#YoNoMeVacuno ni en pedo
Oscar Vs Tiranocracia - VERDAD Y LIBERTAD,@ColoidesOxigeno,2020-12-28T19:20:10.000Z,"#YoNoMeVacuno es tendencia

Me alegro"
Claudio Brunati,@Claudiobrunati,2020-12-28T19:20:03.000Z,#YoNoMeVacuno clases de canto #YoMeVacuno
En un Arbusto,@ElNoidelSucre23,2020-12-28T19:19:34.000Z,#YoNoMeVacuno porque tengo una vida interesantísima que vivir... oh wait? ponme 3.
A R I,@asct_luv,2020-12-28T19:19:12.000Z,"#YoNoMeVacuno????? 
AAAAA SÁQUENME DE LATINOAMÉRICA PORFAVOOOOR."
Barbarrat,@Barbarrat26,2020-12-28T19:18:51.000Z,Sabran los q dicen #YoNoMeVacuno la cantidad de porquería que ingieren x gusto que es 20mil veces peor que inyectarse una vacuna? Entre anabólicos agrotóxicos falopa y alcohol no se salva ninguno sin los mismos científicos que ofrecen la inmunidad en jeringa.
Omar Sarmiento,@_omarsarmiento_,2020-12-28T19:18:37.000Z,#YoNoMeVacuno porque los que dicen tener la solución (los grandes dueños del negocio de la salud) suelen estar muy ligados a los que crearon esta plandemia. No tiene credibilidad implementar una vacuna que se desarrolló en tan pocos meses. Ninguna credibilidad.
Adrián,@panaderoviajero,2020-12-28T19:17:36.000Z,"#YoNoMeVacuno Basta!! Hay que identificar a cada uno de estas basuras, y no darles no vacuna ni internación. Que se mueran"
Angel Menchero,@mencheroan4,2020-12-28T19:17:10.000Z,#YoNoMeVacuno por que prefiero hacer caso a videos de Youtube antes que a la Ciencia y a la Historia.
eli,@witch_useless,2020-12-28T19:16:57.000Z,Mas para mí (? #YoNoMeVacuno
Daniela,@daniela__209,2020-12-28T19:16:36.000Z,"Porfa déjenlo por escrito o algo a ver si me dan mi primera dosis más rápido 
 #YoNoMeVacuno"
marco vallejo,@marcovallejob,2020-12-28T19:16:18.000Z,#YoNoMeVacuno cuando saldrá al mercado la vacuna contra la corrupción
Arconte,@arconte68,2020-12-28T19:16:04.000Z,#YoNoMeVacuno hasta que los crédulos se vacunen y vea si sobreviven.
No eran cientificos,@loscuchus,2020-12-28T19:15:36.000Z,"Anmat arg recomienda la vacuna rusa no la aprueba,anmat rusa lo mismo nadie quiere quedar pegado con el gancho ¿y vos mcfly te queres vacunar?#YoNoMeVacuno"
Golfo,@Antonirogergc,2020-12-28T19:15:31.000Z,"La comida de rabo de Monica
Lewinsky, eclipsó la noticia del
falso suicidio de Gary Webb
(premio pulitzzer 1990).

Había demostrado las conexiones de la CIA con el narcotráfico.

Qué fácil resulta manipular.

#Plandemia
#YoNoMeVacuno"
Pepe,@pepeeme,2020-12-28T19:15:28.000Z,La derecha es igual de idiota en todas las latitudes? #YoNoMeVacuno
Zeno-sama #Tram0 St Esteve de les Roures,@Wertyalord1,2020-12-28T19:15:21.000Z,"A los payasos de #YoNoMeVacuno, les recomiendo que se den una vuelta por las UCIS y les digan sus paranoias en la cara de los trabajadores sanitarios si tienen narices."
Gota,@el__gota,2020-12-28T19:15:05.000Z,"La rusa no es buena 
me dijo un amigo fumándose un paraguayo #YoNoMeVacuno"
Margarita,@Margari78032401,2020-12-28T19:14:56.000Z,"Impaciente para que mañana se vacunen los k y ver qué pasa, por las dudas espero un tiempo #YoNoMeVacuno"
Solo Mike,@MikeParkTwt,2020-12-28T19:14:40.000Z,"#YoNoMeVacuno
No se vacunen, como decimos acá en México ""mejor, entre menos burros, más olotes"""
Ani,@AnaidPainappuru,2020-12-28T19:14:33.000Z,"Realmente deberían tomar los datos de las personas que están con sus mentados #YoNoMeVacuno o los que siguen en sus fiestas y que no se cuidan.

Para que luego no anden exigiendo un lugar en los hospitales, que se les vacune primero, o se pongan violentos con el personal médico."
Juanitocaminante,@Juanitocamina13,2020-12-28T19:14:28.000Z,"Pfizer pidió que Máximo Kirchner termine la secundaria y justifique su patrimonio.
#YoNoMeVacuno"
EriMedina,@Ladelascuentas,2020-12-28T19:12:50.000Z,"#YoNoMeVacuno entonces, porque no sabemos con certeza si el gobierno compró para poder acceder a la vacuna(?). "
Juli-On ,@YoSoyJulio_H,2020-12-28T19:12:48.000Z,"¿Son vacunas porque vienen de las vacas? 

No gracias soy vegano 

#YoNoMeVacuno"
A.B,@axellBM,2020-12-28T19:11:40.000Z,Ojalá les de COVID a todos los que dicen #YoNoMeVacuno y mueran. Bye 
Ismael Ruiz,@Isirpal,2020-12-28T19:11:28.000Z,"En una sociedad como la que quieren los negacionistas, a quien no se vacunase y enfermase, le dejarían tirado o lo arruinarían con la factura del hospital, por suerte para ellos en España todavía quedan restos del Estado de bienestar que quieren destruir #YoNoMeVacuno"
Corazón Rojo ☭,@CachondeoP,2020-12-28T19:11:20.000Z,"A los del #YoNoMeVacuno , no os preocupéis, sabemos que tampoco creéis en la teoría de la evolución de Darwin.

Ya os veremos caer como moscas"
ganas de vivir,@Ganasdevivir26,2020-12-28T19:11:05.000Z,"Cuanto cateto en este hastag, pues más parte #YoNoMeVacuno"
procrastinador Profesional,@Procrastuitero,2020-12-28T19:10:37.000Z,"#YoNoMeVacuno , no marcho produzco , creo en la inocencia de Uribe.
jajajajajajajaa top de estupideces"
Pat Green,@MrsYogur,2020-12-28T19:10:37.000Z,Yo estoy muy a favor de #YoNoMeVacuno porque así nos quitamos estúpidos de por medio.
Gabriela,@Gabysta74,2020-12-28T19:10:18.000Z,"-Descongele pan y sobró
...ma si lo congelo de nuevo no pasa na.....
-Si,  pero esto son vacunas!!!!
- Es lo mismo, no entienden na ustedes, vuelvan pal frío 
Así son #GobiernoDeCientificos 
#GobiernoDeLaMuerte 
#YoNoMeVacuno"
CarolaCaro,@cambiemos02,2020-12-28T19:10:06.000Z,"La Sputnik no solo perdió la cadena de frío, sino que la producción de la segunda dosis, (tras cuya aplicación se lograría la efectividad buscada), está en riesgo.

Nunca antes una careta kirchnerista, cayó tan rápido ni estrepitosamente

#YoNoMeVacuno"
AlexManza,@SoyAlexManza,2020-12-28T19:09:31.000Z,"#YoNoMeVacuno
Ponte la vacuna maldito HDTPM"
DARIO,@DARIO50960523,2020-12-28T19:09:19.000Z,"Traen con épica incluida una vacuna dudosa
 La trasladan como un flete con los papeles vencidos
Se les corta la cadena de frió
#YoNoMeVacuno  con la #SputnikV"
Manuel Cossio,@cossiomanuel,2020-12-28T19:09:11.000Z,"Abrí Twitter y leer que #YoNoMeVacuno es TT, es lo más triste del 2020. Pero eso no es todo, entrar a algunos y ver que citan un artículo de la nación donde se muestra un ""reporte oculto"" de ANMAT sobre los eventos adversos de Gam-COVID-Vac."
Luis,@elsellamaluis_,2020-12-28T19:08:03.000Z,Por qué el Coronavirus me la pela #YoNoMeVacuno
Fotóxico,@fotoxico,2020-12-28T19:07:51.000Z,"a todo esto el PRO gasta plata (de la tuya y la mía, claro, no te vas a creer que ponen la de ellos) en hacer tendencia #YoNoMeVacuno. Qué papel triste."
Mark Kusanagui,@Kusanagui_mark,2020-12-28T19:06:37.000Z,#YoNoMeVacuno gracias por mostrar a 7000 ignorantes que dejaran espacio para los mejores genes y su herencia. Solo una cosa. Pasen sus nombres y fotos para pegarlas en los hospitales y cuando vayan por que se están petateando por el virus les digan. No que muy no me vacuno? XD
Gen. Joseph Johnston,@Gotzon86Gotzon,2020-12-28T19:06:31.000Z,#YoNoMeVacuno si no es la sputnik rusa que mucho socialcomunista pero luego nos ponemos el microchis de Microsoft
Franc Hood,@FranciscoHood66,2020-12-28T19:06:18.000Z,"#YoNoMeVacuno

Qué raro  que no se vacunen....porque a ustedes ya lo vacunó Cristina.
jajajanajajaja"
Naju,@Nahuneco,2020-12-28T19:06:03.000Z,#YoNoMeVacuno es TT y solamente puedo pensar en que argumentos tendrá esa gente cuando nos vea caminar por la calle inmunizadxs
Roxana Cesari,@rox_cesari,2020-12-28T19:05:53.000Z,#YoNoMeVacuno que se lo apliquen todos los del congreso y Presidente
Carolina,@Carolina920405,2020-12-28T19:05:52.000Z,Yo no seré un conejillo de India #YoNoMeVacuno
"Jonathan
#DesobedienciaCivil",@Jonna_Ortega77,2020-12-28T19:05:24.000Z,#YoNoMeVacuno INFORMENSE SOBRE LA VACUNA GENOCIDA.
Prof. Voir M. Granovetter,@pepeblai,2020-12-28T19:05:22.000Z,"Creo que se debería habilitar algún sistema para que los que no se quieran vacunar lo comuniquen, y así no se pierde el tiempo con ellos. #YoNoMeVacuno"
Bernardo,@soydepampa,2020-12-28T19:05:02.000Z,#YoNoMeVacuno...asi de simple
Roxana Cesari,@rox_cesari,2020-12-28T19:05:02.000Z,"#YoNoMeVacuno por favor no sirve para nada esa vacuna, y la que llegó a Tucuman, con una temperatura - 5 grados ya con perdida de cadena de frío "
Gen. Joseph Johnston,@Gotzon86Gotzon,2020-12-28T19:04:39.000Z,#YoNoMeVacuno y me tomo un txupito de lejía antes del mitin de Abascal
Calculin,@Juananol,2020-12-28T19:04:39.000Z,"ÚLTIMA HORA
Pablo Iglesias dejará de cobrar la barbaridad que cobra! Para cobrar no más de 3 veces el SMI.
Dicen que es POR PRINCIOS, porque si hay ciudadanos que no llegan a final de mes, ellos no se pueden enfundar un 
.

Inocentes 
#YoNoMeVacuno"
guille,@CmGuille,2020-12-28T19:04:16.000Z,#YoSoyGilipollas debería ser la continuación oficial y automática para los que pongan el hashtag de #YoNoMeVacuno
"Jonathan
#DesobedienciaCivil",@Jonna_Ortega77,2020-12-28T19:04:14.000Z,"#YoNoMeVacuno
Los putos nomas se vacunan contra la gripesita"
manuela,@manuela04108962,2020-12-28T19:04:10.000Z,"#YoNoMeVacuno CON ESTE GOBIERNO NEFASTO NO ME VACUNO
NOS INFECTAN VENENO"
"Cot,
al gobierno de soretes",@Mo48919234,2020-12-28T19:02:51.000Z,"#YoNoMeVacuno Ni ebria ni dormida!
Títere idiota"
Pedro Diaz Lozano,@alonso_30,2020-12-28T19:02:39.000Z,#YoNoMeVacuno nos quieren hacer una cartilla para probar las vacunas que vallan saliendo de momento creo que esta la rusa la alemana y la francesa que se la pongan su puta madre a mi no me cogéis como cobaya de laboratorio
Óscar92player,@OscarCaelum,2020-12-28T19:02:21.000Z,"Los de #YoNoMeVacuno, espero que sigáis viviendo la vida así de a tope como habéis podido.

Al menos podréis poner en vuestro epitafio un bonito ""Hice lo que me salió de los cojones/ovarios, y así me fue."" #QEPD"
Luis Alba,@LichtenbaumHart,2020-12-28T19:02:08.000Z,"#YoNoMeVacuno porque el inepto narco ilegítimo 
@IvanDuque
 se está robando la plata de las vacunas."
Alberto Gongora,@memitodiez,2020-12-28T19:01:57.000Z,"#YoNoMeVacuno 
Como una vacuna de apenas ¡¡¡6 meses !!! es comercial???
Expertos en vacunas dicen que son mínimo 7 AÑOS de pruebas para tener algo fiable,comprobado y seguro para la salud; el resto es basura comercial---> experimento social-->control poblacional"
Thona (Bob) Gray,@Thonallich,2020-12-28T19:01:29.000Z,Goeyes que hayan inventando el #YoNoMeVacuno déjenme decirles que son LA BURLA. ¡No mamen!
Outis,@GuraKruor,2020-12-28T19:01:28.000Z,"¿Me pregunto cuántos del #YoNoMeVacuno lo dicen en serio? Opino que hay que apoyar a los que lo digan en serio, para que cumplan su sueño de ya no estar entre nosotros "
Screemface,@_ScreemFace_,2020-12-28T19:01:25.000Z,"Atentamente a los de #YoNoMeVacuno :

1- Abrid la caja de Ibuprofeno.
2- Desplegad papelito con efectos adversos.

Igual tampoco os tomáis más ibuprofeno en vuestra vida."
Santino Grosz,@SantinoGrosz,2020-12-28T19:00:39.000Z,"¿¡Cómo van a hacer TT #YoNoMeVacuno!? Cínicos de mierda, asesinos. Vacunense por favor."
Republicana,@paularomm,2020-12-28T19:00:35.000Z,"Te trasladan epica Sputnik en camionetita de Andreani con conservadoras, pleno verano con 40 grados. La constante de 18 bajo cero? Bien, gracias. El metodo de control esta en ingles y no pueden ni enterarse de q la cagaron.
Que manga de inutiles, por favor.. #YoNoMeVacuno"
José Luis.,@JoseLuDaCosta,2020-12-28T19:00:31.000Z,"#YoNoMeVacuno
Vacunas sin cadena de frío
Escasas
De dudosa aprobación
Con posibilidad que no haya más
Qué podía salir mal en peronia? 
#QueGobiernoDeMierda"
Flor en ciudad gótica,@plechitum,2020-12-28T19:00:13.000Z,Después tienen el tupe de decir que el peronismo quiere ignorantes a las personas cuando sus personajes son todos analfabetos como el dipy y Macri #YoNoMeVacuno
By Kary,@Rubiuh4life,2020-12-28T19:00:10.000Z,"#YoNoMeVacuno de momento, porque el personal de salud y los grupos de riesgo tienen prioridad, yo puedo esperar
Hasta entonces, no olviden cuidarse"
ZeroTwo Analytics,@ZTSAnalytics,2020-12-28T19:00:01.000Z,"Top 10 Tendencias de Twitter en  México:
Armando Manzanero: 133963
#DiaDeLosInocentes: 29486
#YoNoMeVacuno: None
#FelizLunes: 23998
#AyudaSiempre: None
#FelizInicioDeSemana: None
Luis Miguel: None
Herodes: 14191
Wuhan: 123604
Somos Novios: None"
Oscar,@oscar_nunio,2020-12-28T18:59:29.000Z,"sabían que las dosis de la vacuna rusa son diferentes?
no es la misma la primera dosis que la segunda...
adivinen que.... Argentina solo trajo la primera dosis
#YoNoMeVacuno"
Samu,@Samu0250,2020-12-28T18:57:31.000Z,#YoNoMeVacuno los de este hastag quieren hacer ricos a los de las funerarias y se ve que les encanta hacerse pruebas PCR
GAVIOTA #Orgonita #Mexico #YoSoyElQueSoy,@orgonitamaya,2020-12-28T18:57:29.000Z,LO TENGO BIEN CLARO PARA MI FAMILIA Y PARA MÍ... #YoNoMeVacuno
𝙄 𝘼 𝙉,@iancejotas,2020-12-28T18:57:05.000Z,"#YoNoMeVacuno no se vacunen y ya hijueputas, mueranse y dejen a los otros en paz. Ush."
ElPatron,@tequieroduro,2020-12-28T18:56:42.000Z,"#YoNoMeVacuno es lo q dice el taquero, cuando se le acabaron los sesos"
"@VMKim
Kim",@VMKim,2020-12-28T18:56:39.000Z,"Decir #YoNoMeVacuno es lo mismo que enterrarse vivo. Siquiera vas a poder vivir sin vacunarse. Van a usar el derecho de admisión en todos los sitios: ""SOLO INGRESAN VACUNADOS"" Ahí van a ver lo que es una grieta!"
jose manuel muñoz,@jomamugue2,2020-12-28T18:56:29.000Z,"#YoNoMeVacuno es tendencia? De qué de gilipollas?
La tendencia debería se #Mepongohastaelculodefarlopaporrosyalcoholperomedamiedoquemevacunenporquesoygilipollas"
E.,@_eritrocito,2020-12-28T18:56:28.000Z,Comen toxiperro de la 7ma y ahora dicen #YoNoMeVacuno porque no saben de qué está hecha la vacuna.
Un Incorrecto Más,@MasIncorrecto,2020-12-28T18:56:15.000Z,"De acuerdo,me vacunaré 
@sanchezcastejon
 con la única condición de que revele actas de las reuniones del comité de expertos y sus nombres verdaderos,y si no lo hace dimita con todo su gobierno ¿Trato?
#YoNoMeVacuno"
Pedro Diaz Lozano,@alonso_30,2020-12-28T18:55:57.000Z,#YoNoMeVacuno las personas mayores son las mas vulnerables vamos no me jodas que políticos y médicos mas listos tenemos en la UE para eso no hace falta estudiar la carrera de medicina o meterse a político solo saben meter el miedo en el cuerpo a las personas
MATA,@abrahammata_,2020-12-28T18:55:53.000Z,"Me alegro por las personas que no se quieren vacunar, mientras menos personas se vacunen más rápido me toca a mí. 

#YoNoMeVacuno"
Las Españas,@las_espannas,2020-12-28T18:55:36.000Z,#YoNoMeVacuno sin garantías.
₿ert,@DigitalBert,2020-12-28T18:55:31.000Z,"#YoNoMeVacuno porque ya llevo la del #Bitcoin
 puesta, la mejor de todas."
Riesgo en cuarentena!,@AleRiesgo,2020-12-28T18:55:29.000Z,"Que más puede pasar en el 2020? Hoy fui al chino y me atragante y termine tosiendo la cara de la china casi se muere ! de susto
#yoLeTosiAlChino 
#YoNoMeVacuno"
Juanma8422,@juanma8422,2020-12-28T18:55:21.000Z,"Me chupa un huevo que los del #YoNoMeVacuno no se quieran vacunar, es mas, me encantaria que no lo hagan y en caso de contagiarse que renuncien a la asistencia del Estado por pelotudos.  La verdad nos vendria muy bien que varios del 40% se caguen muriendo de Covid por idiotas."
call me eloi xermán,@eloi_2107,2020-12-28T18:55:14.000Z,"#YoNoMeVacuno QUE OS CALLÉIS DIABLOS DE LOS COJONES, SOIS ASQUEROSOS, DIABLOS MÁS QUE DIABLOS"
ADRIAN AGUILAR,@ADRIANDOMAINAME,2020-12-28T18:53:58.000Z,"MILES DE ABOGADOS EN EL PAIS
CIENTOS DE FISCALES, JUECES, PERIODISTAS, OPOSITORES ETC.
TODOS CALLADOS CONTEMPLANDO COMO INTENTAN APLICAR UN JARABE QUE NO ESTA APROBADO EN EL MUNDO
TODOS COMPLICES DEL GENOCIDIO O POR LO MENOS DE GRAVES VIOLACIONES
#YoNoMeVacuno"
Layardt Ramirez,@Layardt1,2020-12-28T18:53:52.000Z,"El científico que pasa años estudiando y trabajando en una vacuna, es un maldito desgraciado que quiere acabar con la humanidad; el chiflado que dice que las vacunas no sirven, resulta que a el si le creen, y lo peor es que ni estudiaron medicina o farmacéutica. 

#YoNoMeVacuno"
Mononononononoke,@Monononononono2,2020-12-28T18:53:43.000Z,#YoNoMeVacuno ya que me creo más el vídeo grabado con un móvil peor que el mío que comparte mi tía (sin la E.S.O) en Facebook que dice que las vacunas son malas que a cientos de científicos con una vida dedicada al estudio y meses sin parar de trabajar en la vacuna.
Pepeman,@Pepeman89,2020-12-28T18:53:40.000Z,Dejen a los #YoNoMeVacuno en paz ... la selección natural se hará cargo de ellos de todos modos ...
Emma,@chechisneta,2020-12-28T18:53:18.000Z,"La vacuna de pzifer 100% segura 
#DiaDeLosInocentes #YoNoMeVacuno"
Mertxe,@Abracad20581490,2020-12-28T18:53:13.000Z,"Entre los que votan a VOX y los negacionistas, somos un país de monguers
#YoNoMeVacuno"
ɹ o ʇ ɔ ī ʌ,@viictor_8,2020-12-28T18:53:11.000Z,"Pues venga, id renunciando ya que así me llega antes 
 #YoNoMeVacuno"
Armando Sánchez,@lokyGH,2020-12-28T18:53:10.000Z,"La primera persona vacunada en Murcia ni es murciana ni dice acho ni pijo, ni come paparajote #YoNoMeVacuno"
TormentaPerfecta,@_wstorm,2020-12-28T18:52:48.000Z,"Todo el mundo ha escuchado alguna vez que somos un cáncer para el planeta o que el virus somos nosotros, los humanos.
Pues los mismos que propagan esas ideas ahora te quieren pinchar no se sabe qué.

#YoNoMeVacuno"
¿Por qué es tendencia?,@EsTendenciaPor,2020-12-28T18:52:41.000Z,"#YoNoMeVacuno:
Es tendencia por quienes dicen que no se vacunaran."
MariaBor,@mariabordamarag,2020-12-28T18:52:26.000Z,"Primero los postergados para llegar a todos, no?? la vacuna es toda de ustedes, kukas #YoNoMeVacuno"
Esme,@Esme_Alon,2020-12-28T18:51:55.000Z,"#YoNoMeVacuno Yo no tengo problema de contagios, soy antisocial, hogareña, me gustan los espacios abiertos y con naturaleza si es posible, no me gusta la gente, no tengo vuelos, no voy a conciertos, tengo agorofobia y a Guirifobia por 1000. Que se vacune tu tía"
Matheo Gelves,@TheoGelves,2020-12-28T18:51:48.000Z,"La gente está en todo su derecho de decir #YoNoMeVacuno. Y así,
con la responsabilidad o no con la que toman esa decisión, deben asumir cualquier consecuencia que pueda haber. Fácil."
,@bromfenaco,2020-12-28T18:51:43.000Z,"Estoy en contra del maltrato infantil, pero qué par de guantadas bien dadas les faltan a algunos. #YoNoMeVacuno"
Calvito,@Javier31084297,2020-12-28T18:51:20.000Z,"#YoNoMeVacuno 
Que me vacunen los sanitarios, que son los que saben."
EstábamosMejorCuandoEstabamosPeor #La4TtodaPendeja,,2020-12-28T18:49:58.000Z,"Y si le pagamos a los weyes q hicieron Homenaje a Armando Manzanero, ese donde se contagió, para q organicen uno así d chingón, exclusivo para a El Cacas y to2 sus sirvientes Intelectuales d Izquierda Críticos Pensantes.
#YoNoMeVacuno
#DiaDeLosInocentes
#Chabelo"
Queen Valky,@QueenValky,2020-12-28T18:49:52.000Z,De los mismos creadores de #EsMiCuerpa llega: #YoNoMeVacuno
Sole,@ssoledad1983_,2020-12-28T18:49:34.000Z,"No se preocupen que los que somos responsables sí nos vamos a vacunar e inmunizar para de paso salvarles la vida a todos ustedes, manga de infradotados. #YoNoMeVacuno"
Ganadería y Agricultura,@GanaderiayAgro,2020-12-28T18:49:24.000Z,Quien aplique el #YoNoMeVacuno definitivamente NO lo vamos a extrañar.
juan Kamilo,@juankamilo2020,2020-12-28T18:49:19.000Z,#YoNoMeVacuno la vacuna invisible.
Gerardo Ostos,@GerardoOstos,2020-12-28T18:49:03.000Z,La cantidad de ignorancia con el #YoNoMeVacuno es increíble.
L,@Sinnickchulo,2020-12-28T18:48:52.000Z,"#YoNoMeVacuno por que las vacunad dan autis... no es broma ,si crees esto eres gilipollas"
Manrique,@KManrique_,2020-12-28T18:48:49.000Z,"Haha yo solo esperaré como les va a los europeos, cuando haya efectos hasta ahora estará llegando la vacuna a Colombia, y después un año más porque no soy población de riesgo. #YoNoMeVacuno"
Jerónimo,@Jeronimofuse,2020-12-28T18:48:45.000Z,"Que a mi vacuna se la den a los políticos, peronistas, radicales o zurdaje y en última instancia,a mi suegra #YoNoMeVacuno"
Paueki Bandolero,@Paueki,2020-12-28T18:48:28.000Z,"A todo el que twitee en serio lo de #YoNoMeVacuno por favor que la que le iban a pinchar a él me la pongan a mi. 
#YoMeVacuno #Vacunate
 #Cojones"
Jorge Guasp,@jorgeguasp,2020-12-28T18:48:16.000Z,#YoNoMeVacuno porque no entiendo qué dice el frasquito.
▒░░.🅒🅔🅒🅘🅛🅘🅐.░░▒,@ChechuAng,2020-12-28T18:48:16.000Z,"Para eso están los kumpas motivados por eTupito.
Arranquen chiques...después los seguimos 
  #YoNoMeVacuno"
claudia adarb,@cloclo4141,2020-12-28T18:47:39.000Z,"#YoNoMeVacuno. Mejor, amor, serás el responsable de tu posible sufrimiento si sos sintomático y eventual muerte. Y más vacunas para los que quieran hacerlo. Después no me llores ni media lagrima, corazón."
ALOR,@Aledoroz,2020-12-28T18:47:29.000Z,Qué gusto me da leer los #YoNoMeVacuno... le están dando su buena ayudada a la selección natural! 
Sergio.,@Sergio_Reborn,2020-12-28T18:47:23.000Z,#YoNoMeVacuno Porque paso de que me inyecten un nanobiochip 5G abertzale comunista con windows vista existiendo ya el Windows 10
Luis Lopez,@LuisLop96532751,2020-12-28T18:46:16.000Z,"Los muertos por covid, enfermos, secuelas, paro, crisis, dolor, sufrimiento, ruina se deben a un 10% de población infectada. Si los subnormales profundos del #YoNoMeVacuno no se vacunan, multiplicadlo al menos por SIETE hasta conseguir inmunidad de grupo. A la carcel les mandaba."
Camarrada Gaztea,@GayumbosR,2020-12-28T18:46:11.000Z,"#YoNoMeVacuno , cojonudo, un tonto menos."
Carina Ruiz,@Carinaruizg,2020-12-28T18:45:54.000Z,"- Es que... yo no me fío.
+ Pues... #YoNoMeVacuno.
- Igualmente.
+ Diferentecuerpo.

#QueCierreElÚltimoAlSalir"
TormentaPerfecta,@_wstorm,2020-12-28T18:45:52.000Z,"A los de ""Hay que confiar en la ciencia"" os recuerdo que Mengele y su tropa eran científicos, que el Proyecto Manhattan también era ciencia y que USA y otros países experimentaron con su propia población no hace mucho.

#YoNoMeVacuno"
Tamal de Carne,@tamaaldecarne,2020-12-28T18:45:16.000Z,Si usas el #YoNoMeVacuno de seguro tambien te hackearon el feisbuc.
