,Unnamed: 0,Unnamed: 0.1,Nombre de usuario,Usuario,Fecha,Texto,Sentimiento
7188,7188,2151,Lord Vader,@mantisreligioso,2020-11-18,recordatorio 2 los politicos son nuestros enemigos,0
7189,7189,2152,Lord Vader,@mantisreligioso,2020-11-18,recordatorio 1 no vacunarse,0
7190,7190,2153,@LordDarthVader,@LordDarthVader,2020-11-18,recordatorio 2 los politicos son nuestros enemigos,0
7191,7191,2154,@LordDarthVader,@LordDarthVader,2020-11-18,recordatorio 1 no vacunarse,0
7192,7192,2155,Jesús,@Jess90052262,2020-11-18,mi hijo enfermo cronico por el efecto adverso de la vacuna triaxis de sanofi sindrome asia post vacunacion y condenado a consumir un medicamento de por vida del mismo laboratorio que le enveneno casualidad no negocio perfecto,0
7193,7193,2156,@LordDarthVader,@LordDarthVader,2020-11-17,recordatorio 2 los politicos son nuestros enemigos,0
7194,7194,2157,@LordDarthVader,@LordDarthVader,2020-11-17,recordatorio 1 no vacunarse,0
7195,7195,2158,TiZe/ward,@tizeloveritalin,2020-11-17,me vi megan is missing me traume no pero me dejo un repulsivo horrible y mas la escena del barril,0
7196,7196,2159,Lord Vader,@mantisreligioso,2020-11-17,los politicos son nuestros enemigos,0
7197,7197,2160,Lord Vader,@mantisreligioso,2020-11-17,no vacunarse,0
7198,7198,2161,Odin 88,@odin_88,2020-11-17,es hoy no ayer es hoy no ayer,0
7199,7199,2162,sonialamorena,@sonialamorena2,2020-11-17,asumir mas riesgos con una vacuna que con la propia enfermedad por la que te vacunas es asi verdad,0
7200,7200,2163,LightWarrior,@maodarve,2020-11-17,mi genetica no me la van a modificar,0
7201,7201,2164,Voz disidente,@VDisidente,2020-11-17,ningun lider mundial dice asi que os vuelvo a recordar que en esta lucha solo estamos nosotros el pueblo contra ellostodos estan en el ajo,0
7202,7202,2165,Yael Casas,@Yael_caasas,2020-11-17,no he hecho ni un pito de todas las tareas que tenia pendientes estado,0
7203,7203,2166,Arriba Shitpost Xd,@xd_arriba,2020-11-17,ok me acabo de dar cuenta que las tendencias de esto son una mrd que es eso de o por dios como va la humanidad xd por gente que apoya tendencias como las anteriores es que la humanidad no habanza xd,0
7204,7204,2167,@LordDarthVader,@LordDarthVader,2020-11-17,recordatorio 2 los politicos son nuestros enemigos,0
7205,7205,2168,@LordDarthVader,@LordDarthVader,2020-11-17,rcordatorio 1 no vacunarse,0
7206,7206,2169,Kama Gayatri Dasi,@GayatriDasi1,2020-11-17,recordemos que vacunarse previene que una enfermedad que era mortal deje de serlo no previene contagiar a otros asi que si no me vacuno solo arriesgo mi vida,0
7207,7207,2170,conspiraciones,@eldespertar160,2020-11-17,jajajajajaja jajajajajajaja jajajajajajaja en mi pais dicen que despertaron pero salen a protestar con la mascarilla en fin oiganeste me sale en tendencias raro,0
7208,7208,2171,Lord Vader,@mantisreligioso,2020-11-16,recordatorio 1 no vacunarse,0
7209,7209,2172,Reymon Allen,@Brujelio2,2020-11-16,el bronco jaimerdznl bien bronco alla en tabasco y aqui las estaciones de bomberos cerrando por falta de recursos no words quepasaensn loquepasaennl,0
7210,7210,2173,El Azote del NOM,@elazotedelnom,2020-11-16,pfizer o moderna a los que dudan les recomiendo una en cada brazo,0
7211,7211,2174,El Facho del pueblo,@FlavioT74,2020-11-16,el problema con la vacuna rusa sputnik v es que los actores que se la van a poner para generar conciencia son todos retrasados mentales jamas podriamos averiguar si la vacuna tiene efectos neurologicos adversos,0
7212,7212,2175,Lord Julius#sosprisi,@eliassrmo,2020-11-16,sigo esperando a que aquellos que gritaban en la sede del psoe en con no el dia de las elecciones salgan y digan con si,0
7213,7213,2176,@Wendoly_,@Wendoly_,2020-11-16,no me voy a poner la vacuna no confio en ese tipo de personas  prefiero seguir teniendo las medidas de precaucion y tener cubrebocas a ponerme la vacuna si en el futuro veo que es eficaz me la pondria por el momento no gracias ,0
7214,7214,2177,@Wendoly_,@Wendoly_,2020-11-16,yo no se ustedes pero,0
7215,7215,2178,No bajo ni con tere,@Matesitoooo,2020-11-16,queremos la vacuna albertoo traen 2 vacunas distintas en q quedamos que boludo que es el macrista,0
7216,7216,2179,Fefo Retro Point,@FefoRetroPoint,2020-11-16,venga de donde venga,0
7217,7217,2180,Diario De Una Dura Ruptura,@DiarioDura,2020-11-16,les gustaria conocer mi triste historia y seguir el diario de como voy a superar mi dura ruptura dia a dia willy,0
7218,7218,2181,FERNANDO CARRILLO V,@FERJEDY,2020-11-16,un categoria 5 deberia arrasar pero con el congreso,0
7219,7219,2182,Jessica Ochoa,@J_Ochoa_S,2020-11-16,a mi que me pongan la vacuna rusa por favor porque si la gringa es tan efectiva para el covid como el neoliberalismo para la economia ecuatoriana mejor paso,0
7220,7220,2183,Faranduloca,@Faranduloca4,2020-11-16,si me dan el ife 4 yo me vacuno ahre jajaja,0
7221,7221,2184,Marcel Del Río #NuevaConstitucionParaChile,@marcelprofePHDP,2020-11-16,encuesta por quien votara ud para presidente 20222026 carlos gajardo 50  monica gonzalez 50  ponce lerou 0  4 votos resultados finales,0
7222,7222,2185,Epicurean,@GanymedeHr,2020-11-16,esos que creen que la fase iii solo lleva un par de meses en probar su efectividad casualmente son los mismos que creen en la honestidad de cristina,0
7223,7223,2186,Lord Vader,@mantisreligioso,2020-11-16,recordatorio 1 no vacunarse,0
7224,7224,2187,Mat,@Mat86234831,2020-11-16,a veces me pongo a pensar si el hecho de quedarme despierto toda la noche es por mi miedo irracional a que no me queda tiempo y trato de aprovecharlo al maximo o si solo es por insomnio,0
7225,7225,2188,Carles Cruijff,@CruijffCarles,2020-11-16,fin de semana con fiebre tos dolor en el cuerpo estoy destrozado espero no tener el bicho,0
7226,7226,2189,Angel Süneet,@AngelSuneet,2020-11-16,se dan cuenta que la mayoria de la gente en nuestro pais que lanza diariamente frases motivadoras y reflexivas tiene un desmadre en su vida,0
7227,7227,2190,Clois,@YClois,2020-11-16,mega la maneswett xfavor no hagan llorar a mane swett pesima actriz no convence a nadie no m gusta como mezclan 1tema tan importante como lo trans con la frivolidad mala comedia  salu2,0
7228,7228,2191,Nancy,@providaok,2020-11-16,nombran 1100 cargos para el conicet esta banda sera la luminaria na cional que avalara todas las vacunas recuerden no contamos mas con el respaldo cientifico del conicet lo que de ahora en mas se diga sera para manipular a la sociedad,0
7229,7229,2192,El Viejo de la Bolsa,@elviejolabolsa,2020-11-16,quien fue el sorete q dejo de seguirme los tengo bien contados tenia 1660 y ahora tengo uno menos el que deje de seguirme tendra una muerte horrenda,0
7230,7230,2193,Ariel Squeff,@ArielSqueff1977,2020-11-16,promocion ilimitada dejo a libre disposicion mi dosis para que utilicen mi vacuna la gente de bien pptoficial,0
7231,7231,2194,Lautaro,@LautaroG2020,2020-11-16,con una vacuna que esta en etapas de investigacion lamentablemente estamos siendo victimas de una jugada politica y no de una campana de salud consciente responsable y seria,0
7232,7232,2195,Luz Fara,@FaraonaArgenta,2020-11-16,dos cosas positivas saco del kirchnerismo y las vacunas 1 la grieta saco parientes y pseudos amigos k de mi lado 2 la vacuna agrieto aun mas y ahora se alejan los que quieren convencerme de vacunarme menos gente de a mi alrededor ano soy ni sere k 2,0
7233,7233,2196,Roxana Kasper #SoyDel41,@roxanakasper,2020-11-16,no habia visto tantos virus juntos,0
7234,7234,2197,Roxana Kasper #SoyDel41,@roxanakasper,2020-11-16,esta largooooo,0
7235,7235,2198,@LordDarthVader,@LordDarthVader,2020-11-16,recordatorio 2 los politicos son nuestros enemigos,0
7236,7236,2199,@LordDarthVader,@LordDarthVader,2020-11-16,recordatorio 1 no vacunarse,0
7237,7237,2200,Don Preguntón,@DonPreguntn3,2020-11-15,de que es lo que mas les gusta comprar 50  perfumes 0  calzado 0  otra cosa comentar que 50  2 votos resultados finales,0
7238,7238,2201,@LordDarthVader,@LordDarthVader,2020-11-15,recordatorio 2 los politicos son nuestros enemigos,0
7239,7239,2202,@LordDarthVader,@LordDarthVader,2020-11-15,recordatorio 1 no vacunarse,0
7240,7240,2203,Lord Vader,@mantisreligioso,2020-11-15,recordatorio 2 los politicos son nuestros enemigos,0
7241,7241,2204,Lord Vader,@mantisreligioso,2020-11-15,recordatorio 1 no vacunarse,0
7242,7242,2205,Regina Phalange,@safeandsound_85,2020-11-15,las locuras mias,0
7243,7243,2206,Daniel,@Daniel03186218,2020-11-15,la vacuna de la difteria es una mentira,0
7244,7244,2207,Lord Vader,@mantisreligioso,2020-11-15,recordatorio 2 los politicos son nuestros enemigos,0
7245,7245,2208,Lord Vader,@mantisreligioso,2020-11-15,recordatorio 1 no vacunarse,0
7246,7246,2209,Patriarca (YIYO),@Patriar19099909,2020-11-15,el progresista de latinoamerica reniega contra su propia descendencia e historia que los espanoles y su colonizacion y esas cosas y lo distorsionado es que al dia de hoy aun busquen culpables que paguen x hechos de siglos atras,0
7247,7247,2210,Iɴᴅᴏ́ᴍɪᴛᴀ,@VeronicG__,2020-11-14,meses han pasado y aun sigo preguntandome por que ningun politico de la elite chilensis ha muerto o se ha enfermado grave por covid,0
7248,7248,2211,El Acomodador,@elacomodadorok,2020-11-14,somos el unico pais que se alegro por la vacuna rusa o los demas son todos precavidos e inteligentes,0
7249,7249,2212,𝐉𝐔𝐀𝐍𝐌𝐀 𝐑𝐔𝐁𝐈𝐎,@JuanmaRubio8,2020-11-14,viendo lo malo que se pone mi padre y solo se vacuna de la gripe que del covid se vacune su pvta madre quiero ver si con la vacuna la gente no se muere,0
7250,7250,2213,Mauricio Munita,@MunitaCh,2020-11-14,ahora entendieron el mensaje cuando repartieron condones en las cajas de mercaderias era para proteger el ojo,0
7251,7251,2214,𝕭𝖎𝖑𝖑𝖊𝖙𝖎𝖓 𝕰𝖑𝖎𝖟𝖆𝖑𝖉𝖊,@billetevolador,2020-11-14,hoy el bichiyalito n1kc5 va festesjar su cumple,0
7252,7252,2215,Gulpo Ponzález ,@lapulponetaa,2020-11-14,jajajajajjajaja que es este hashtag tan trolo vas a ser man,0
7253,7253,2216,perdigon perdido,@perdigonperdido,2020-11-14,el dia que oms y medios desimformantes digan que el intercambio de fluidos genitales es peligroso los borregos fabricados se van a hacerde la paja de por vida nuestros politicuchos han entregado al pueblo a las farmaceuticas,0
7254,7254,2217,Alberto,@alberto197040,2020-11-14,hoy porque no hay vacuna apenas llegue si,0
7255,7255,2218,Pablo Martin,@PabloMa50639939,2020-11-14,necesitamos a voxes en el congreso 1  haz retuit  favorito 2  seguir a quien retuitean 3  seguir a quien te siga 4 ,0
7256,7256,2219,@LordDarthVader,@LordDarthVader,2020-11-14,recordatorio 2 los politicos son nuestros enemigos,0
7257,7257,2220,@LordDarthVader,@LordDarthVader,2020-11-14,recordatorio 1 no vacunarse,0
7258,7258,2221,Lord Vader,@mantisreligioso,2020-11-14,recordatorio 2 los politicos son nuestros enemigos,0
7259,7259,2222,Lord Vader,@mantisreligioso,2020-11-14,recordatorio 1 no vacunarse,0
7260,7260,2223,Dali,@dalilahe,2020-11-14,borracha pero buena muchacha,0
7261,7261,2224,༆,@JOSUEJi88577838,2020-11-14,siganme no quiero que me gane varde18920264,0
7262,7262,2225,Konstanza,@kowerlinger,2020-11-14,la pichi taylor es la tipica cuica promedio ahi uno se da cuenta que la mayoria son una basura aqui y en la quebra de aji,0
7263,7263,2226,Eve Dimi,@DimitrievEvelyn,2020-11-14,espantosa la musica que pasan en radio shopping de cordoba realmente,0
7264,7264,2227,Emakun Misha,@emakunmisha,2020-11-13,esto no puede ser tendencia,0
7265,7265,2228,AB CASTANEDA,@ARESYAHEL,2020-11-13,casi no me quejo pero esta vez cfemx si se esta pasando con el cobro los consumos son los mismos y cada mes llega mas caro el recibo,0
7266,7266,2229,Willy,@soyeldesombrero,2020-11-13,jugar en barranquilla no es buena idea,0
7267,7267,2230,Bruno,@br1Tw,2020-11-13,siempre es bueno recordarlo,0
7268,7268,2231,"Mirta
Tod
s",@mirtanicosia,2020-11-13,por un solo contagio nueva zelanda pide a 100 mil personas que trabajan en auckland quedarse en casa por un caso de covid19y aca pataleta pidiendo libertad y diciendo hay ignorancia,0
7269,7269,2232,RUBÉN,@ruvalerianol,2020-11-13,cuanta gente anda por ahi creyendo que tiene ojos bonitos gracias al cubre bocas,0
7270,7270,2233,Coherencia,@Coherencia100D,2020-11-13,el mayor verso ha rrapata q hay en en estos momentos es el gran hijo de puta de pedro sanchez asquerosoooooooo me en desdelamoncloa,0
7271,7271,2234,Madame Le Mabelle,@LaMeibel,2020-11-13,hay un hash y otro porque llegamos a un punto en la evolucion que la pelotudez mas infundada e incosistente es una opinion atendible,0
7272,7272,2235,"Yenny Costantine
%",@BellaGenio73,2020-11-13,entonces el teton aumenta el salario a 25 pero el dolar ya va por 690milbs y que paso con aquello de que el salario es medio petro,0
7273,7273,2236,ELD1€G0,@die_gaZo,2020-11-13,en whatsapp no se responde por orden de llegada sino por orden de importancia,0
7274,7274,2237,Bardero Con Fundamentos,@bardero_conf_,2020-11-13,en neuropsiquiatricos cuando uno entra es muy dificil salir o salir sin dependencia de farmacos es inminente el llamado tipico de esos establecimientos a tomar la medicacion,0
7275,7275,2238,Chicho Capucho ♕,@ChichitoCapucho,2020-11-13,el problema de la vacuna estadounidense es que cuando pronuncias pfizer contagias a varias personas,0
7276,7276,2239,Abril Naydeline,@AbrilNaydeline,2020-11-13,sabias que las vacunas son una forma principal de prevencion de enfermedades y para evitar las manifestaciones agresivas de un patogeno ademas de controlar y prevenir epidemias y pandemias por eso es importante vacunarse quetizamora,0
7277,7277,2240,Peluche 20,@Peluche204,2020-11-13,mami siempre me dice mantente enfocado en ti que cuando tu caiste nadie se acordo de ti,0
7278,7278,2241,Mrs. Diplodocus,@soydiplodocus,2020-11-13,me apetece hacer una encuesta que es mas lo mas decepcionante durante la pandemia antimascarillas 0  tomar cafe en un banco 100  fiestas privadas 0  1 voto resultados finales,0
7279,7279,2242,Anxo Ratel,@anxoratel1,2020-11-13,a garcia page lo escucha un socialista de los anos 30 que te diria yo araquistain al azar y se lleva dos bofetones y el juego del programa,0
7280,7280,2243,@monitorrente,@monitorrente,2020-11-13,buenos dias gente linda que arranquen bien el finde y si aun no lo hicieron sugiero q vean en netflix el dilema de las redes sociales,0
7281,7281,2244,koke_leiv@,koke_leiv@,2020-11-13,este gobiern o es de carton no gobierna no propone no representa a nadie lo mejor que puede hacer es llamar a elecciones anticipadas,0
7282,7282,2245,"SuckMyHappi,Ness!
#FreePalestina",@ElCapitanBeto69,2020-11-13,porque a este gobierno de alferdez  cfkargentina no le creo nada y no me generan un minimo de confianza si me pagan un bolo como a los actores que hacen campana para vacunarse ej nancydupla5 activo el modo y me doy vuelta como un panqueque,0
7283,7283,2246,@LordDarthVader,@LordDarthVader,2020-11-13,recordatorio 2 los politicos son nuestros enemigos,0
7284,7284,2247,@LordDarthVader,@LordDarthVader,2020-11-13,recordatorio 1 no vacunarse,0
7285,7285,2248,𝑳𝒊𝒛 𝑷𝒆́𝒓𝒆𝒛,@lachinaperez_78,2020-11-13,habemos muchos que queremos que nuestro despierte pero los cabrones mexicanos quieren seguir durmiendo,0
7286,7286,2249,Lore Feymew,@feymew,2020-11-13,me tienen chata con la publicidad de galvanicas pq no se exfolian el ,0
7287,7287,2250,Jhon Esteban,@jeperezre,2020-11-13,en vez de pagar winsportstv hagamos vaca por el cucutaoficial,0
7288,7288,2251,Bautista Péntecost XY,@BautiPentecost,2020-11-13,que personaje impresentable que es 6ines 6inebra 6enocida,0
7289,7289,2252,Bautista Péntecost XY,@BautiPentecost,2020-11-13,donde capto tantos adherentes massa jueces fiscales empresarios economistas gobernadores como tanta guita maneja y no nos olvidemos de moyano,0
7290,7290,2253,Magaly,@Magaly25463213,2020-11-13,se nota que las personas estan frustradas por la cuarentena buscan cualquier excusa para salir,0
7291,7291,2254,@LordDarthVader,@LordDarthVader,2020-11-13,los politicos son nuestros enemigos,0
7292,7292,2255,@LordDarthVader,@LordDarthVader,2020-11-13,no vacunarse,0
7293,7293,2256,Lord Vader,@mantisreligioso,2020-11-13,los politicos son nuestros enemigos,0
7294,7294,2257,María Libertad,@MoroqArg,2020-11-13,es argentino,0
7295,7295,2258,Lord Vader,@mantisreligioso,2020-11-13,no vacunarse,0
7296,7296,2259,David,@solid_snake83,2020-11-13,300 millones pamjiles el senadochile deberia aceptar el segundo guillier ivanmoreirab mjossandon ignaciobrionessi 90  no 10  10 votos resultados finales,0
7297,7297,2260,María Alessio,@maria_grapus50,2020-11-13,no me rompan mas,0
7298,7298,2261,ricardo rojas,@Peroncho_loco,2020-11-12,lo de artistas pro vacuna es muy goebbels,0
7299,7299,2262,neimontiel,@neimontiel,2020-11-12,buenas tardes nicolasmaduro conelmazodando mippcivzla vtvcanal8 neimontiel,0
7300,7300,2263,payasito pozole,@payasitopozole,2020-11-12,a veces pienso unos pensamientos que me dejan pensando,0
7301,7301,2264,Bautista Péntecost XY,@BautiPentecost,2020-11-12,donde capto tantos adherentes massa jueces fiscales empresarios economistas gobernadores como tanta guita maneja y no nos olvidemos de moyano,0
7302,7302,2265,Ivan Avila,@toretto_69,2020-11-12,645 gb no es lo que pesen es su contenido y lo que llegan a liberar,0
7303,7303,2266,Chupete,@RetamosoTomas,2020-11-12,me regalo si me voy con vos,0
7304,7304,2267,Professional Jawbreaker,@TeguaTitulado,2020-11-12,el problema de la vacuna es que cuando pronuncias pfizer contagias a minimo 15 personas,0
7305,7305,2268,Zulufit247,@JuanMan44742235,2020-11-12,existen 2 tragedias financieras 1 gastar todo tu dinero hoy y no tener disponible manana que lo necesites 2 ser tacano hoy y no poder disfrutar todo tu dinero manana no cometas ninguna de las 2,0
7306,7306,2269,chelozap,@chelo_zap,2020-11-12,faltan 2 meses para terminar el ano a pesar de eso ya puedo decir que fue un ano de mierda fin,0
7307,7307,2270,Pablo,@pa_bloquearte,2020-11-12,la vacuna espanola donsimon y larios,0
7308,7308,2271,Elvis Cachon,@Elvis_Cachon,2020-11-12,si los artistas del video son el ejemplo de los que se vacunan yo ni en pedo los sigo y fumamela kumpa,0
7309,7309,2272,Airton,@Tonsofair,2020-11-12,no puede ser que haya un hashtag antivacunas  no se como hemos sobrevivido tanto tiempo con este nivel de estupidez,0
7310,7310,2273,Bautista Péntecost XY,@BautiPentecost,2020-11-12,que personaje impresentable que es 6ines 6inebra 6enocida,0
7311,7311,2274,¡No! Al Bozal,@Roberto14171868,2020-11-12,el gobierno de espana nos lleva a una dictadura comunista,0
7312,7312,2275,Mauricio Munita,@MunitaCh,2020-11-12,que gane trumph o biden queda demostrado que el voto por correo es un fraude sera por eso que hay tanto politico impulsando que se haga en chile y de que voten los fallecidos ya se ve en chile el servel no actualiza los padrones,0
7313,7313,2276,@LordDarthVader,@LordDarthVader,2020-11-12,recordatorio 1 no vacunarse,0
7314,7314,2277,Lord Vader,@mantisreligioso,2020-11-12,recordatorio 2 los politicos son nuestros enemigos,0
7315,7315,2278,Lord Vader,@mantisreligioso,2020-11-12,recordatorio 1 no vacunarse,0
7316,7316,2279,La señora de Santako,@DeSantako,2020-11-12,este ano el calvo de la navidad viene con la vacuna bajo el brazo,0
7317,7317,2280,Antonio Delgado,@DeMeison,2020-11-12,en serio es tt que pais este madre que pais,0
7318,7318,2281,ElCuga_,@ElCuga_,2020-11-12,el fifa seguira siendo una mierda de juego por los siglos de los siglos amen,0
7319,7319,2282,Inquisidor,@Inquisidor_24,2020-11-12,odiame por ser de justinenger adelante estas en todo tu derecho habla a mis espaldas y haz de mi vida un infierno lo aguantare con una sonrisa en la cara pero insulta a justi o bruno y el infierno te parecera un hotel conparado conmigo,0
7320,7320,2283,"CHICOgamer
FUMETA",@DanielMora9182,2020-11-12,hola necesito ayuda para encontrar trabajo mi pareja esta embarazada de 5 meses y la estamos pasando mal desde abril sin trabajo no hay nada soy de angol y me seria de mucha ayuda alguna pega gracias,0
7321,7321,2284,Pedro Pérez Docente,@DocentePedro,2020-11-12,sueno con un gobierno que repare esta injusticia implementando una politica de alejamiento de etarras de las carceles vascas etarras,0
7322,7322,2285,Cuéntame,@Relatando3,2020-11-12,cuentame que cada manana sales con la fuerza suficiente para derribar a cada inutil que se cruce en tu camino y regresas a casa pensando como es posible que no nos hayamos extinguido ya con tanto inutil suelto,0
7323,7323,2286,Rorro El Cursi,@soarcito,2020-11-12,no importa que el tapete sanitizante este todo seco yo lo piso porque siempre he estado muy comprometido con hacerle a la mamada,0
7324,7324,2287,soy tu ídolo!!,@Alejo2126hotma1,2020-11-12,deberian ser los politicos en el mundo los primeros en probar la vacuna de covid 100  no 0  me la pela 0  2 votos resultados finales,0
7325,7325,2288,שלום,@_il_Consigliere,2020-11-12,armandoreporta otro vendidazo creando una percepcion equivoca en la ciudadania,0
7326,7326,2289,EL “SNIPER” WILLINGURGUL,@LeoSquivel,2020-11-12,quien pa algo casual no se crean,0
7327,7327,2290,@LordDarthVader,@LordDarthVader,2020-11-12,recordarorio 2 los politicos son nuestros enemigos,0
7328,7328,2291,@LordDarthVader,@LordDarthVader,2020-11-12,recordatorio 1 no vacunarse,0
7329,7329,2292,La loca del sexto,@marceatalla,2020-11-12,china y oms entongadas dejan el se expanda nos usan de conejillos de laboratorio y ahora negocio x van a exterminar la vida humana todos unos hdp donde lo unico ke les importa es poder y dinero,0
7330,7330,2293,Lord Vader,@mantisreligioso,2020-11-12,recordatorio 2 los politicos son nuestros enemigos,0
7331,7331,2294,Lord Vader,@mantisreligioso,2020-11-12,recordatorio 1 no vacunarse,0
7332,7332,2295,María del Rosario,@rosarioferraro_,2020-11-12,no soy para nada antivacunas pero convengamos que no es lo mismo aplicarse la vacuna de sabin que la de putin,0
7333,7333,2296,FERNANDO ORJUELA GALEANO,@PoliticaPuntual,2020-11-12,ya me imagino las manipulaciones grotescas que haran los gobiernos globalistas como el de ivanduque cuando llegue la vacuna contra el covid19 la pondran de exigencia para todo ya lo veran,0
7334,7334,2297,Teletrese,@Teletreze,2020-11-12,estamos en guerra contra un enemigo poderoso e implacable que no respeta a nada ni a nadie,0
7335,7335,2298,Bautista Péntecost XY,@BautiPentecost,2020-11-11,humillan a los jubilados con sueldos de miseria buscan la muerte de la familia de los ninos el aborto y la esterilizacion masiva con la vacuna nos quieren muertos no podran,0
7336,7336,2299,JavySaa #APRUEBO C.C.,@javysaa,2020-11-11,el corrupto delincuente d la moneda instruye a senadores dl 20 a negociar x aprobar la pesima ley d pensiones a cambio dl 2do 10tbn amarrar k nunca mas se vuelvan a retirar nuestros fondos con nuestros fondos pretenden financiarla,0
7337,7337,2300,🅻u.,@Luuu93,2020-11-11,nos van a devolver el dinero que nos hemos gastado en mascarillas digo igual que pagamos siempre de mas para todo,0
7338,7338,2301,Mandaloriana,@yrayanuez,2020-11-11,no pienso meterme ese veneno asesino al que llaman vacuna,0
7339,7339,2302,"Yo, Argentino!",@yoarg,2020-11-11,sr presmc mauriciomacri podria informar por que no veto los articulos de la ley de vacunas que habilitan la aplicacion compulsiva ello va contra ley de dchos del paciente el cod civil y pretender jurisdiccion nacional que no corresponde espero rta gracias,0
7340,7340,2303,Andy Lescano Conese,@andreacbacap,2020-11-11,que suerte que ursula se va a vacunar hay esperanza,0
7341,7341,2304,Abi,@Abi93059325,2020-11-11,somos humanos nos equivocamos no existe el motivo para culparnos un poco de comedia para la pandemia,0
7342,7342,2305,Alberto,@altoba1965,2020-11-11,hasta que me garanticen con cierto rigor la eficacia y efectividad de la vacuna con nuestra salud no se juega,0
7343,7343,2306,N. Puyol,@EspejoDesierto,2020-11-11,hoy el ysya saca album tremendo porro de chala me voy a hacer para escucharlo,0
7344,7344,2307,RaikkoNoR,@RaikkonoR,2020-11-11,despues de todo el material sanitario defectuoso que nos han estado vendiendo en este tiempo de pandemia que llevamos alguien se atreve a que le pongan la vacuna,0
7345,7345,2308,"Denniwis
◢◤",@Itzel_Denniwis,2020-11-11,si el 31 de diciembre hubieramos usado calzones blancos para la salud nada de esto hubiera pasado ah pero no la puteria y el dinero primero,0
7346,7346,2309,Manón G Farkas,@_____YO_____YO,2020-11-11,no pasa nada que sospechosa casualidad justo ahora que tiene la vacuna con 90 efectividad y aparece rusia con su vacuna con 92 si es asi que rusia vacune ya a toda su poblacion que esta esperando con rusia,0
7347,7347,2310,Manón G Farkas,@_____YO_____YO,2020-11-11,que sospechosa casualidad justo ahora que tiene la vacuna con 90 efectividad y aparece rusia con su vacuna con 92 si es asi que rusia vacune ya a toda su poblacion que esta esperando con rusia,0
7348,7348,2311,lucio3p,@Lucioclaa,2020-11-11,me siento obligado a representar a la juventud que desperto una vacuna que no paso la fase 3 no es confiable no vamos a ser ratas de laboratorio de nadie vamos a seguir firmes mi cuerpo mi decision,0
7349,7349,2312,Jano Cereño,@Janocereo1,2020-11-11,con la misma fuerza que se ha utilizado para conseguir el 10 debiesen defender una suspension al pago de contribuciones a quienes no podemos realizar esos retiros biobio,0
7350,7350,2313,bad_girls_clud,@GirlsClud,2020-11-11,no sere ella tip mas lind pero soy re buena persona con el que me da la gana,0
7351,7351,2314,bad_girls_clud,@GirlsClud,2020-11-11,me gusta la sensacion cuando dejo de respirar y escuchar como mi pulso va bajando cada vez masy despues de golpe respirar creo que soy una psicopata,0
7352,7352,2315,g͛o͛t͛e͛s͛a͛n͛,@gotesan,2020-11-11,los negacionistas son los carlos jesus de nuestros dias,0
7353,7353,2316,Bardero Con Fundamentos,@bardero_conf_,2020-11-11,la ultima gran mentira del comunismo exclavizante q la abre las puertas a la sumision total desumanizacion control y transhumanismo es que la la no contaminacion de tu cuerpo por los laboratorios asesinos es no proteger al otro cidarnos del comunismo cuidarte,0
7354,7354,2317,claudio albarenque,@albarenqueok,2020-11-11,en el mundo las vacunas se investigan se prueban se aprueban se producen se distribuyen y se aplican en argentina ademas se milita,0
7355,7355,2318,Gonzalo Cabezinas,@cabezinas,2020-11-11,y procedo a aspirar polvo blanco sin prospecto,0
7356,7356,2319,Kʜᴀʀᴏʟ,@KharolShelby,2020-11-11,se supone que la vacuna llegara por enero de 2021 o por ahi vosotros os la pondreis o hasta que no veais que efectos secundarios tiene no esta claro 222  hsta k n vea ls efects no 778  18 votos resultados finales,0
7357,7357,2320,Elguillote,@Elguillote3,2020-11-11,que el presidente de rusia q manda envenenar opositores y encarcela homosexuales diga que la vacuna sputnik 5 tiene un 92 de efectividad es lo mismo que creerle al indec k que tenemos un 2 de inflacion mensual,0
7358,7358,2321,Harry Landauer,@harrylandauer,2020-11-11,cuando pienses sientas y actuaes congruentemente lograras todo en lo que te enfoques divulga lo positivo de la vida,0
7359,7359,2322,Rastynquilla,@Rastynquilla4,2020-11-11,llego vickydavilah y batio con semana en menos de un ano acabo con el periodismo de verdad,0
7360,7360,2323,@LordDarthVader,@LordDarthVader,2020-11-11,recordatorio 2 los politicos son nuestros enemigos,0
7361,7361,2324,@LordDarthVader,@LordDarthVader,2020-11-11,recordatorio 1 no vacunarse,0
7362,7362,2325,Lord Vader,@mantisreligioso,2020-11-11,recordatorio 2 los politicos son nuestros enemigos,0
7363,7363,2326,Lord Vader,@mantisreligioso,2020-11-11,recordatorio 1 no vacunarse,0
7364,7364,2327,miriam rondina,@miriamrondina,2020-11-11,excelente reconocer lo hechoexcelente devolver lo mal utilizadosin embargonada justifica los habitos de la vieja politica,0
7365,7365,2328,Joakin,@oakinito,2020-11-11,para mi lo de la primera vacuna es como cuando en el iphone te sale actualizar a nuevo ios mejor esperar hasta que salga una nueva version mejorada,0
7366,7366,2329,D.Alonso,@TeatroAlonso,2020-11-11,la vacuna de pfizer la deberian probar primero con los politicos y futbolistas sin ellos el mundo no puede funcionar son esenciales,0
7367,7367,2330,B.justme41%,@MiSincericidios,2020-11-11,no confio en nada que venga del gob nacpop no importa cuando leas esto,0
