,Unnamed: 0,Nombre de usuario,Usuario,Fecha,Texto
4076,4076,𝓔𝓶𝓶𝓪 𝓑𝓮𝓷𝓳𝓾𝓻𝓲𝓪,@Emmabenjuria,2020-11-03,parece raro haber piensen halla vacuna mundial solo argentina virus mortal
4077,4077,argtrends,@argtrends,2020-11-03,habla argentina 1 2 3 fede bal
4078,4078,Emi,@EmiOrtizok,2020-11-03,venden desprendimiento retina cataratas solo simple virus conjuntivitis
4079,4079,Emanuel,@_Emanuel_96,2020-11-03,tan solidario prefiero ceder vacuna algun kichnerista necesitan mas si patria
4080,4080,FAG KID,@MaguNaro,2020-11-03,altos mogolicos
4081,4081,𝓔𝓶𝓶𝓪 𝓑𝓮𝓷𝓳𝓾𝓻𝓲𝓪,@Emmabenjuria,2020-11-03,puede ser aue lista vacuna asi poom golpe porrazo despues 8 meses enserio
4082,4082,La Posta Sin Vueltas,@LapostaSnVuelta,2020-11-03,verguenza primero oxford ahora rusia nuevos conejos india socialismo internacional argentina va tolerar atropello
4083,4083,celes,@hobisprites,2020-11-03,pq van traer millones vacunas pais re cuestionable siquiera paso pruebas q pasar sacarla mercado diciendo q acuerdo anden diciendo q tema anti kirchneristas
4084,4084,El Club de los Gorilas - Oficial,@DeGorilas,2020-11-03,club gorilas vacuna
4085,4085,Gusta Gustavo,@GustaGustavo10,2020-11-03,chupala alberso
4086,4086,Viviana Canosa,@vivicanosaok,2020-11-03,vos
4087,4087,Vikki,@Vikki14221517,2020-11-03,pedo
4088,4088,Daniela Cristina,@Daniela86988129,2020-11-03,parece vacunado globerto 27 octubre ano pasado acordas jajaaaaa
4089,4089,Elber Galarga,@mepongoelpongo,2020-11-03,niiiii pedo vacuna creada bases cientificas locura peronchos posta vacuno rusa
4090,4090,nehu,@gluedlove,2020-11-03,dios igual gente mierda ma cabeza
4091,4091,argtrends,@argtrends,2020-11-03,habla argentina 1 2 3 fede bal
4092,4092,Rodrigo Favre,@RodrigoFavre,2020-11-03,vi ocurrio hacer encuesta dos dias conclusiones porfa rt asi muchas respuestas pondrias vacuna rusa inglesa primerorusa 167 inglesa 25 venga primero 583 24 votos resultados finales
4093,4093,Mel,@Mel_VanLierde,2020-11-03,tomo dosis chamame wiiiitu taco punta pie zapateo
4094,4094,𝚊𝚕𝚎,@17AleVazquez,2020-11-03,deberian darle vacuna diciendole moderna luego avisarles rusa sufran nomas
4095,4095,𝕬𝖉𝖗𝖎á𝖓 𝕮𝖆𝖇𝖆ñ𝖆𝖗𝖊𝖘,@elcaiser284,2020-11-03,literal aveces averguenza pais mierda pordes hacer tendencia sabiendo todas personas riesgo estan sufiendo
4096,4096,G O N Z A L O,@gonzalo54722849,2020-11-03,primero deberia ser gines si 15 dias sigue diciendo tonterias entonces hace efecto
4097,4097,Lucía Mérida,@MeridaLuci,2020-11-03,teoria conspirativa
4098,4098,Carolita,@tutopia2013,2020-11-03,definitivamente estan convencidos mansos ignorantes boludos
4099,4099,Nicolás,@RicardoMiDios,2020-11-03,extrano memen
4100,4100,Leandro,@Leandro79226994,2020-11-03,vacuna oxford mato brasil fase 3 rusia fase 2 termino
4101,4101,Fausto6666,@Asdrubal777771,2020-11-03,si presidente vacuna
4102,4102,Avril,@Luquintero3_,2020-11-03,gente favor tan mal cabeza estan justificativos digo
4103,4103,𝕯𝖞𝖑𝖆𝖓,@dylanpizarrook,2020-11-03,wtf lloraban cura ahora puede haber rechazan jajja personas deben ser mismas banan vez semana mangas giles
4104,4104,Nicolás,@RicardoMiDios,2020-11-03,parece perfecto gorilas vacunen asi van extinguir dinosaurios primer mas grande aporte van brindar patria toda humanidad
4105,4105,Sebastián,@Sebastian81ok,2020-11-03,escuchen cosita vacuna pusimos octubre ano pasado repetimos octubre
4106,4106,Lady AMANDA,@LadyAMA01091892,2020-11-03,dicen compraron 25 millones vacunas rusas pues pongan caso loca vacuno vaya saber cosa
4107,4107,リリス,@LilithRiot,2020-11-03,dudas
4108,4108,Heinze Mexicano,@HeinzeMexicano,2020-11-03,boludos creen van vacunar toda poblacion entienden globitos
4109,4109,chocolatitocute,@Marcos26915190,2020-11-03,aversi queres vacunarte anda vacune perro toro caballo damos eleccion tenes vacunarte igual demas aguantarte vos crees revolucionario
4110,4110,Cexa,@Cexagono,2020-11-03,gente dice puede ir bien recalcada concha hermana anda sali afuera morite coronavirus si queres nadie va importar
4111,4111,argtrends,@argtrends,2020-11-03,habla argentina 1 2 fede bal 3
4112,4112,[S] Netochka Nezvanova,@NetNezva,2020-11-03,maa dice boludo twitteres
4113,4113,Huevo,@Carcalmancho,2020-11-03,pense vacuna compro pasado anmatpero puro discurso paranoico politico nomas leo
4114,4114,MDC,@mrc_cbr,2020-11-03,ustedes vacunan manga topus encata golososssss
4115,4115,Dieleone,@muyleone,2020-11-03,ganas ver lilita vacunada jajaj
4116,4116,Lucho_lml,@FachoConFacha12,2020-11-03,pienso dar ninguna vacuna probada politicos virus creado chinos nazis occidente va vencer
4117,4117,trinomio2Perfecto,@T2Perfecto,2020-11-03,osea quieren obligar vacunarse autonomia paciente vacuno quiero prefiero pasar covid punto ninguna vacuna haga menos 2 anos mucha fiabilidad
4118,4118,SSN20,@KSSN20,2020-11-03,deberia aprovechar desastre armo peronismo ponerse vacuna yankees tv solo molestar capitan bigote
4119,4119,HummelD,@HummyD_,2020-11-03,solo q decir q verdad nota vacunen hijes gente
4120,4120,Cristian,@Shadycris_313,2020-11-03,prefiero morirme mil veces covid ponerme extrana vacuna rusa sabe si efectos u propositos oscuros van obligar
4121,4121,ME MUDO,@folkokisnthere,2020-11-03,argentina perdon tenes futuro gente asi termino estudiar voy re concha madre si q prostituir pagarme viaje considerare tomo
4122,4122,Milya,@yamil150,2020-11-03,presidente verdad aunque mentira tendria decir voy ser primer argentino probar vacuna
4123,4123,Abraham,@AbrahamGamboa96,2020-11-03,loco dejo vacunar vacunas probadas mas 1 anos alos medio menos vacuna rusa
4124,4124,Peter,@Peter0303456,2020-11-03,si despues vacunarte rusa crece oreja espalda jodete
4125,4125,LIBERTAD,@LIBERTADOR911,2020-11-03,ninguna pase fase 3
4126,4126,Stella Maris,@ProfStellaMaris,2020-11-03,casual salte solo 2 dias despues aprobacion ley blindaje confidencialidad vacunas dnde medios aviso nadie presto atencion
4127,4127,Anibal Saavedra,@saavibal,2020-11-03,terminan dandole razon darwin
4128,4128,sany,@sanyPrem,2020-11-03,gobierno despues
4129,4129,Carla,@Carla_A_,2020-11-03,enfermera vacunacion puedo creer tendencia seguramente gente desarrolle inmunidad rebano gente responsable si vacuno ironia
4130,4130,Marco Aquino,@marcofaquino,2020-11-03,pretenden apliquemos vacuna probada efectividad elaborada pais autoritario mafioso corrupto absolutamente desacreditado mundo responsable atentados opositores veneno
4131,4131,Oveja,@Nicogitel,2020-11-03,sorprende si ves bares diez barbijo distanciamiento
4132,4132,Ashe,@nai_24,2020-11-03,si papa venga
4133,4133,Azul Prado,@AzulPra,2020-11-03,vacunacion compulsiva acto criminal dejemos traten ganado voluntad decision
4134,4134,Juampi,@Juampicica,2020-11-03,poder acceder aprobado oxford
4135,4135,Maria,@AlexEscalada3,2020-11-03,
4136,4136,Fiona Lion,@lion_fiona,2020-11-03,mejor tomo cloro
4137,4137,nosecomoponeracaenminombre,@MatiasF73160110,2020-11-03,culpa sistema argentino k
4138,4138,Horror,@eliasmotionless,2020-11-03,lindo tendencia re sumo obvio
4139,4139,Pitersans,@Piter_Sans,2020-11-03,sorprendo cada bolude antivacuna tuitea mas sepa salva vida propia ajena odio puede mas comun oh si ven
4140,4140,federico,@fedechicho83,2020-11-03,favor primero vacunen politicos estan dificil tarea poner pais pie
4141,4141,Pablo.Rodriguez,@pablo_rodri73,2020-11-03,quieren vacunemos vacuna certificada ningun organismo medianamente decente
4142,4142,Tomas Sanchez,@Tomas_Sanchez26,2020-11-03,vacuno cristina 27 octubre
4143,4143,GabrielaAgilda,@GabrielaAgilda,2020-11-03,vacuna rusa comprada gallos medianoche operacion secreta gobierno kirchnerista sobren despues haberse vacunado gabinete pleno lumpenes votaron vendanlas salada atorrantes
4144,4144,Gera,@GeraRausch,2020-11-03,indignarse compra vacuna rusa fase 3 demas compramos rusas estan fase 3
4145,4145,GASTON,@GAT_77,2020-11-03,despues 3 anos saber viene calidad
4146,4146,𝕣𝕚𝕔𝕙,@richzunino,2020-11-03,marta sos numero 1 marta pueda vacuno
4147,4147,Drewiend,@BraianAgraOk,2020-11-03,trending topic hace falta diga mas puta madre pario autodestruccion maximo esplendor
4148,4148,Gladius Legione,@GladiusLegione,2020-11-03,si voy vacunar apruebe vacuna solo puede ser tendencia culpa medios q informan mal x politicos inutiles q hacen peor q lograron q multipliquen antivacunas si virus nueva pandemia vacuna
4149,4149,Conspiranoica,@Conspiranoica,2020-11-03,medios comunicacion masivos insistian vacuna unica solucion covid vacuna imponen medios gente gente quiere acabe confinamiento
4150,4150,King of Peronia,@PeroniaRepublic,2020-11-03,dejaron morir 31000 ahora quieren vacunar hicieron negocio putin voy ser cobayo
4151,4151,Calita,@Santicala22,2020-11-03,bueno vamos tener mas dosis gente dos dedos frente
4152,4152,ANA,@manita4004,2020-11-03,vacunen k vemos si dentro anos vacunamos
4153,4153,"M
ᴸᶦᶠᵉ ᵍᵒᵉˢ ᵒⁿ",@ly_withlove,2020-11-03,siento honrada saber menos argentina tomada cuenta hagan experimentos personas
4154,4154,ᴠᴀʟᴇɴᴛɪɴᴀ,@ValenBravoL2,2020-11-03,grax pedo
4155,4155,Bujones? desapareció como Racing,@AkaBujones,2020-11-03,anticuerpos semidios
4156,4156,Clonazupam,@Clonazupam,2020-11-03,tendencia jujuuu llegaron pelotudos turno creen inyectan microchips nuevo orden mundial etcetc
4157,4157,Fede,@FedeBlas,2020-11-03,hashtags dia
4158,4158,lalolovello,@lalolovello,2020-11-03,si unica vacuna van aplicar pais
4159,4159,Fran,@frankonig7,2020-11-03,solamente da pija obligar gente haga quiera mientras vos estes vacunado importa resto
4160,4160,Gaston_de_P,@gaston_de_pe,2020-11-03,mundo menos pelotudos
4161,4161,Martin,@El_Lo_bo,2020-11-03,hacen acordar hermano tenia 5 pedia leche traian lloraba fria calentaban lloraba caliente nenes 5 anos llorando constantemente
4162,4162,Flor,@florcitagz,2020-11-03,quiero ver filita vacunandose porota gines bajo escribano si necesario
4163,4163,BaT,@unazurdita,2020-11-03,jajajaja esperaron casi ano vacuna ahora quieren amo
4164,4164,100%K,@joseluismete,2020-11-03,tranquilo tubo efecto secundario 100 anos deuda
4165,4165,Ismanjewame,@ismanjewame,2020-11-03,golazo seria peronistas vacunen quedan esteriles pais futuro
4166,4166,#DIOSPROTEGENOS!!!!,@SilviaAquino1,2020-11-03,espero si gobierno pretende obligarnos aplicar vacuna enormes posibilidades provocar danos gravesya q completo fase 2 ustedes hagan amparo colectivoes criminal q pretenden hacer
4167,4167,carlos,@carlitoous1,2020-11-03,importa sino vacunas
4168,4168,Sputnik_V_Arg,@ArgSputnik,2020-11-03,ganas sangre maduro
4169,4169,ItzKhainFX,@ItzKhainFX,2020-11-03,perdon volvere anti vacuna pedo vacuno supuesta cura quiero efecto secundario ser feminazi pasa funando
4170,4170,#DIOSPROTEGENOS!!!!,@SilviaAquino1,2020-11-03,cdo vacuna solo probo 72 personas rusiano aprobo fase 3 apta p menores 18 mayores 60 ningun medico recomienda vos pretendes q argentinos cobayos rusosvos crees verdad q idiotas
4171,4171,Miguel Matallana,@MiguelMatallan7,2020-11-03,vacunen asi queda dosis resto igual quieren vacunar 100 gorilas
4172,4172,100%K,@joseluismete,2020-11-03,tranquilos gorilas compramos mas
4173,4173,Sofi Fraire,@SofiFrairePolac,2020-11-03,pelotudes favor
4174,4174,Elizabeth Márquez,@DocEliMarquez,2020-11-03,paso hitler dijo pasaron nazis
4175,4175,Flor,@florcitagz,2020-11-03,quieren hacer vacuna obligatoria cumplio fase 3 encima personal salud primero vacune vice
4176,4176,Fotóxico,@fotoxico,2020-11-03,mas causa gracia creen putin rusos comunistas
4177,4177,Alberto goes TUCU TUCU,@faltoESI,2020-11-03,chupen ponga toda casta politica primero ahi vemos
4178,4178,100%K,@joseluismete,2020-11-03,mamerto escapes justicia busca
4179,4179,Den,@deniriumvitae,2020-11-03,vacunas fase 3
4180,4180,BaudinaVanDerkerkhof,@Baudinavanderk,2020-11-03,tweet mio obvio
4181,4181,Sputnik_V_Arg,@ArgSputnik,2020-11-03,quiero presi argentino primero probarme si fallo importa
4182,4182,KAKO,@termidorpapi_,2020-11-03,alla
4183,4183,Dani Santu,@dansantu,2020-11-03,hacen hashtag logico quieren recibir rusa copa mamerta
4184,4184,Urso Jair BolsoDios,@UrsoBolsonaro,2020-11-03,solidarios dono vacuna viky donda
4185,4185,Florencia FleuR,@FleurFlorencia,2020-11-03,suenen si luego vacunarme gripe dos anos consecutivos salio ulcera uterina quiero imaginar porqueria van sacar covid
4186,4186,Sputnik_V_Arg,@ArgSputnik,2020-11-03,hola vacuna viene salvarte covid proximamente peores brazos nalgas pais
4187,4187,Florencia FleuR,@FleurFlorencia,2020-11-03,suenen
4188,4188,Néstor,@Nestorelabogado,2020-11-03,vacunen kirschneristas vacunen matanza votaron alberto
4189,4189,Emanuel David,@Emanuel02106903,2020-11-03,vacunen primero kirchneristaslos camporala izquierdalas aborterasel colectivo aktriceslos periodistas asalariadoslos sindicalistas usurpadores despues nosotroslos pagamos impuestos mantenemos pais pie ahora
4190,4190,manuela,@manuela04108962,2020-11-03,vacuna primero gobierno congourbano
4191,4191,Pau K,@pikitin15,2020-11-03,25 millones vacunas cubre 57 votamos alberto crislistolo demas tendran oportunidad elegir tranquilos seguro donamos
4192,4192,NO VOTO K PORQUE...,@no_al_peronismo,2020-11-03,razon decir mejor canada australia trump central pelo charlotte rusia claudia morro leticia ivana nadal ivana nadal sofi rocio sputnik v damian fede bal gamba baby yoda ojeda marengo iliana
4193,4193,MAGARRAGA,@MAGARRAGAP,2020-11-03,quiero ver albertistas ginecistas cristinistas haciendo cola darse vacuna rusa
4194,4194,Pab,@ActuallyImPablo,2020-11-03,tocaba darse vacuna gripe ciudadano dieron mierda dieron mejor dinero quiero imaginar haran covid
4195,4195,Homércules,@In_the_Ofice,2020-11-03,sexo debe ser consentido
4196,4196,Cris,@blueandwhite,2020-11-03,solo saben crear desconfianza puede creerles hicieron bien pandemia habrian hacerlo vacuna
4197,4197,Ricardo Gervais,@ricardo_gervais,2020-11-03,olvidemos hoy macristas trolls estan posicionando perjudicar gobierno mismos cuidan abren grita siempre soberbios anticuarentena ahora anitivacunas olvidemos
4198,4198,CClaudius,@CClaudius,2020-11-03,despotrican planes cobran ife gratuidad universitaria van publica aerolineas pidieron trajeran cristina piden hable peronismo esperan aguinaldo vacuna sputnik v
4199,4199,Alicia Mellado,@AliciaMellado2,2020-11-03,confio gobierno creo van traer mejor mas segura vacunas van buscar negociado voy exponer familia
4200,4200,Leo Bergamin,@bergamin_leo,2020-11-03,mas 7 meses encerrados supeditando normalidad comercializacion vacuna ninguna garantia seriedad sustento estrategia baso esperar q demas hagan confiando palabras ajenas gobierno cientificos
4201,4201,lucila,@revluvtion,2020-11-03,podrian ahogandose aceptarian salvavidas solo dio alguien ideologia acaso piensan vacuna capaz meterles chip seguro terraplanistas
4202,4202,100% argento,@cienporcienarg,2020-11-03,conosco grupo politicos delincuentes corruptos chorros aprobechan gente podriamos pedirles vacunen despues vemos
4203,4203,Viking,@Jonas1DTWFan,2020-11-03,participan tt pedo mental claro carecen vida inteligente peor
4204,4204,Rebeldes_Liberales,@Rebelde_liberal,2020-11-03,bendicion presidente vacunarse inmediatamente darle seguridad poblacion seguro malo vacuna
4205,4205,JUST_JUACO,@lomitolover,2020-11-03,veo tendencias dios espero buena excusa anti vacunas
4206,4206,Melrose,@MelroseAle,2020-11-03,sos decidir cuerpo decido si vacuno
4207,4207,JaWol,@Javifte,2020-11-03,opcion b traer chaman curaba peyote asi jodan mas igual mamado
4208,4208,Ariel,@Ariel_lanus32,2020-11-03,mejor mas
4209,4209,Silvia Lopez,@Vacaflorcita,2020-11-03,vacunen
4210,4210,MARCOTE,@marcoteTP,2020-11-03,vacunen politicos
4211,4211,Alejandra Gonzalez,@alegago1506,2020-11-03,ninguna vacuna compre gobierno prefiero tener coronavirus muerte repentina
4212,4212,Gurki Argenta,@ArgentaGurkha,2020-11-03,gobierno kirchnerperonista vacuna diario
4213,4213,Ana Sammartino,@AnillaSamm,2020-11-03,muchacho cedo dosis senadores diputados asesores gobierno presidente vice ministros especial salud seguridad
4214,4214,Cristy -,@cristy_gal,2020-11-03,ebria dormida atada secuestrada pagada aca si rige cuerpo decision
4215,4215,DIAN,@diegoavalos85,2020-11-03,creadores trajimos toneladas pelotudeses servian china musica epica festejos lograr encuentro zoom senadollegavamo traer rusia 25 millones dosis vacuna aprobar
4216,4216,Silvia G. Abagnato,@abagnato_silvia,2020-11-03,vergenza argentina presidente va comprar vacuna rusa segura prueben pais conejillos indias
4217,4217,Limón,@chanmila1,2020-11-03,ofrecido vacunarme parece justo vacune 48
4218,4218,Miss Atomic Bomb,@MiliLubary,2020-11-03,pedo rusa van tener llevar mansion x despues apliquen dosis raaaaajjjjjjeeeee
4219,4219,Agustín Cap,@agustincap55,2020-11-03,van usar rata laboratorio vacunen enano comunista kicillof forro grabois
4220,4220,RubiaDePeron,@andrea1981_ap,2020-11-03,vos diciendo anticuarentena creen virus estan posteando van vacunarse muchachos contradicciones raro che
4221,4221,Limón,@chanmila1,2020-11-03,ofrecido vacunarme parece justo vacune alberto
4222,4222,Mary Lepez,@EstherLepez,2020-11-03,cedoi dosis presidente cuidarlo pueda cumplir prometio cosa parece injusta
4223,4223,Gab,@Pastillazz,2020-11-03,q ponen bueno man vacunes listo total nadie importa jakajjs
4224,4224,Martin Castillo Coach (ICF),@martin_standup,2020-11-03,vacunen politicos primero aunque vez pongan culo
4225,4225,Ana Londero,@AnaLondero15,2020-11-03,vacunen diputados senadores presidente vice toda runfla mafiosos acompana lakras
4226,4226,Agustín Díaz,@Loqueseviene2,2020-11-03,vacune vieja
4227,4227,Viviana sanchez,@VALECHI63,2020-11-03,favor todas vacunas hecho hija todasss masas jamas vacunaria vacunaria covid ninguna aa
