,Unnamed: 0,Nombre de usuario,Usuario,Fecha,Texto,Sentimiento
7023,1986,good vibes,@inefable_56,2020-12-07,"Estoy vacunado de todas las vacunas posibles sin leer los efectos secundarios y me tomo todos los medicamentos que me recetan sin leer el prospecto, pero no me voy a vacunar del coronavirus, que a saber que nos meten  
 
#yomevacuno #YoNoMeVacuno",0
7024,1987,Noemí Adriana,@noejoha,2020-12-06,En serio de la vacuna Rusa solo les preocupa que no se puede tomar alcohol??? #RenunciaGines #COVID19 #VacunaCOVID19 #GobiernoDeInutiles #YoNoMeVacuno,0
7025,1988,Sergio,@tri33s,2020-12-06,"#NadaQueCelebrar6D y menos con una clase política que se ha cagado en la carta magna, ha desmantelado los derechos fundamentales y ha condenado a la miseria a millones de ciudadanos #coronafarsa #Agenda2030No #periodistasterroristas #YoNoMevacuno #CongresoVerguenzaNacional",0
7026,1989,Insurgencia,@insurgencia___,2020-12-06,"#DespiertaPeru El COMUNISTA papa Bergoglio dice que su “dios” SATANAS le ha dicho que será necesaria la VACUNA COVID para entrar al “cielo” todo va según LA AGENDA ONU/SOROS y quien tenga ojos para ver que vea.
#YoNoMeVacuno
#INSURGENCIA",0
7027,1990,Rolod,@Rolod14,2020-12-06,"Una vacuna desarrollada en un puñado de meses NO ES SEGURA.

Punto. #YoNoMeVacuno",0
7028,1991,IzanLeiva,@izan_leiva,2020-12-06,"Tú preocupado porque los fachas de España quieren fusilar a 26 Millones mientras vas desde Marzo con bozal por la calle porque los fachas del mundo,los globalistas y satanicos quieren liquidar a mas de 3.000 millones.
#YoNoMevacuno",0
7029,1992,@LordDarthVader,@LordDarthVader,2020-12-06,"A disfrutar este hermoso domingo, SIN TAPABOCAS, sonriendo y a los abrazos. #YoNoMeVacuno",0
7030,1993,Lord Vader,@mantisreligioso,2020-12-06,NO VACUNARSE. #YoNoMeVacuno,0
7031,1994,MaitriAshem #PorUnPlanetaDignoYDiverso,@AshemMaitri,2020-12-05,"...les parece mediana % lógico que los laboratorios ""vacunadores"" no se hacen responsables de los efectos que pueda tener la vacuna?...y tú vas a dejar que te ""Vacunen""?... 
#yonomevacuno
#despertardelaconciencia
#bastadeborreguismo",0
7032,1995,el_del_baston,@azote_al_progre,2020-12-05,"Nos mintieron con lo del 8M,nos mintieron con el grado de contagios sobre el #COVID19 nos mintieron con las mascarillas,de verdad pensáis que nos van a decir la verdad sobre la vacuna?yo no me creo nada.

#YoNoMeVacuno",0
7033,1996,@LordDarthVader,@LordDarthVader,2020-12-05,"No quieren que tengas nada. Te quieren vacunar y controlar lo que comés. Simple. Rebelión. A no darles bola. Desobediencia. Echarlos a patadas. 
#YoNoMeVacuno 
#REBELIONFISCAL",0
7034,1997,@LordDarthVader,@LordDarthVader,2020-12-05,Recordatorio 2: LOS POLÍTICOS SON NUESTROS ENEMIGOS. #YoNoMeVacuno,0
7035,1998,@LordDarthVader,@LordDarthVader,2020-12-05,Recordatorio 1: NO VACUNARSE. #YoNoMeVacuno,0
7036,1999,@LordDarthVader,@LordDarthVader,2020-12-05,LOS POLÍTICOS SON NUESTROS ENEMIGOS. #YoNoMeVacuno,0
7037,2000,@LordDarthVader,@LordDarthVader,2020-12-05,NO VACUNARSE. #YoNoMeVacuno,0
7038,2001,Lord Vader,@mantisreligioso,2020-12-05,LOS POLÍTICOS SON NUESTROS ENEMIGOS. #YoNoMeVacuno,0
7039,2002,Lord Vader,@mantisreligioso,2020-12-05,NO VACUNARSE. #YoNoMeVacuno,0
7040,2003,Estela.#SiSePuede,@VazquezEstela1,2020-12-05,Muchas dudas sobre las vacunas...... #YoNoMeVacuno,0
7041,2004,Tía Úrsula,@antyUrsula,2020-12-04,"Ahora 
@ginesggarcia
 dice que la Vacuna no soluciona todo....
Te das cuenta que el Títere impotente quiere inyectarnos mierda?????

#YoNoMeVacuno ni loca",0
7042,2005,Diane Cohn C,@DianeCohn68,2020-12-04,"Causa aflicción ver la inmensa cantidad de personas que somos y aún así tan vulnerables ante la tropelía inaudita del NOM.

Reaccionemos por nuestra LIBERTAD. Es ahora o nunca.

#NoAlNOM 
#YoNoMeVacuno",0
7043,2006,@LordDarthVader,@LordDarthVader,2020-12-04,No se puede hablar de la vacuna en twitter?. #YoNoMeVacuno,0
7044,2007,Lord Vader,@mantisreligioso,2020-12-04,NO VACUNARSE. #YoNoMeVacuno,0
7045,2008,Lord Vader,@mantisreligioso,2020-12-04,Twiiter censura a los que opinan sobre las vacunas. #YoNoMeVacuno,0
7046,2009,Lord Vader,@mantisreligioso,2020-12-04,NO VACUNARSE #YoNoMeVacuno,0
7047,2010,"Cristina Castello
41%",@CrisCastello01,2020-12-03,"#YoNoMeVacuno 
Ginés: """"No quiero ser aguafiestas, pero la vacuna no resuelve el problema""
**¿la toman sólo para y como negocio????
Antes, en Canal 13: ""Con la vacuna eliminaremos a los contagiados""
#RenunciaGines",0
7048,2011,Yonomevacuno,@yonomevacuno,2020-12-03,NO a la VACUNA OBLIGATORIA #YoNoMeVacuno,0
7049,2012,Adolfo,@adolfoarias7,2020-12-03,"¿ Cuánto me pagará el 
@GobiernodeChile
 para que me vacune ? , no caeré en el jueguito de ésta PLANDEMIA, #YoNoMeVacuno 
#COVIDー19 
#Pfizer",0
7050,2013,San,@sandivina,2020-12-03,"La 
@opsoms
 pretende crear el pasaporte de vacunación para poder viajar y esto es el principio. Te dicen que no será obligatorio vacunarte pero por otro lado te limitan libertades y derechos si no te vacunas. Es feo, feo, feo el asunto. #YoNoMeVacuno",0
7051,2014,"𝕄𝕒𝕝𝕪𝕡𝕤𝕪
♫︎♡︎シ︎",@maliquil,2020-12-03,"Mí cuerpo mí decisión #YoNoMeVacuno
No soy conejillo de nadie
Ni bien de cambio
#Manejalo ",0
7052,2015,Lord Vader,@mantisreligioso,2020-12-03,LOS POLÍTICOS SON NUESTROS ENEMIGOS.#YoNoMeVacuno,0
7053,2016,Lord Vader,@mantisreligioso,2020-12-03,NO VACUNARSE. #YoNoMeVacuno,0
7054,2017,@LordDarthVader,@LordDarthVader,2020-12-03,Recordatorio 2: LOS POLÍTICOS SON NUESTROS ENEMIGOS. #YoNoMeVacuno,0
7055,2018,@LordDarthVader,@LordDarthVader,2020-12-03,Recordatorio 1: NO VACUNARSE. #YoNoMeVacuno,0
7056,2019,"Cristina Castello
41%",@CrisCastello01,2020-12-03,"#YoNoMeVacuno 
Es decir, Dra. 
@spogeo22
 que ""sólo el 5% se contagió por la vacuna"". Y Ud. está muy contenta. ¿No le importa el 5%, con su sonrisa generosa?
Ud. me ratifica que no estoy equivocada, además de todos mis contactos en el mundo, en Europa: #YoNoMeVacuno",0
7057,2020,Celia ML,@CelucaM,2020-12-03,#YoNoMevacuno una vacuna que no es una vacuna sino un experimento transgénico de un virus que no existe dado que no ha sido aislado sino creado con ordenador de 29 fragmentos de células enfermas que excreta nuestro propio organismo por las alteraciones electromagnéticas,0
7058,2021,Juan Luis Flor de Piedra,@FlorPiedraMagic,2020-12-03,"3...2...1... And the battle for who discovered the most effective #FakeVaccune 
 has just started 
#YoNoMeVacuno 
 no por mamón nomás por bonito ",0
7059,2022,Lord Vader,@mantisreligioso,2020-12-03,LOS POLÍTICOS SON NUESTROS ENEMIGOS. #YoNoMeVacuno,0
7060,2023,Lord Vader,@mantisreligioso,2020-12-03,NO VACUNARSE #YoNoMeVacuno,0
7061,2024,Vanya Thais,@VanyaThais,2020-12-02,"Creo que acá TODOS tenemos que defender nuestra libertad de DECIDIR sobre nuestros cuerpos y nuestras vidas. Así que no, #YoNoMeVacuno . Me cierro a que me obliguen y si me botan del país por eso, feliz me largo. Hemos de EXIGIR respeto.",0
7062,2025,Diane Cohn C,@DianeCohn68,2020-12-02,"Jamás me van a convencer que respirar libremente es peligroso.

#NoUsoMascarilla
 #YoNoMeVacuno",0
7063,2026,Diane Cohn C,@DianeCohn68,2020-12-02,"El virus es el trayecto al globalismo y el show de máscaras, gel, termómetros, distanciamiento y terror, durará el tiempo que les lleve transportarnos ahí.

#YoNoMeVacuno",0
7064,2027,Lord Vader,@mantisreligioso,2020-12-02,LOS POLÍTICOS SON NUESTROS ENEMIGOS. #YoNoMeVacuno,0
7065,2028,Lord Vader,@mantisreligioso,2020-12-02,NO VACUNARSE #YoNoMeVacuno,0
7066,2029,@LordDarthVader,@LordDarthVader,2020-12-02,NO VACUNARSE. #YoNoMeVacuno,0
7067,2030,@LordDarthVader,@LordDarthVader,2020-12-02,LOS POLÍTICOS SON NUESTROS ENEMIGOS. #YoNoMeVacuno,0
7068,2031,@LordDarthVader,@LordDarthVader,2020-12-02,NO VACUNARSE.#YoNoMeVacuno,0
7069,2032,@LordDarthVader,@LordDarthVader,2020-12-02,Recordatorio 2: LOS POLÍTICOS SON NUESTROS ENEMIGOS. #YoNoMeVacuno,0
7070,2033,@LordDarthVader,@LordDarthVader,2020-12-02,Recordatorio 1: NO VACUNARSE. #YoNoMeVacuno,0
7071,2034,"Libertad, es el eco de Alarma",@Yarelly91868667,2020-12-02,"#YoNoMeVacuno 
#24HorasCentral 
Tan pocos estudios es irresponsable.
Si los políticos se la colocan y funciona muy bien. Si se mueren se salva el país. 
Militares en Italia han muerto , en España un médico que se presentó para el asunto tbn murió. La vacuna peor que la enfermedad",0
7072,2035,JMDA,@Spiritusmusic,2020-12-01,"investiguen q desastre nos quieren hacer con las 
..el adenovirus del cerotipo 5.  Es este el momento de levantarnos todos, no importa la Clase social, creencia o filosofía, los que queremos el bien para 
  Tenemos q decir #YONOMEVACUNO.. Hagamos viral esta frase",0
7073,2036,CASSIKA GIULIANA,@Ricardov728,2020-12-01,"Si el Ex magistrado DrJosé Gregorio Hernández A quién Considero un Jurista Respetable Aún,
Dice que No va a Vacunarse Contra el 
@Covid_19
,
¿Algo Sabrá De antemano para no querer Hacerlo No?
#YoNoMeVacuno
""Al fin y al cabo de algo nos vamos a morir""",0
7074,2037,Renovatio,@AwesomeGeekOn,2020-12-01,"Si años atrás querías ""animar"" la cena, bastaba con soltar un ""pues yo voto a 
@vox_es
"". Este año traigo la versión 2.0: ""Pues yo no me pienso vacunar... boooom!""
Suéltalo y deja que vuelva a surgir la magia.
#Vox #vacunaRusa #vacunacovid #YoNoMeVacuno",0
7075,2038,Sergio,@soivegana,2020-12-01,"Brunenger no hagas stream hoy por favor, que se ha muerto yao cabrera
, deja 3 días de luto, se los merece #sehamuertomidiosyaocabrera
#YoNoMeVacuno",0
7076,2039,julyana arduain,@julyanaarduain,2020-12-01,"#YoNoMeVacuno Y tengan cuidado las personas mayores , estos quien eliminar a los jubilados. Ustedes hagan lo que quieran. Mientras esté este gobierno , MINGA!! ME VAN A VACUNAR",0
7077,2040,"Val Ferr
. . Patria sí! Argenzuela no!",@1973Valeria,2020-12-01,"Parece que van a probar primero la vacuna rusa, en Argentina. Si queda alguien sano, la aprueban.  Somos cobayos....
#YoNoMeVacuno",0
7078,2041,Nicolas Basile Mella,@bsestudio2010,2020-12-01,"#YoNoMeVacuno por lo menos en 2 años más, hasta ver la reacción de los vacunados. Ojalá no se discrimine social ni laboralmente a los que tomemos esa decisión.",0
7079,2042,Rolod,@Rolod14,2020-12-01,"CÓMEME LA POLLA 
@JuanMa_Moreno
 

#YoNoMeVacuno",0
7080,2043,@LordDarthVader,@LordDarthVader,2020-12-01,LOS POLÍTICOS SON NUESTROS ENEMIGOS. #YoNoMeVacuno,0
7081,2044,@LordDarthVader,@LordDarthVader,2020-12-01,NO VACUARSE. #YoNoMeVacuno,0
7082,2045,Lord Vader,@mantisreligioso,2020-11-30,Recordatorio 2: LOS POLÍTICOS SON NUESTROS ENEMIGOS. #YoNoMeVacuno,0
7083,2046,Lord Vader,@mantisreligioso,2020-11-30,Recordatorio 1: NO VACUNARSE. #YoNoMeVacuno,0
7084,2047,#YoNoLosVote!,@suanaz1,2020-11-30,"#YoNoMeVacuno 
@edufeiok
 ni loca!!!! #A24",0
7085,2048,"Esteban, el Exterminador de Kukas",@SindArgTroll,2020-11-30,"El gobierno piensa guardar las vacunas en las cámaras de frío de Grido.

Si el helado es una garcha, imagínate la vacuna. 

#YoNoMeVacuno",0
7086,2049,@LordDarthVader,@LordDarthVader,2020-11-30,Recordatorio 1: NO VACUNARSE. #YoNoMeVacuno,0
7087,2050,Argentina 2021,@Jo767997,2020-11-30,"El 
@DrCormi
 con la sola aprobación de la #ANMATKirchnerista se daría la #SputnikV!
Más corajudo no se consigue! #YoNoMeVacuno 
@radiomitre
 @diegoleuco
 @wwnicolas
 @rbarbano
 @sangarciacorre
 @jebossi
 #MarinaCalabro #LanataSinFiltro 
#Encendidos 
@mariadelaradio
 @tomas_reynolds",0
7088,2051,Fotógrafo_Gus,@FotografoGus1,2020-11-30,"Te imaginas al Gobierno tratando de conservar las vacunas a -20°C? 

Se les corta la luz y olvidan de contratar equipos electrógenos, y salen todos los alcahuetes a decir ""Larreta bajaste la llave de la luz""

Recuerdos del futuro. 
#YoNoMeVacuno",0
7089,2052,@LordDarthVader,@LordDarthVader,2020-11-30,Recordatorio 2: LOS POLÍTICOS SON NUESTROS ENEMIGOS. #YoNoMeVacuno,0
7090,2053,Mrs MacGyver,@monicaguillen,2020-11-29,"Me acabo de enterar que en los estudios de Astra Zeneca, se dio una sola dosis de la vacuna y se obtuvo un 100% de efectividad.
.
Lo interesantes es que a quienes les dieron las 2 dosis tuvieron un 62% de efectividad. 
#nosestancagando
#YoNoMeVacuno
#plandemia
#oxford",0
7091,2054,Carmen Iturriaga,@carmentvc,2020-11-29,Si crees que la  vacuna te hará  inmune.. ¿Por qué quieres obligarme a que me ponga la vacuna? Si  se supone que ya estarás inmunizado . #YoNoMeVacuno,0
7092,2055,ignasherry,@ignasherry,2020-11-29,"Muchos #Hoteleros y #hosteleros que llevan semanas lloriqueando y pidiendo ayudas, deberían aprovechar y limpiar a conciencia sus negocios que buena falta les hace

#YoNoMeVacuno #TerceraOla #coronavirus #AstraZeneca #Moderna #ULTIMAHORA #29Noviembre",0
7093,2056,@LordDarthVader,@LordDarthVader,2020-11-29,"Recordatorio 1: NO VACUNARSE.
#YoNoMeVacuno",0
7094,2057,Lord Vader,@mantisreligioso,2020-11-29,Recordatorio 2: LOS POLÍTICOS SON NUESTROS ENEMGOS. #YoNoMeVacuno,0
7095,2058,Lord Vader,@mantisreligioso,2020-11-29,Recordatorio 1: NO VACUNARSE. #YoNoMeVacuno,0
7096,2059,Lord Vader,@mantisreligioso,2020-11-29,Recordatorio 2: LOS POLÍTICOS SON NUESTROS ENEMIGOS. #YoNoMeVacuno,0
7097,2060,Lord Vader,@mantisreligioso,2020-11-29,Recordatorio 1: NO VACUNARSE #YoNoMeVacuno,0
7098,2061,@LordDarthVader,@LordDarthVader,2020-11-29,Recordatorio 2: LOS POLÍTICOS SON NUESTROS ENEMIGOS. #YoNoMeVacuno,0
7099,2062,@LordDarthVader,@LordDarthVader,2020-11-29,Recordatorio 1: NO VACUNARSE. #YoNoMeVacuno,0
7100,2063,Kudo,@LuckyLucianoOK,2020-11-28,Si la vacuna no se llama Diego Maradona #YoNoMevacuno,0
7101,2064,Claudia Webers,@ClaudiaWebers,2020-11-28,"La Muerte es Inevitable. 
El Miedo y la Esclavitud Sí. 
#YoNoMevacuno #sinmiedo",0
7102,2065,Lord Vader,@mantisreligioso,2020-11-28,Recordatorio 1: NO VACUNARSE. #YoNoMeVacuno,0
7103,2066,Lord Vader,@mantisreligioso,2020-11-28,"Este impresentable piensa que le creemos y que no quedaremos en casa hasta vacunarnos.
Callate payaso
#YoNoMeVacuno",0
7104,2067,@LordDarthVader,@LordDarthVader,2020-11-28,Recordatorio 2: LOS POLÍTICOS SON NUESTROS ENEMIGOS. #YoNoMeVacuno,0
7105,2068,@LordDarthVader,@LordDarthVader,2020-11-28,Recordatorio 1: NO VACUNARSE. #YoNoMeVacuno,0
7106,2069,𝙈𝙖𝙧𝙘𝙚𝙡𝙤,@marceloarr_,2020-11-28,"#AlbertoFernández dijo que necesitarán 20 mil voluntarios para las vacunas.
Los quiero haber haciendo fila a los artistas K y demás KuKas esperando ser vacunados.

#YoNoMeVacuno",0
7107,2070,Patri,@Patri38525773,2020-11-28,"""Vamos a contagiar""en lugar de vacunar dijo Alberso 
#YoNoMeVacuno",0
7108,2071,Estela.#SiSePuede,@VazquezEstela1,2020-11-28,"Porque van a contagiar al 25% de la población 
@alferdez
 ? Me lo puede explicar? Con la vacuna? #YoNoMevacuno",0
7109,2072,Juan Manuel,@JuanPH73,2020-11-27,"Alberto dice que prepara un plan de vacunación masiva y que no va a ser obligatorio aplicársela. Es el mismo mamarracho al que ayer un grupo de villeros le tomó la Casa Rosada. ¡Yo no me vacuno ni en pedo!. El veneno inoculatelo vos Títere.

#YoNoMevacuno #VerguenzaMundial",0
7110,2073,Maria jose Demare 41%,@LademareOK,2020-11-27,"si las vacunas vienen de la mano de esta gente , si necesitan frío , si las van a dar "" voluntarios #YoNoMevacuno",0
7111,2074,"Cristina Castello
41%",@CrisCastello01,2020-11-27,"AF -Pinocho acaba de decir que ""la vacuna no será obligatoria"". Guardemos el video, pues dentro de un rato dice otra cosa.
#YoNoMevacuno",0
7112,2075,Soy Malefica Soy,@SoyMaleficaSoy1,2020-11-27,"Cuando hace un mes anunciaron cortes de luz, Albertitere recalca la importancia de mantener la cadena de frío para la vacuna.
 #YoNoMevacuno",0
7113,2076,mechita,@mentitasdementa,2020-11-27,"me voy a sentar a esperar como sera la organizacion para vacunarlos y no quiero pensar las de los nuevod DNI..

esto sera fiesta para el covid. 

obviamente que #YoNoMevacuno",0
7114,2077,Con Datos Mejor,@ConDatosMejor,2020-11-27,"Es curioso lo de los expertos y las vacunas.

No saben si una vez vacunado puedes contagiar, pero están totalmente seguros de que no vas a desarrollar una enfermedad grave dentro de 5 años.

Y lo dicen sin reirse.

#YoNoMeVacuno #PrimeroLosPolíticos",0
7115,2078,Estilod6,@PerykAuswahl,2020-11-27,"#Yonomevacuno
""De la piel para adentro, mando yo. Ahí empieza mi exclusiva jurisdicción, y elijo si debo o no cruzar esa frontera. Soy un estado soberano""
@AEscohotado",0
7116,2079,Lord Vader,@mantisreligioso,2020-11-27,Recordatorio 2: LOS POLÍTICOS SON NUESTROS ENEMIGOS. #YoNoMeVacuno,0
7117,2080,Lord Vader,@mantisreligioso,2020-11-27,Recordatorio 1: NO VACUNARSE. #YoNoMeVacuno,0
7118,2081,@LordDarthVader,@LordDarthVader,2020-11-26,Recordarorio 2: LOS POLÍTICOS SON NUESTROS ENEMIGOS. #YoNoMeVacuno,0
7119,2082,@LordDarthVader,@LordDarthVader,2020-11-26,Recordatorio 1: NO VACUNARSE. #YoNoMeVacuno,0
7120,2083,ignasherry,@ignasherry,2020-11-26,"Por qué hay gente que tras cerrar el coche con el mando,revisan las puertas y ventanas una a una?

#FelizJueves #Noticias #COVID19 #coronavirus #vacuna #YoNoMevacuno #26november #Maradona #BlackFriday",0
7121,2084,House | SPACE FORCE | sigan a @InformatePy1,House | SPACE FORCE | sigan a @InformatePy1,2020-11-26,"COVIDIANOS
Un covidiano es una persona que se ha creído todo lo que desde los mass media, el gobierno y las instituciones le han contado sobre la Tragipandemia. Por más ridículas que sean las exigencias a cumplir un buen covidiano no se formulara ninguna pregunta.
#yonomevacuno",0
7122,2085,Lord Vader,@mantisreligioso,2020-11-26,Recordatorio 2. LOS POLÍTICOS SON NUESTROS ENEMIGOS. #YoNoMeVacuno,0
7123,2086,Lord Vader,@mantisreligioso,2020-11-26,Recordatorio 1: NO VACUNARSE #YoNoMeVacuno,0
7124,2087,Claudia Fabiola,@clasalga,2020-11-26,"Por ahí oí decir q este fin de año parece final de temporada de serie de TV , así q estoy cruzando los dedos para pasar a la temporada 2021 
 #NosCuidamosEntreTodos #quieromi10porcientoahora   #yonomevacuno si puedes #quedateencasacdmx",0
7125,2088,Mimi Aparicio,@MimiAparicio1,2020-11-25,"YO NO ME VACUNARÉ
#vacuna #covid19 #covid_19 #covid #coronavirus #corona #viruscoronavirus #virus #farmacias #industriafarmacéutica #vᴀᴄᴜɴᴀcᴏᴠɪᴅ19 #vacunacoronavirusespaña #vacunacoronavirus 
#yonomevacuno #yonomevacunare #folowerstagram #folowme #folowyoutube",0
7126,2089,La Sultana ﺟ,@CaritOnasis,2020-11-25,"#BuenosDiasTVN Ya están tratando de convencer a la gente que una vacuna hecha en 6 meses es igual de segura que las vacunas con estudios de 5 a 10 años.
ESO NO SE HACE!
MUCHA GENTE PUEDE MORIR O DESARROLLAS ENFERMEDADES POR UNA VACUNA APURADA. 
#YoNoMeVacuno",0
7127,2090,Radio Sucesos,@RadioSucesos,2020-11-25,"#RondaDeEspectaculos 
@marianamongaut
 @SerZuliani
 
""Viviana Canosa milita el #YoNoMeVacuno y toma en vivo lavandina""",0
7128,2091,@LordDarthVader,@LordDarthVader,2020-11-25,Recordatorio 2: LOS POLÍTICOS SON NUESTROS ENEMIGOS. #YoNoMeVacuno,0
7129,2092,@LordDarthVader,@LordDarthVader,2020-11-25,Recordatorio 1: NO VACUNARSE. #YoNoMeVacuno,0
7130,2093,Lord Vader,@mantisreligioso,2020-11-25,Recordatorio 2: LOS POLÍTICOS SON NUESTROS ENEMIGOS. #YoNoMeVacuno,0
7131,2094,Lord Vader,@mantisreligioso,2020-11-25,Recordatorio 1. NO VACUNARSE. #YoNoMeVacuno,0
7132,2095,ORU77,@oruoru77,2020-11-24,"Que dicen en la sexta que da igual que te vacunes,que sigues llevando el virus y lo puedes contagiar,por tanto las mascarillas para siempre,te das cuenta de que va ésto o seguimos dormidos ..?
#Yonomevacuno",0
7133,2096,Lord Vader,@mantisreligioso,2020-11-24,Recordatorio 1. NO VACUNARSE #YoNoMeVacuno,0
7134,2097,@LordDarthVader,@LordDarthVader,2020-11-24,Recordatorio 2: LOS POLÍTICOS SON NUESTROS ENEMIGOS. #YoNoMeVacuno,0
7135,2098,@LordDarthVader,@LordDarthVader,2020-11-24,Recordatorio 1: NO VACUNARSE. #YoNoMeVacuno,0
7136,2099,Nancy,@providaok,2020-11-24,"Nadie se va a va-cunar en Argentina #NoSomosCobayos #YoNoMeVacuno todo es una farsa. Al respirar a un mm de la nariz y la boca en un trapo, se forman colonias de virus, bacterias y hongos que se van pegando en la mucosa nasal y en el tracto respiratorio generando el famoso Covid.",0
7137,2100,NLeon,@normableon,2020-11-24,Ayer pedían una vacuna a gritos. Hoy no saben si funciona pero ya dicen.. #YoNoMeVacuno,0
7138,2101,ﾌﾉﾶ乇刀ﾑﾶ丂,@Jimena2020Sm,2020-11-24,Leo a tanto ignorante que habla de la vacuna  como salvación k al Covid.. Ustedes saben lo que les van a enchufar.. Gollan ya le dio a los abuelos vacunas vencidas en 2014. Dejen de ser tan ignorantes e ignorantas. Y entiendan que es solo otro negocio k #YoNoMeVacuno,0
7139,2102,Lord Vader,@mantisreligioso,2020-11-24,Recordatorio 2: LOS POLÍTICOS SON NUESTROS ENEMIGOS. #YoNoMeVacuno,0
7140,2103,Lord Vader,@mantisreligioso,2020-11-24,Recordatorio 1: NO VACUNARSE. #YoNoMeVacuno,0
7141,2104,Clau,@ClauFernandez1,2020-11-23,algunas personas desarrollan gripe al darse la vacuna El gran rebrote imparable será post vacunación ? #yonomevacuno,0
7142,2105,Acción Política de Democracia Digital,@APDD_es,2020-11-23,"Si la vacuna del covid mata a X% de las personas a las que se les pone, aunque estuvieran sanas previamente.

Será asumible.

Eso no llena camas de hospital y el ritmo lo marcan ellos.

Si asumen 400 muertos al día por que no van a asumir eso.

#YoNoMeVacuno, primero ellos.",0
7143,2106,Lisa,@Lisa_Trebol,2020-11-23,"Los que van con el hashtag #YoNoMeVacuno o dicen que no se van a vacunar, que hubiera de nosotros de no haber dispuesto de la polio, sarampión, varicela, viruela, gripe..
Quien no se la quiera poner, que no lo haga, pero que no j a los demás que si estamos dispuestos a ponérnosla",0
7144,2107,Jose,@Jose02644445,2020-11-23,"No se que efectos tendrán las vacunas del Covid-19, pero voy a empezar a ver series de zombis y cosas por el estilo para saber con sobrevivir. #COVID19, #TheWalkingDead
, #YoNoMeVacuno",0
7145,2108,El30Mudo04Alejandro76SC,@MudoAlejandroSc,2020-11-23,"""La Verdad nos hará libres"" excepto en Facebook donde te suspenden 1 mes por decirla. #CensuraEnTwitter #NoALaIdeologiaDeGenero #NoAlAborto #Plandemia #YoNoMeVacuno",0
7146,2109,@LordDarthVader,@LordDarthVader,2020-11-23,Recordatorio 2: LOS POLÍTICOS SON NUESTROS ENEMIGOS. #YoNoMeVacuno,0
7147,2110,@LordDarthVader,@LordDarthVader,2020-11-23,"Recordatorio 1: NO VACUNARSE. 
#YoNoMeVacuno.",0
7148,2111,@LordDarthVader,@LordDarthVader,2020-11-22,"La vacuna NO ES NECESARIA
#YoNoMeVacuno",0
7149,2112,Lola MaReS,@LolaPeleona,2020-11-22,"Pedrito, el muñeco del gobierno de España está anunciando un plan de vacunación contra la covid. ¡Bicho! Paso y gano. #YoNoMevacuno",0
7150,2113,ignasherry,@ignasherry,2020-11-22,"Que digo yo que con la que está cayendo, es súper necesario lo de abrir de nuevo el #Rastro en #Madrid

#YoConAlvise #YoNoTengoPresidente #YoNoMevacuno 
@ComunidadMadrid
 @MADRID
 @IdiazAyuso
 @AlmeidaPP_
 #FelizDomingo #restricciones #coronavirus #COVID",0
7151,2114,poderciudadano,@poderciudadan,2020-11-22,Seré retorcido pero empiezo a pensar que las élites quieren el negocio de la inseminación para que puedan ser padres quien ellos quieran y controlar la población. #YoNoMeVacuno,0
7152,2115,Lord Vader,@mantisreligioso,2020-11-22,Recordatorio 2: LOS POLÍTICOS SON NUESTROS ENEMIGOS. #YoNoMeVacuno,0
7153,2116,Lord Vader,@mantisreligioso,2020-11-22,"Recordatorio 1: NO VACUNARSE.
#YoNoMeVacuno",0
7154,2117,@LordDarthVader,@LordDarthVader,2020-11-22,"Recordatorio 2: LO POLÍTICOS SON NUESTROS ENEMIGOS.
#YoNoMeVacuno",0
7155,2118,@LordDarthVader,@LordDarthVader,2020-11-22,"Recordatorio 1: NO VACUNARSE.
#YoNoMeVacuno",0
7156,2119,El Azote del NOM,@elazotedelnom,2020-11-22,"En lugar de buscar una medicación que sane al ínfimo porcentaje que desarrolla síntomas graves de la enfermedad, quieren vacunar al total de la población con una vacuna que no ofrece ninguna garantía. Muy lógico todo. #COVIDー19 #YoNoMeVacuno",0
7157,2120,Luchando x vivir en argentina,@beatriz_palmi,2020-11-22,#YoNoMeVacuno .       Todos los laboratorios fabricaron vacunas masivamente sin estar seguros la efectividad de la vacuna . Tampoco dan información y seguridad que una vez inoculada la vacuna en tu cuerpo tenga efectos secundarios ellos no se responsabilizan y eso no es confiable,0
7158,2121,Andy Lescano Conese,@andreacbacap,2020-11-22,"La turba de machirules atacando a Carolina Losada. 
Que triste ser ustedes 
@carolinalosada
 
#PodemosHablar 
#YONOMEVACUNO
Decime gorila que me encanta",0
7159,2122,Lord Vader,@mantisreligioso,2020-11-22,"Recordatorio 2: LOS POLÍTICOS SON NUESTROS ENEMIGOS (Gilgo Insfran, Gerardo Zamora, Schiaretti....)#YoNoMeVacuno",0
7160,2123,Lord Vader,@mantisreligioso,2020-11-22,Recordatorio 1: NO VACUNARSE. #YoNoMeVacuno,0
7161,2124,"Cristina Castello
41%",@CrisCastello01,2020-11-22,"#YoNoMeVacuno 
Cormillot es un inconsciente, deberían haberle sacado el título de médico hace rato
La vacuna puede ser un veneno
Ya lo dijo GGG: es para ELIMINAR a los contagiados

#MesazaEnCasa",0
7162,2125,@LordDarthVader,@LordDarthVader,2020-11-21,"Recordatorio 2: LOS POLÍTICOS SON NUESTROS ENEMIGOS.
#YoNoMeVacuno.",0
7163,2126,Lord Vader,@mantisreligioso,2020-11-21,"Recordatorio 1: NO VACUNARSE
#YoNoMeVacuno",0
