Nombre de usuario,Usuario,Fecha,Texto
Daniel Samper Ospina,@DanielSamperO,2020-09-04T11:36:46.000Z,"Qué bonitas definiciones de empatía con el numeral #EmpatiaEs...

La #EmpatiaEs la vacuna contra el  egoísmo y la indiferencia: es la única receta que sacará adelante a Colombia."
"Andrés Uribista al
%",@AndresLopezALA2,2020-09-04T04:50:54.000Z,Hasta que no haya una vacuna y llegué a Colombia no pienso mandar mis hijos al colegio....
#Sigueme y te sigo de vuelta.,@robertescalant1,2020-09-04T02:52:31.000Z,#ClaseObreraProductiva Dios te ruego q si viene esa vacuna no sea distribuida x el PSUV somos VENEZUELA chamba juvenil o militares x favor terminarían en Colombia como la gasolina la comida y después saldrá el burgués a decir q fue Duque como si Duque la viniera a buscar para acá
#Sigueme y te sigo de vuelta.,@robertescalant1,2020-09-04T02:52:31.000Z,#ClaseObreraProductiva ya empezaron a vender tes d prueba rápida en Maracay la Diep capturó a dos médicos yo sólo le pido a Dios q si van a traer esa vacuna sea  distribuida x la OMS o la cruz roja cae en manos d militares o del PSUV y terminan en el mercado negro o en Colombia
PAULO,@PAULOADOLFOGUE1,2020-09-03T23:46:22.000Z,Se le cae rápidamente La estantería y la infraestructura a estos malditos PROFARC y a la maldita izquierda qué mancomunadamente son el cáncer letal de Colombia pero no contaron con que la vacuna contra ellos somos los colombianos ultraderechistas de extrema Ultra uribistas
pazhenao andres,@pazhenaoandres,2020-09-03T20:41:21.000Z,"Están vendiendo falsa vacuna 
Rusa contra el virus en frontera
De Venezuela con Cúcuta Colombia
Es peligroso para la salud lo vi
En 
@NoticiasCaracol
 
#oms  
@IvanDuque
  @MinSaludCol
 
@MigracionCol
  @PoliciaColombia
 
@MdM_France
  @SenRubioPress
 
@CNNEE
  @Reuters
  @un
  @MiamiHerald"
,@JEMZ_2810,2020-09-03T17:40:32.000Z,"La vacuna se demorara 1 año en llegar a Colombia x negrilencia de este gobierno 
@NoticiasCaracol"
CafeteraAcida,@AcidaCafetera,2020-09-03T13:24:23.000Z,"Aquí en #Colombia 

Prefieren esperar a que un país del primer mundo venga al rescate con la vacuna en la mano en vez de invertir en investigación científica para desarrollarla...

#Subdesarrollo
#Covid_19 
#Bogota
#Jueves"
Tony,@SiUstedEs,2020-09-03T13:20:06.000Z,"La ciencia me ha decepcionado, no veo ningún avancé en la vacuna contra el uribismo, esta enfermedad ha contagiado a más de 10 millones de personas acá en Colombia incluyendo los muertos... Necesitamos ayuda urgente!!!"
,@JEMZ_2810,2020-09-03T12:04:09.000Z,"Nojoda que falta de respeto a colombia ddecir que la vacuna esta en colombia en junio del otro año el negocio de las uci como que es rentable 
@jsanchezcristo
 @ministeriosalud"
Raquel De Abreu,@rraquelda,2020-09-03T11:33:39.000Z,"#03sep #COVID19 

         MUERTOS
EEUU.     190.000
BRASIL.  123.800 
MEXICO  65.800
PERU.      29.000
COLOMBIA 20.000
RUSIA    17.500 ... y su vacuna? 
 VENEZUELA  No hay cifras 
Se están llevando 3.700 bovinos a la #RepúblicadeIrak mientras venezolanos comen en la basura."
Jojare,@Jojare2,2020-09-03T09:39:19.000Z,"Mancuso fue, la persona encargada por Pacho santos de traer la vacuna a Colombia."
keka.,@fabiokek,2020-09-03T03:59:07.000Z,"Pensando yo me acordé cuando 
@maluma
  fue invitado a palacio. Deberían invitarlo de nuevo para ver si por fin colombia aporta algo a la vacuna contra el covid 19 o al covid 4 baby.
@oscarrodrilo
 @ArmandoSevillaT
 @ArtPilli"
El Cone de la Cone©,@cfcifuentesa,2020-09-03T01:04:33.000Z,La vacuna va a llega a Colombia cuando el virus ya ha mutado.
Jacobo Solano C,@JACOBOSOLANOC,2020-09-03T00:59:10.000Z,Ministro de Salud ve difícil la llegada de la Vacuna antes del primer semestre del año 2021 a Colombia. Y mientras se vacuna puede irse todo el año entrante. La esperanza se aleja.
EuclidesBoom,@Dondmejia,2020-09-03T00:58:41.000Z,"No pueden ser más canallas e irresponsables 
@MinSaludCol
 con ese viejo ministro que dicen que la vacuna llega a colombia a mediados de junio de 2021."
Micifú,@_Zulmicifu_,2020-09-03T00:57:33.000Z,"Lo dicho, a Colombia la van a dejar de últimas con la distribución de la vacuna."
Mapito,@Mariapaulaflore,2020-09-02T18:36:59.000Z,"La falta de cultura del cuidado personal y de los demás, es muy compleja en este país.  Está vaina no tiene futuro y si están esperando vacuna, bien pueda siéntese y espere. #Covid_19 #Colombia"
Joker,@Nessnio,2020-09-02T15:13:27.000Z,Que EEUU necesita 30 mil voluntarios para probar vacuna fase 3 y Colombia se los va a donar... Mínimo usan policías y soldados rasos o sectores menos favorecidos...
Daniela N Rojas,@DanielaNRojas1,2020-09-02T12:47:01.000Z,Va tocar irse para venezuela a aplicarse la vacuna rusoski. Por que en colombia se envolato.
LoreR.,@lorerv21,2020-09-02T12:42:28.000Z,"A Colombia no nos traerán la vacuna pronto, porque no nos quieren movilizados en las calles, contra todas las irregularidades que está cometiendo el actual gobierno."
El Axioma,@Elaxioma_com,2020-09-02T05:58:00.000Z,"Noticias de nuestra segunda emisión este #1Sep
#Venezuela | Ocho ministros renuncian a su cargo para participar en los comicios del 6D
Vuelos internacionales en #Colombia se retrasarán de nuevo
COVID: La UE se une a iniciativa global COVAX para vacunaInformación curada y de calidad
elaxioma.com"
Axntonio José Ardila,@ArdillaAntonio,2020-09-01T16:21:31.000Z,"COLOMBIA
Y UD?
Compatriotas: El procedimiento xa evitar contagio del C-19, es el mismo q debemos utilizar xa salvarnos del Tenebroso Comunismo, el Socialismo S-21 o Progresismo, pues a la final es el mismo macabro cataclismo el q le ocasionan al pueblo; x eso OFA es la vacuna."
Carlos Andres Diaz,@_dvcarlos,2020-09-01T16:05:55.000Z,"Hoy comenzo la nueva normalidad, donde tendremos que acoplarnos a unas normas de bioseguridad ya que no esta la vacuna lista para #Covid_19 #Colombia"
Atenea,@Causasjustas2,2020-09-01T15:58:34.000Z,Si esa vacuna no sale rápido nos vamos a extinguir en Colombia
Renato Pereira,@Mrenatopereira,2020-09-01T12:02:18.000Z,"#OMS previene sobre el uso prematuro de la vacuna contra el coronavirus. Consorcio español argentino anuncia que este mes comienza prueba de su vacuna de fase 3 en Colombia.
@NTN24"
ENRIQUE DE LUQUE PAL,@luquepal,2020-09-01T11:48:21.000Z,"Buenos dias Colombia, nada ha cambiado, la emancipacion se dara cuando llegue la vacuna, contiuamos sometidos 
@PoloDiazG
 @AlcaldiaVpar
 @TodoValledupar
 @barros_katyusha
 @WRadioColombia
 @JHONBOLIVAR
 @marielma15
 @ExpresionNaranj
 @elpaisvallenato
 @AstridNavarro1"
Celso Tete Crespo,@elsemblante,2020-09-01T01:58:40.000Z,"Brasil, Perú y Colombia, desastre total en el manejo de la pandemia en América Latina. El famoso Grupo de Lima alardeaba que Venezuela sería ""la bomba"". 

Resulta que VEN no sólo tiene números muchísimos mejores en muertos y contagios, sino que empezará a poner la vacuna rusa."
Angie Benito,@guapetite,2020-08-31T22:26:40.000Z,A veces veo los stories de nachito y siento que Pucallpa es Colombia y que también encontramos la vacuna
JUAN CARLOS LIZCANO,@jcliz42,2020-08-31T21:26:11.000Z,Papitos y niños de Colombia por este año no volverán a los colegios se terminara virtual hasta el 2021 con vacuna
Luis Silva لويس البيرتو,@porboyaca,2020-08-31T19:18:16.000Z,"Cuba ya va a sacar una vacuna propia contra el COVID19, en Colombia Patarroyo lleva 30 años tratando de hacer una contra la malaria, ya mató millones de micos y nada."
Hiel de Abeja,@abejamielera_,2020-08-31T15:05:22.000Z,"De verdad, verdad... ¿Ustedes si tienen ganas de salir? Yo necesito quedarme en mi casa por lo menos hasta que llegue la vacuna a Colombia. Estoy enamorada de mi casa."
t.me/PrometeoNuclear Прометей 核,@PrometeoNuclear,2020-08-31T08:50:06.000Z,"Colombia superó a #México en casos de #Coronavirus. Este tema del manejo de la pandemia es dinámico, y la verdad lo único que la va a detener es una vacuna o un tratamiento.
Pero explíquenle éso a los derechistas."
Jose Ricardo Velasco,@jvelascoboliva1,2020-08-31T07:55:03.000Z,"Las personas salieron a las calles este fin de semana como si fuera normal como si el COV-19 hubiera desaparecido en toda Colombia. Ojala llegue una vacuna efectiva para la humanidad 
@Bogota"
María Juliana Herrera,@maju199,2020-08-31T02:11:14.000Z,"Tengo ganas de desaparecer una buena temporada, y volver cuando tengamos vacuna del covid en Colombia"
Jonathan,@jonathanb120,2020-08-30T23:25:36.000Z,La vacuna del Covid en Colombia la va a desarrollar Frutiño
CARLOS GONZALEZ,@CarlosG57649525,2020-08-30T22:37:53.000Z,Prefiero que mancuso llegue primero a Colombia..antes que la vacuna
ferrito,@96n08,2020-08-30T19:27:27.000Z,No entiendo porque en colombia es el unico lugar del mundo en el que están literalmente RECLUTANDO personas para una vacuna contra el covid!???? Osea cuando aprobaron dicha vacuna??? Porque ni en USA ni en Europa se ha hablado de eso
Karen Rodríguez.,@Kaaa_ros,2020-08-30T19:16:13.000Z,"Pa cuando el cartel de la vacuna del Covid-19, en Colombia?"
elparce,@Vino3nC4j4,2020-08-30T16:09:41.000Z,"Este martes que viene, en Colombia ya no habrá más cuarentena. Abren absolutamente TODO. Incluyendo bares y discotecas, pero sin ""bebidas"". Según él ministerio de salud ya se anda trabajando en una vacuna y estará ""lista"" en Enero del 2021. 
Sinceramente, el verdadero que HPTAS."
Gilberto Cerón,@ceroncorrea,2020-08-30T15:57:13.000Z,"REBROTE EN COLOMBIA
Era apenas obvio que otro gobierno uribista llegaría con un adjunto rebrote de violencia; los que votaron por el títere votaron por el rebrote. La PANDETERNA parecería no tener fin... pero la detención de Uribe es la esperanza de poder encontrar una vacuna..."
Dennis Basquiat G.,@BasquiatDeniss,2020-08-30T07:36:36.000Z,Colombia se le adelantó a usa y rusia con la vacuna para el corona. La elimino con un decreto.
¡Andrés Lozano!,@andresflsanchez,2020-08-30T05:42:01.000Z,"Ahora recordemos, 
@realDonaldTrump
 está en campaña de reelección, sí no sale la vacuna antes de noviembre, la última carta es él ataque a 
@NicolasMaduro
, ¿tendrá alguna estrategia desistir de enviar a Mancuso a Italia para enviarle a Colombia?"
Franklin Serrano,@FranSerran,2020-08-30T04:24:40.000Z,"Hoy el pueblo celebrando que el martes nos dejan en libertad, no se si celebran que nos mandan sin vacuna a reabrir, que le subieron a los servicios públicos en la Pandemia, que están masacrando juventudes, o que se robaron las ayudas internacionales. Per esto es Colombia."
¹³,@lila_rv,2020-08-30T00:18:57.000Z,"#2thRoof_TeamYoongi
#2thRoof_Colombia
@BTS_twt
 Me puse una vacuna"
Alfa,@LaurenSuaza,2020-08-30T00:09:21.000Z,En Alemania protestando porque están en contra de la vacuna para el covid y acá en Colombia matan a nuestros jóvenes a diario y nos quedamos en casa sin hacer ni mierda.
VRY,@valentinareinay,2020-08-29T21:20:53.000Z,"Gobierno de Colombia be like: Préstamo para avianca de 370millones de dólares, ah! pero para la vacuna no tienen ni un 10% de eso y siguen esperando una de acuerdo a su prepuesto de 3usd la dosis"
Bonita,@TuSicariaH,2020-08-29T20:18:28.000Z,Colombia es un país tan bobo que celebra la llegada de una vacuna que primero tiene que pasar una fase 3 que dura 2 años para ser aprobada y luego de 2 años si la sacan para VENTA al público mk JAJAJA 
Nader Name Zaky,@ZakyName,2020-08-29T14:19:29.000Z,"Señor 
@IvanDuque
 usted podría explicarme porque #Cuba un país bloqueado económica y financieramente por más de 60 años por los #EEUU y muchos países de la #UE ya tienen una vacuna para el Covid 19 en proceso de ensayos experimentales mientras que Colombia y EEUU aún no?"
David Rauch,@DavidRa31210333,2020-08-29T05:56:08.000Z,"Abriendo redes sociales: Otra masacre en Colombia,  otro policía racista en EE.UU., covid, vacuna... ¿y la vacuna para el racismo? ¿La vacuna para la violencia?"
Luis Cárdenas,@LuisCardenas396,2020-08-29T03:17:35.000Z,"Yo siento que el virus ya es endémico en Colombia, mucha gente experimenta síntomas sin aparecer en los números del 
@MinSaludCol
. Aún no hay vacuna americana ni en producción y no sé sabe hasta cuando dure la economía. La verdad esto va a tocar abrirlo todo y sálvese quien pueda."
Morada Noticias,@moradanoticias,2020-08-28T23:47:28.000Z,"#AlAireMoradaNoticias Una vacuna rusa que nadie se quiere aplicar porque es un rayo comunistador o una prueba en Colombia que nadie sabe si es real/segura. Hay gente que dice dizque que ya vacunaron contra el COVID-19. Aquí, un par de mitos y realidades de este deseado antídoto."
Sebastián.,@aicrakc,2020-08-28T22:23:58.000Z,"A mí me hace falta la rumba, ir a las discotecas y tomar en las tienditas, pero ni por el putas iría sabiendo que en Colombia no hay vacuna aún y que cuando llegue a casa tengo familia a la que si contagio de covid tal vez muera. Es mejor evitar los lugares donde va mucha gente."
mary guerrero.,@_maryguerro,2020-08-28T14:19:16.000Z,No puedo creer que la gente esté poniendo tutelas para que se permita la aplicación de la vacuna rusa en Colombia. ¿Y ahora qué les digo? 
William caicedo,@William28843976,2020-08-28T13:34:02.000Z,Sera que el encargado de negociar la vacuna contra el covid la negociara para Colombia o para Italia?.... Es para una tarea.....
Oxígeno 100.4 FM,@OxigenoFM,2020-08-28T10:21:33.000Z,"¿Probarían ustedes una vacuna para el #COVIDー19 que haga Colombia? 
#LaPapaya de Oxígeno ¡OBVIO BOBIS!
55,6 %
¡NI POR QUE ME PAGUEN!
44,4 %
45 votos
·
Resultados finales"
НИЛЬСОН ТОРРЕС,@NilsonT18819659,2020-08-28T08:24:59.000Z,"La ""nueva realidad"" en Colombia es volver a las masacres y ríos de sangre. Porque se llaman masacres, no homicidios colectivos. Y la realidad en época de pandemia, es levantar la cuarentena sin una vacuna a la vista para contrarrestar el virus."
Isaac Puentes,@Isdapudi95,2020-08-28T02:06:21.000Z,"Les apuesto que esa vacuna de Oxford estará ya disponible aquí en Colombia en el mes de noviembre, solo que para tenerla habrá que pagar por ella no 8 mil pesos que es lo que vale, supongo que serán mas de 200 mil pesos.

Veremos la desigualdad en su esplendor."
TRANSFORMARE,@MxTransformare,2020-08-28T02:02:01.000Z,"Johnson & Johnson informa que los ensayos de su vacuna candidata contra el COVID-19 será extendida a dos nuevos países, Chile y Argentina.
Serán en 8 países en total, con 60,000 voluntarios con la participación de Brasil, Colombia, Perú y México."
wisner martinez,@mawluk,2020-08-28T00:18:01.000Z,"!Que llegó la vacuna del COVID  a Colombia  tripas se la colocaron en el hombro y a lechuzo en la nalga #LechuzoElCartel 
@dani3palacios
 @CarlosMiraCM
 @JuanpaLaguna"
Concejal Armando Graterol,@ArmandoGratero,2020-08-27T17:18:56.000Z,"La vacuna experimental contra la covid-19 que está desarrollando Johnson & Johnson y su grupo de compañías farmacéuticas, Janssen, será probada en Colombia entre la primera y la segunda semana de septiembre, informó  el Hospital Universidad del Norte."
Orlando caballero,@Orlando14285774,2020-08-27T15:44:28.000Z,"Cuba está desarrollando vacuna contra el Coronavirus. Va a salvar vidas.

Colombia está desarrollando desde el gobierno, ""listas negras"" contra los opositores a la dictadura uribista. Va a matar vidas."
El charro chino,@SinRemedio15,2020-08-27T15:29:28.000Z,Es de urgencia que en Colombia se invente una vacuna contra la corrupción.
Eres lo que lees #CuarentenaCoronavirus,@NotasNews,2020-08-27T14:36:19.000Z,"#BrigadasAgroproductivas mientras la policía de Trump sigue matando a los negros en EE.UU, éste se dedica a sancionar por envidia al laboratorio ruso que creó la 1ra vacuna contra la covid-19, su hijo Duque hace lo mismo en Colombia, no son masacres son asesinatos colectivos."
Ed Nor,@Rebotaran,2020-08-27T14:21:55.000Z,"Buenas noticias La vacuna experimental contra la COVID-19 que está desarrollando Johnson & Johnson y su aliado, Janssen, será probada en Colombia Bandera de Colombia entre la primera y la segunda semana de septiembre, informó este miércoles el Hospital Universidad del Norte."
Magola.,@Alqui0641,2020-08-27T14:13:14.000Z,"Si llegara una vacuna a Colombia, por ejemplo la de Oxford (suponiendo que terminara exitosamente la última fase), pero el INVIMA no la aprueba, ¿usted se la pondría de todas maneras?Obvio bobis
71,4 %
Estás loca
28,6 %
35 votos
·
Resultados finales"
Diego,@DiegoVegaMata,2020-08-27T12:59:34.000Z,¿La vacuna rusa será probada en Venezuela y la de Johnson & Johnson en Colombia? Eso habla de geopolítica y de lo que representan nuestros países (y su gente) para los big chivos.
El Señor Florez,@ElSrFlorez,2020-08-27T12:57:27.000Z,Esa gente que pide que siga la cuarentena ¿No se da cuenta que a Colombia la vacuna podría llegar en tres o cuatro años?  ¿Piensan vivir encerrados todo ese tiempo? ¿Los mantienen los papás o los sugar daddy?
Ararauna,@ararauna_ve,2020-08-27T12:48:23.000Z,"Colombia 
apoya los esfuerzos que Johnson & Johnson está haciendo para producir una vacuna contra el coronavirus. La iniciativa reúne a más de 60.000 voluntarios y Estados Unidos 
 y Bélgica 
 también apoyan la iniciativa."
