,Unnamed: 0,Unnamed: 0.1,Nombre de usuario,Usuario,Fecha,Texto,Sentimiento
5651,5651,614,Ayari Salas,@ftayarisalas,2021-01-11,persona crees vale pues uses menos ponte tan dificil ponerte boca abajo lleguesa veces cansa discurtir,0
5652,5652,615,Sandra Mariotti,@MarielMariotti,2021-01-10,felicito grupo vecinos organizados ciudad autoconvocados experimento nadie,0
5653,5653,616,LetradaCabreada,@LetradaCabreada,2021-01-10,dejemos llevar mensajes miedo hacer juego nom vivos sanos techo comida miles motivos agradecidos,0
5654,5654,617,@LordDarthVader,@LordDarthVader,2021-01-10,vacunarse,0
5655,5655,618,Danny M.®,@DannyConta,2021-01-10,reina isabel esposo recibieron vacuna si ud quiere vacunar vacune mas dosis gente si desea,0
5656,5656,619,Cristian Masaru Emoto,@emoto_masaru,2021-01-10,voy vender paliativo millones dolares ojala sientas mejor dias si mueres siento responsables si dinero puedes empenar tierrasha vida seguira siendo encierro,0
5657,5657,620,"#SigamosJuntos
#NSB",@doquisilvia,2021-01-09,sobrina vacuno ayer hoy peor si covid dato mata relato rusa,0
5658,5658,621,Javier Negre,@javiernegre1O,2021-01-09,cuantos billones toneladas nieve falsa vacunada habra creado bill gates g cuantos miles aviones habra necesitado tirarla cielo repartirla toda espana,0
5659,5659,622,LetradaCabreada,@LetradaCabreada,2021-01-08,seria gracioso madre tierra despues tantas agresiones ver mayoria humanos solucion iniciado periodo mini glaciacion necesidad meteorito jaja,0
5660,5660,623,Belén,@BelenCasamada,2021-01-08,vacunoexisten remedios eficaces baratos azitromicina ivermectina hidroxicloroquina zinc vitamina c vitamina d dioxido cloro insistir vacuna vamos cuidar inmunidad asi ganamos mas,0
5661,5661,624,Soledad Aceituno en,@soleaceituno,2021-01-08,tal vez si vacuna china,0
5662,5662,625,Ignacio,@Ignacio_Hrvat,2021-01-08,cualquier diputado enfermo abogue vacunacion obligatoria resfrio mortalidad merecedor ser investigadoque intereses defienden,0
5663,5663,626,LetradaCabreada,@LetradaCabreada,2021-01-08,cosas dejar fumigarnos estelas quimicas llenas veneno acaba calentamiento global hijos pvta,0
5664,5664,627,@sideral2612 Soy 10000% antilacraszurdas.RECHAZO,@sideral2612 Soy 10000% antilacraszurdas.RECHAZO,2021-01-08,tvn matinal trabajan omshasta dan farsa coviddejen gente tranquilaa,0
5665,5665,628,doris malbran,@DorisMalbran,2021-01-08,vacuno,0
5666,5666,629,doris malbran,@DorisMalbran,2021-01-08,vacunas covid genocidioaptas covidiotas,0
5667,5667,630,Gino Cesar Reynoso D,@gino_reynoso,2021-01-08,probabilidades formar anticuerpos morir si infecta viruschino,0
5668,5668,631,∞ Forbylicious,@killerforby,2021-01-08,recibido comunicado empresa documento aceptar rechazar vacuna obviamente ver consecuencias empezaran vacunar breve voy buscando trabajo si acaso,0
5669,5669,632,Somos La Resistencia #SLR,@We_T_Resistance,2021-01-08,echen culpa nuevo ola q recuerdanadie culpable vivirpor tener q trabajar salir pasear comprar ver familia amigosno caigas chantaje,0
5670,5670,633,Pedro Arcas,@P_Arcas,2021-01-07,coronel banos contando cosas conspiranoicasno podia saber funcionan debates redes sociales cualquier indole silencia disidencia ej experimental,0
5671,5671,634,leen,@lyupespa,2021-01-07,tambien programa iker analista compara tendencias twitter tuits escritos plataformas oficiales supone gente comun ej envian oficiales instigadas ej,0
5672,5672,635,Gino Cesar Reynoso D,@gino_reynoso,2021-01-07,probabilidades persona infecta virus chino formar anticuerpos morir,0
5673,5673,636,Rolod,@Rolod14,2021-01-07,doctor salga sexta dia si dia tambien insistiendo poblacion inyecte vacuna cientos expertos oponen vacuna sospechoso,0
5674,5674,637,Fran,@Franpr15_,2021-01-07,madre vacunado covid manana entonces llega g casa casualidad creo,0
5675,5675,638,Somos La Resistencia #SLR,@We_T_Resistance,2021-01-07,bueno vacuna q vamos recuperar causas muerte q ocultaron ano pasadoaunque librara borregos seguiran temiendo nuevas cepas coco,0
5676,5676,639,Cristian Masaru Emoto,@emoto_masaru,2021-01-07,parte estrategia culpar gentepor gobierno vocifera carrete omite aglomeraciones diarias transporte publico,0
5677,5677,640,Alrasul Al'ab,@Raul_Matturana,2021-01-07,obligue ciudadano vacunarse sabe podria enfermar morir asesinarlo sangre fria mirandolo ojos,0
5678,5678,641,"#Carito#ovarios al plato
#
#",@caroszehr,2021-01-07,militemos testeo rastreo,0
5679,5679,642,LetradaCabreada,@LetradaCabreada,2021-01-07,buenos dias pido ayuda hoy llevo anos viendo lados mas gente comentado mismo sabeis significado profundo gracias,0
5680,5680,643,Bautista Péntecost XY,@BautiPentecost,2021-01-07,hola covid misma gripe siempre mientras bajo terrorismo sanitario nadie va decirguarda tweet quede descubierto instigadores timo vayan presos cadena perpetua,0
5681,5681,644,Felipe Pita,@Fpita10,2021-01-06,incapaces,0
5682,5682,645,Bautista Péntecost XY,@BautiPentecost,2021-01-06,murio mas gente abortos covid veo predicando castidad predican barbijos vacunas,0
5683,5683,646,Bell,@bellbellfame,2021-01-06,medico cordoba aplico sputnik ahora covid19 positivo llevo ano cuidandome contagiarme mira si voy vacunar enfermarme,0
5684,5684,647,Lille Belô,@lille_bh,2021-01-06,suenenes mas empedocles,0
5685,5685,648,José Smith,@JosSmit30663713,2021-01-06,quieran vacunar hagan derecho quiera vacune tambien derechosi preguntas hare dire,0
5686,5686,649,Mijailovich Vailis Lapco,@LapcoVailis,2021-01-06,si vacuna hace inmune peste china si garantia evitar ser contagiado pa cono voy vacunar vayan joder cono madre hp comunistas,0
5687,5687,650,María Laura,@MM_MMXIX,2021-01-06,sanguchitos miga hice siguen puntoselegir vos mismo ingredientes frescos conservar cadena frio brinda confianzano sputnik v,0
5688,5688,651,LetradaCabreada,@LetradaCabreada,2021-01-06,buenos dia mundocansados vivir mundo prision bajo dictadura elite psicopata aun necesitais mas sufrimiento despertar,0
5689,5689,652,Sergio,@tri33s,2021-01-05,plutocracia asesina global apretando politicos espanoles vacunen masivamente empiezan desquiciados nerviosos mayoria pasamos plan resquebraja consecuencia nuevo confinamiento estricto vacunar castigar,0
5690,5690,653,𝕋𝕩𝕖𝕥𝕩𝕦 𝕁𝕄™ ➬ [chechu],@Txetxujm,2021-01-05,ejercito gente principalmente prepara matar va poner banderilla asi asi si,0
5691,5691,654,Silvitriana,@Silvitrianera,2021-01-05,leyes normas injustas solo cabe desobedecer,0
5692,5692,655,NoTheGreatReset,@DulcePatria_Q,2021-01-05,libertad elegir,0
5693,5693,656,DonTortugo,@IsTortugo,2021-01-05,ayudad prevenir colapso centros sanitarios vacuneis,0
5694,5694,657,Dani3la,@DanyBruno10,2021-01-05,antivacuna cuanta informacion sputnik v siquiera habla contraindicaciones ocurre vacuna pfizer,0
5695,5695,658,Cristian Gutierrez,@GutimanReggae,2021-01-05,inmunolizo puro limon miel entrega pacha mama,0
5696,5696,659,camarada tiburoncín | mejorado,@tiburoncin_rld,2021-01-05,solo van encerrar calabozo ataud,0
5697,5697,660,Exequiel Andrez,@saldiviaxd,2021-01-05,aclaren si vacuna segura efectos secundarios magicamente corea sur empieza vacunar marzo sera continente probara si danos colaterales si aqui muere gente ponen,0
5698,5698,661,Miss Caguana,@misscaguana,2021-01-05,respeto quiera vacunarse decision lavado cerebropero mia tambien ser respetada acepto vacuna experimental segura efectos secundarios daninos,0
5699,5699,662,Perico a Fuego,@PericoAFuego,2021-01-05,claro si guapi voy vacunar informatico gafotas hungaro comunista forren mas estan rian costa tendran pillar,0
5700,5700,663,Nicolas Petroni,@Nicopetroniok,2021-01-05,igual ojo si ultimo caso vacunar solo haria vacuna unidos cagando rusa china,0
5701,5701,664,Andrea,@acastilloz,2021-01-05,sr usted hara cargo efectos adversos experimento arn inocuidad vacunas importante creo condiciones informarnos manera fehaciente compuesto anticovid,0
5702,5702,665,"Sandy
Defiendo la Libertad",@Pampicita,2021-01-05,complejos remordimiento dictadura sanitaria mundial fascista rechazo miedo terror d medios d prensa d desinformacion oficial libre pensador lea investigue analice reflexione use cerebro deje enganar idiota,0
5703,5703,666,ellie -hiatus-,@i94VHOPE,2021-01-05,hashtag pedorro si pudieras elegir imbecil q hacerlo si demas personas,0
5704,5704,667,El Azote del NOM,@elazotedelnom,2021-01-05,criticas izquierda facha criticas derecha progre criticas ambos negacionista,0
5705,5705,668,El Azote del NOM,@elazotedelnom,2021-01-05,si pandemia real habria mas medicos menos ministros,0
5706,5706,669,Isa La Mala,@IsaLaMala1,2021-01-05,reino unido primero poner vacuna primero confinarse totalmentecasualidadla vacuna tongo experimento humanos,0
5707,5707,670,Cristian Masaru Emoto,@emoto_masaru,2021-01-05,dinero fortalecer precario sistema publico salvar vidas si mas mill dolares gastar inmunidad pasajera asegurada encierro dano fisicomental laboral mantienenque justifica,0
5708,5708,671,Carlos Mora,@CarlosMoraOttom,2021-01-05,deseo extrana salgan francotiradores asesinando presidentes pseudodemocraticos comun sociedades modernas politicos q juran defender base daga espaldera,0
5709,5709,672,Cristian Masaru Emoto,@emoto_masaru,2021-01-05,totalmente absurdo gastar miles millones dolares finalidad frenar falsa mortandad basada incluso pcr inespecificos incluyen muertos patologias comunes,0
5710,5710,673,VⒶn Doren,@SrVanDoren,2021-01-05,caldos sputnik v menos heroe basta global,0
5711,5711,674,Sofia Trabuco Bentancurt,@STBentancurt,2021-01-05,insisto vacuna debe ser obligatoria decision estaria coartando libertad individual cuido momento pandemia historicamente lucho,0
5712,5712,675,𝕵𝖚𝖑𝖎𝖊𝖙𝖙𝖆 𝕷. 𝕱𝖆𝖗𝖐𝖆𝖑𝖎𝖙𝖘𝖈𝖍,@farkalitsch,2021-01-05,discurso feminista aprobar aborto cuerpo decision mas bestial legalizar infanticidioahora sistema perverso buscan proclamar vacuna obligatoria escusa salud social si cuerpo decision,0
5713,5713,676,@LordDarthVader,@LordDarthVader,2021-01-05,vacunarse,0
5714,5714,677,MaitriAshem #PorUnPlanetaDignoYDiverso,@AshemMaitri,2021-01-05,mas democratacritiano asqueroso podria ser promotor obligarnos vacunarnosgolpistas golpistas sanitariosy dime cuanta plata pasando sorros bil gatosasco,0
5715,5715,678,LaTiaMelody,@LtmlMelody,2021-01-05,vean perfiles facebook maria montero ricardo delgado martin asi sabran necesitamos vacuna existe virus,0
5716,5716,679,Cristian. Licenciatura económica.,@Cristia30975475,2021-01-05,llamen hospital ser diabetico decirte dado positivo pcr asusta da miedo realmente obtenido pcr si hecho ninguna,0
5717,5717,680,napoleonardonato,@napoleonardo,2021-01-04,ley obligatoria universal vacunados queden registro tramite hagan consulte dato suiza corea norte,0
5718,5718,681,napoleonardonato,@napoleonardo,2021-01-04,encanta imbeciles tt van cagar igual van obligar,0
5719,5719,682,Nachi,@kmoonblue,2021-01-04,babosos tragan tira paracetamol jdjxjdkdks,0
5720,5720,683,Lord Vader,@mantisreligioso,2021-01-04,vacunarse,0
5721,5721,684,"Javi.sad
QUEDÉ EN LA U",@mnet_chupalo,2021-01-04,literal pastillas anticonceptivas vienen mas contraindicaciones vacuna gente weona usa ht serio wtf,0
5722,5722,685,𖤐avril,@ddaengbop,2021-01-04,selecion natural hacen favor caso,0
5723,5723,686,Patricia Bright,@ppatriciasmile,2021-01-04,solucion iran declarando mas mas confinamientos circo bozalero habra buscar lugar vivir,0
5724,5724,687,babarín,@_diariodevida,2021-01-04,real espero mismos salgan nunca mas casa tampoco anden pidiendo permiso vacaciones,0
5725,5725,688,payasadico,@payasadico1,2021-01-04,weones comen handroll sushi calle toman dorada combinao limari mc cola fuman cigarros importados luca media cajetillay ahora entro miedito vacunasale pa alla hipocritas mierda wn,0
5726,5726,689,cote,@ltvingdead,2021-01-04,q chistoso hashtag meten pilas q mil efectos secundarios van vacunar fin,0
5727,5727,690,INMA GC,@ben_inma,2021-01-04,gobierno frances exonera responsabilidad medicos efectos adversos vacunas francia pagara prima euros medicos cada vacuna pongan seguimos pensando business medio ahi dejo,0
5728,5728,691,ciervo.,@suelomuerto,2021-01-04,mas cerca q weones q estan vacuna investigar haberse leido hilo twt amigo celular rut necesitarian chip fnxnensnwkr puta q weones,0
5729,5729,692,Lady Neko,@MissAlcoholGel,2021-01-04,obligatoriamente ninguna seria colmo traicion votantes vacune ganado compro miedo,0
5730,5730,693,Afloja,@a_flojar,2021-01-04,sencillo1 comunidades autonomas gobernadas gente normal asturias valencia galicia estan vacunando normalidad2 comunidades autonomas gobernadas populistas madrid cataluna estan haciendo mierda mientras lloran gobierno,0
5731,5731,694,𝖋𝖗𝖆𝖓,@istjin,2021-01-04,mas mierda bsbsns,0
5732,5732,695,@LordDarthVader,@LordDarthVader,2021-01-04,vacunarse,0
5733,5733,696,Alexander Grasoso,@AFunado,2021-01-04,hola quiero pelear alguien enojado,0
5734,5734,697,Aritz,@sk0ak,2021-01-03,ver widler soldier empezar sentir alopecia sigue haciendo canelo,0
5735,5735,698,Charlie Present,@Realidadecero,2021-01-03,di bozal di panal lleno caca boca,0
5736,5736,699,Rolod,@Rolod14,2021-01-03,tener pocas ganas vivir inyectarte sustancia desarrollada meses,0
5737,5737,700,@monitorrente,@monitorrente,2021-01-03,laboratorios niegan hacerse cargo posibles danos colaterales deja q cuidar sola pongo riesgo nadie,0
5738,5738,701,Edmundo Sánchez Cruz,@CruzSnchz,2021-01-03,delito ministro salud comprar dinero licitacion alguna producto transgenico denominan vacuna pfizer causara impredecibles trastornos organismo humano existiendo alternativas,0
5739,5739,702,Lord Vader,@mantisreligioso,2021-01-03,vacunarse,0
5740,5740,703,Rolod,@Rolod14,2021-01-03,casualidad todas farmaceuticas encontrado vacuna casi vez,0
5741,5741,704,cata._beomgyu.mi.varon,@mi_beomgyu,2021-01-03,hace gente vean twt m caen mal osea poronga hacen chau cualquiera,0
5742,5742,705,@LordDarthVader,@LordDarthVader,2021-01-03,vacunarse,0
5743,5743,706,Cristina Villarroya López,@Crisvilla75,2021-01-03,parecio genial ayer paola dominguin vacuna porke relaciona nadie cada haga gana jj menos ke dar lecciones nadie da gana favor,0
5744,5744,707,sonialamorena,@sonialamorena2,2021-01-03,hace anos decidi vacunar hijos meningitis pague pasta x vacuna bexero aquel momento crei correcto jamas menosprecie puso hijos exigi hicieran llama libertad pido mismo respeto,0
5745,5745,708,Periodista de aquí,@com_periodista,2021-01-03,mismos ahora critican pocas vacunas llegan espana ponen grito cielo hace unas semanas pregonaban politica pensamiento critico solo critica,0
5746,5746,709,MaitriAshem #PorUnPlanetaDignoYDiverso,@AshemMaitri,2021-01-03,voy ser bien clarito vacuna dejando zorra argentina nadie dice nadase estan quedando personal sanitariograve situacion,0
5747,5747,710,Francisco Quintana.,@Francis113650,2021-01-02,dos adversarios,0
5748,5748,711,Rolod,@Rolod14,2021-01-02,quedo amigos novia enfermera dice va vacunar digo entonces salga diga gente vacunepero hace miedo despido sanitarios dejad callar actuad yao sereis complices,0
5749,5749,712,Cecy Ruiz W,@cecyruizw,2021-01-02,dolor articular cefalea fiebre decaimiento reacciones alergias poliuria dolor retro ocular etc sintomas enfermeros tucuman despues vacuna compartio enfermera cuyo colega conto,0
5750,5750,713,Hank Kimball,@Hank_Kimball_,2021-01-02,ponen soros miguel bose bill gates,0
5751,5751,714,ni©,@nicOdermia,2021-01-02,egoista contribuir presente futuro potencial amenaza sputnik,0
5752,5752,715,ni©,@nicOdermia,2021-01-02,egoista sostener promover presente futuro sombrios generaciones venideras regla tocarse verse compartir sonrisas publico usando mascara irremediablemente sos complice sputnik,0
5753,5753,716,Lord Vader,@mantisreligioso,2021-01-02,vacunarse,0
5754,5754,717,Ed_ortega,@Edorteg08074418,2021-01-02,pregunto sabiendo vacunas infinidad efectos adversos sano juicio vacunaria,0
5755,5755,718,@LordDarthVader,@LordDarthVader,2021-01-02,vacunarse,0
5756,5756,719,LetradaCabreada,@LetradaCabreada,2021-01-02,peores consecuencias plandemia deterioro salud mental afectiva personas falta contacto social sucidios soledad elegida miedo trastornos cognitivos,0
5757,5757,720,Paola Rodriguez Emmert,@EmmertPaola,2021-01-02,grandes libres cada sabe cuidarse podemos permitir rebrote fantasma llegando haga encerrar nuevamente investigar llamar debate apoyar estan lado pueblo,0
5758,5758,721,Omar Sarmiento,@_omarsarmiento_,2021-01-02,muchas personas presentan reacciones adversas peligrosas pseudo vacuna rusa aun porcentaje bajo estan poniendo riesgo vida miles personas fallido mas gobierno,0
5759,5759,722,Alena Mar.,@achainmar,2021-01-01,covid19 ataque bandera falsa traves nuevo orden mundial utilizando virus disenado cobertura medios asociados llevarnos atencion medica socializada vacunas obligatorias,0
5760,5760,723,República,@esteban_ech,2021-01-01,rebelion vacunacion efectos adversos internados sintomatologia covid19,0
5761,5761,724,MAA,@MaaMaa1984,2021-01-01,resistencia activa vamos dejar encerrar causa verso chino libertad peligra ahora nunca,0
5762,5762,725,𝐈𝐯𝐢.,@Ivanaluvbanana,2021-01-01,chingen madre ojala covid mrn nadie necesita gente ignorante ustedes,0
5763,5763,726,MÍRIAM M. RAMÍREZ | Extraterrestre,@miriammramz,2021-01-01,si mejor hombre bien inocente victima psicopatas,0
5764,5764,727,ANDRIUS_PDG,@Andrius_PDG,2021-01-01,feliz ano espanoles,0
5765,5765,728,Lord Vader,@mantisreligioso,2020-12-31,patetikko lamentable show politicos supuestamente vacunandose askko politicos enemigos,0
5766,5766,729,Cristian Masaru Emoto,@emoto_masaru,2020-12-31,unico va mantener test pcr insostenible tanta mentira burla intelecto,0
5767,5767,730,Aleyx,@Iamaleyx,2020-12-31,van vacunar vayan vacunen rompan bolas vamos vacunar terminan derechos empiezan mios,0
5768,5768,731,LetradaCabreada,@LetradaCabreada,2020-12-31,unico realmente significativo especial ano ademas viva agradezco buena gente especial maravillosa interatue aqui gracias feliz,0
5769,5769,732,Sergi Vlad,@sergi_vlad,2020-12-31,respeto todas aquellas personas desean optar comparto primero debo observar consecuencias misma trae transcurso tiempo prudente segundo lugar cuestion duda razonable fe,0
5770,5770,733,Susana,@susana_ti22,2020-12-31,hoy vuelto increpar policiaslease ciudadanos ejemplares chivatos toda vida supermercado llevar mascarilla debajo nariz limite van veces,0
5771,5771,734,Edmundo Sánchez Cruz,@CruzSnchz,2020-12-31,trastornos adn humano partir componentes rnam vacunas pfizer modernaque vacunen aliados banqueros ministros fin cabo adns estan trastornados,0
5772,5772,735,Lord Vader,@mantisreligioso,2020-12-31,vacunarse,0
5773,5773,736,Campesino Wallmapu,@CWalmapu,2020-12-31,nueva cepa mentiras solo muta prensa corrupta,0
5774,5774,737,paulosky,@pauuu_116,2020-12-31,mierda,0
5775,5775,738,@LordDarthVader,@LordDarthVader,2020-12-31,vacunarse,0
5776,5776,739,Mxnv,@Mxnuc12,2020-12-31,reconozco entrar tendencias sanchez iglesiasetc simplemente echarme unas risas,0
5777,5777,740,Karina,@Karina12189180,2020-12-31,va pasar den cuenta seres queridos mataron nombre genocidio llamado covid segunda ola post vacunacion,0
5778,5778,741,Catlady,@CatladyEye,2020-12-31,ultimo q direcreotranqui hospitales estan hechos asi q si morian casa ahora moriran hospital pobres abortan cobran auh asi garpamos aborto capitalistaszurditos hicieron nuevoah queria decirlo,0
5779,5779,742,Zyanya Vies,@zaevidales,2020-12-31,plis vacunen verdad mejor dejenselas personas si queremos,0
5780,5780,743,Free Soul,@elrenegau3,2020-12-31,ver si algun alma caritativa copa ayudan llegar seguidorestodo suma,0
5781,5781,744,Agua y hielos,@Vulpes_Mr,2020-12-31,ahhh crean sere pendejocuidense ciencia friend,0
5782,5782,745,Silvana Paradiso,@SilvanaParadiso,2020-12-31,carnet digital vacunacionno sera,0
5783,5783,746,Alejandro,@AFlemingEs,2020-12-31,pedo desayunan pinol vergas pasa,0
5784,5784,747,Marisa Sastre,@Sastre2Sastre,2020-12-30,pues,0
5785,5785,748,Rolod,@Rolod14,2020-12-30,irresponsables muriendo gente habia muerto ahi reuniendoos mas mascarilla aunque tardado meses crear vacuna confio ciencia cuestiono medios tv,0
5786,5786,749,THE BEST IN THE WORLD,@CarinaR57758309,2020-12-30,aprobo vacuna oxford okey alternativa elegir dejan joder origen mar coche,0
5787,5787,750,Ged,@CarlosUrda77,2020-12-30,va vacunar p madre,0
5788,5788,751,El Renegado de Cyrodiil,@DirVillafana,2020-12-30,aparte mierda cabeza ponen pendejo lleno gente pendeja,0
5789,5789,752,"fuck living, shit's hard",@CesarBetoGomez,2020-12-30,entrar twitter despues par semanas ver mexico tendencia,0
5790,5790,753,_carmenjd,@_carmenjd,2020-12-30,lado ganara seleccion natural volvemos despues publicidad,0
5791,5791,754,Neska,@SiempreNeska,2020-12-30,llevando juzgado fiscalia oficio negativa hijos vacunen padre incapacitado residencia mierda imposicion opcional si vacunas obligo idos tomar cvlo,0
5792,5792,755,El Azote del NOM,@elazotedelnom,2020-12-30,ejercito custodia vacunas vaya ser alguien haga alguna analizar lleva laboratorio,0
5793,5793,756,El Azote del NOM,@elazotedelnom,2020-12-30,tener gripe antiguos ahora lleva cobi,0
5794,5794,757,aldo ramirez,@hispanoadicto,2020-12-30,aqui mostrara libertad eleccionvacunarse significa inyectarse virus generar defensas si defensas bajas muero,0
5795,5795,758,Rincón Artesano,@ariesmarcos,2020-12-30,vergenza escuchar doscientos mil pesos huevon cara raja uniformados millon hacen jodan hdp,0
5796,5796,759,Inma,@Inma67332072,2020-12-30,genocidiocronica d muerte anunciadauna esterilizacion masala tercera guerra mundial recuerdan hitler,0
5797,5797,760,María Laura Clancy,@MariaLauClancy,2020-12-30,ahora total derecho pido respete obligue vacunarme bicho ninguna vacuna si deshacerme vida cuerpo dan decision vacunarme debe ser tambien entonces,0
5798,5798,761,LetradaCabreada,@LetradaCabreada,2020-12-30,cojones pagamos impuestos narcodictadurasanitaria si administracion juzgados sanidad atienden espana convirtio region somaliapor solo quieren esclavos derechos,0
5799,5799,762,draviasil,@BalesSilvia,2020-12-30,quiero vacuna seria pais rompan mas paciencia basura rusa merezco acceso buena salud ser conejito indias rusos htal trabajo vacuna personal salud resto niega,0
5800,5800,763,Timmy Otul,@Fulmetaljaquet,2020-12-30,quiero denunciar plan masivo exterminio dirigido adultos mayores pais vacuna quebno pueden aplicar ponen prioritarios den ley jubilacion deja mas miseria,0
5801,5801,764,L@Inconformista,L@Inconformista,2020-12-30,parece mentira gente q quiere vacunarse pesar d q vacuna tardado menos ano fabricarse igualmente van tener seguir llevando mascarilla respetar medidas seguridadtotalmente ridiculo,0
5802,5802,765,Rolod,@Rolod14,2020-12-30,medicos ahora famosos salen anunciando comida productos perjudiciales salud mismos jamas consumirian recomiendan poblacion cuatro perrasconfiad aquellos ganan contar verdad,0
5803,5803,766,Lord Vader,@mantisreligioso,2020-12-30,vacunarse,0
5804,5804,767,Armuño Ingobernable,@Armunho,2020-12-30,salvador illa inyectaron vacuna pfizer semana despues candidato generalitat,0
5805,5805,768,"C,",@Contebar,2020-12-30,planasi curiosidad,0
5806,5806,769,"¢нι¢σтє єѕραятαиσ
™",@ChicoteSpartan,2020-12-30,gustaria hicieran seguimiento yayos vacunados ver si siguen vivos pasado reyes contara si ocurre contrario,0
5807,5807,770,Gustavo Saint-Pierre #usamascarilla,@tavosaintp,2020-12-30,dia protocolo vacuna segunda dosis fiebre siento agarrado palos puede ser solo fin ano,0
5808,5808,771,Cristian. Licenciatura económica.,@Cristia30975475,2020-12-30,usted decidira restricciones repercusiones acarreara acuerdo bioetica escribalo cuenta,0
5809,5809,772,eliud mcflurry,@eliudmcfly7,2020-12-30,q edad enteraron pedo q si gustan patas,0
5810,5810,773,Roly,@Roly75059339,2020-12-30,podeis explicar si saben cuanto dura inmunidad persona van saber efectos secundarios,0
5811,5811,774,Simp oficial de Malina Weissman,@1802Quique,2020-12-30,trending topic,0
5812,5812,775,chukimantari,@chukimantari,2020-12-30,subnormales mirar cara familiares fallecidos,0
5813,5813,776,Jesus Espinoza (Chrono Raziel),@ChronoRaziel,2020-12-30,estan usando podrian ponerlo firmado contrato si queremos vivir vacunen primero salten rapido vale madres ojala mute virus puta culpa,0
5814,5814,777,Masterlike,@Masterl16918040,2020-12-30,verdades ofenden dic 3113 k progres defendiendo asesinato bebe lema cuerpo decisionpero vacuna quieren imponer si si cuerpo decision,0
5815,5815,778,Cristóbal GC #YoMeVacuno,@CrisGCaamanio,2020-12-30,ganas llorar impotencia escenario actual necesario limitar contacto personas luego sale llega vacuna salen ahora resulta enfermera trae voc20201201 chile andar vacacionando wn,0
5816,5816,779,Diana,@dianigf,2020-12-30,silencio asociaciones medicas aturde,0
5817,5817,780,Lord Vader,@mantisreligioso,2020-12-30,vacunarse,0
5818,5818,781,@LordDarthVader,@LordDarthVader,2020-12-30,vacunarse,0
5819,5819,782,MilitameEsta,@MilitameE,2020-12-30,organizan velorio masivo proyectos ley generan movimiento excesivo personas compran sola vacuna floja papeles sobra epica falta etica cuidense cuiden,0
5820,5820,783,Karatecabaret1,@Karatecabaret1,2020-12-30,presentan datos evidencia cientifica muchachos honestamente esperen datos viejo cuestiona ciencia tantas dudas elanmat elgobierno deben garantizar datosssss,0
5821,5821,784,Laura,@lauale5,2020-12-30,leuco comentando argentinos estan usando conejitos india,0
5822,5822,785,dime,@supermaricona,2020-12-29,personalmente pienso ponerme vacuna sabemos capricornio protege luna venus,0
5823,5823,786,ann,@vnntia,2020-12-29,personalmente pienso ponerme vacuna sabemos capricornio protege luna venus,0
5824,5824,787,Pelayoastur,@pelayoastur79,2020-12-29,analfabeta funcional miembros tengais claro,0
5825,5825,788,Teresa Ares,@TeresaAres2,2020-12-29,hoy personal sanitario inscrito vacunarme frente covid19 gracias dg salud publica cyl muchas gracias colegio farmaceuticos zamora velar siempre salud colegiados personal farmacias,0
5826,5826,789,"Pícara
Pa' Siempre",@cantoenlafrente,2020-12-29,desembarco vacunas sido puesta escena descarada peor cine progre ultimos tiempos espanaa hueso perro linearecta llega mierdacuantos costado teatro,0
5827,5827,790,micablossom,@micablossom,2020-12-29,empezo campana vacunacion argentina filtrado imagenes misma problemas basicamente perdio cadena frio aqui personal salud rata laboratorio,0
5828,5828,791,Cris,@blueandwhite,2020-12-29,ciudadnos debemos expresarnos s esperar diga alguien q pensamos sentimosyo confio vacuna aprobada x organismos internacionales creados tal fin informacion cientifica adecuada decido salud,0
5829,5829,792,Gonzalo Castro #usomascarilla #chiledesperto Ⓖ,@gonzalocasstro,2020-12-29,pasara meses mas iniciativas estatales mantenernos,0
5830,5830,793,Yo Soy,@Soy_Merlin,2020-12-29,libertad libre albedrio pertenece solo mila fuente divina coloco espaciotiempo vivir experiencia corporea descubrir luz dentro conviviendo armonia cada elementos habitan planeta,0
5831,5831,794,ana marino,@anamari58237179,2020-12-29,entiendanlo,0
5832,5832,795,Liliana Castellano,@LilyCaste,2020-12-29,vengan,0
5833,5833,796,Cristy -,@cristy_gal,2020-12-29,diputada soher sukaria empezaron vacunar sabemos mierda vacuna basta mentir salud gente nooooooo,0
5834,5834,797,MrDo,@MrDo01A,2020-12-29,si vacuna sputnikv aprobada van presos calculo noy juicio politico gabinete renuncie seria hecho,0
5835,5835,798,Gutierrrrrrez,@Gutierrrrrrez,2020-12-29,toda vida teorizando conspiraciones imperialistas delirantes ahora felices poniendo bracito vacuna aprobo borracho cria chanchos,0
5836,5836,799,@monitorrente,@monitorrente,2020-12-29,mentir matar robar clasica doctrina peronista,0
5837,5837,800,El gato que tuitea.,@Elgatoquetuitea,2020-12-29,juzgar elige vacunarse forma separacion socialcada organismo,0
5838,5838,801,"Maru
#DesobedienciaCivil",@maru_diego,2020-12-29,vacunen toda casta politica asi bajamos gasto sacamos encima cuantos inutiles mismo tiempo,0
5839,5839,802,chicas golden LYQTP,@KpaMartine,2020-12-29,vos hacias catequesis,0
5840,5840,803,Týr,@PabloNievas1712,2020-12-29,si queres vacuno carne rusa pedo,0
