Nombre de usuario,Usuario,Fecha,Texto
Carla Rocha,@_CarlitaRocha,2021-03-04T11:52:28.000Z,"Pgta para la señora 
@MarthaChavezC
 , ¿no es suficiente para vacar a un Presidente?:
Que no haya oxígeno
Que no hayan camas ucis 
Que no hayan vacunas 
Que se siga comprando la vacuna china, la más cara y menos eficaz
Que mueran 300 peruanos al día por covid?
Que más debe pasar?"
Maria Garcia,@Maria_g1991,2021-03-04T11:47:35.000Z,"Soberana 02, la primera vacuna latinoamericana en avanzar a fase III.
El fármaco cubano se convierte en el primer proyecto latinoamericano en la lucha contra la COVID-19 en llegar a ese estadio."
Pequeños Superhéroes,@PSuperherois,2021-03-04T11:46:25.000Z,"Hola 
@sanidadgob
 @CarolinaDarias
. Los padres y madres de niños con enfermedades graves y que son grandes dependientes siguen sin poder acceder a la vacuna #COVID  en muchos sitios de España. Estamos hablando de casos muy extremos, como el de niños que necesitan traqueostomía y..."
griselda pastor,@grispastor,2021-03-04T11:25:37.000Z,"Ue#Covid no hay ningún contacto entre el equipo UE y la empresa productora d #Sputnik para cerrar ningún contrato 
@EU_Commission
 dixit aunk la 
@EMA_News
 empiece a analizar la evolución d la vacuna rusa"
Nelson Cárdenas,@cantarranasur,2021-03-04T11:24:12.000Z,"Muy fifís inventando la vacuna contra el Covid pero para la bobada sí no hay nada, mor..."
Andrés Díaz,@Andres_Diaz_D,2021-03-04T11:23:06.000Z,"Cuba ha desarrollado varias vacunas para el Covid-19, una vacuna entra en fase 3 y otra en fase 2. 

Colombia por el contrario nada que llega ni a 100 mil vacunados y eso q ya llegó el primer cargamento que nos tocó medingar por COVAX."
javi,@Kiskin3,2021-03-04T11:22:40.000Z,"A mis padres les han llamado para que se pongan la vacuna de la neumonía, pero no se llamaba COVID?"
El Azote del NOM,@elazotedelnom,2021-03-04T11:19:31.000Z,"La vacuna Moderna COVID-19 es una vacuna NO APROBADA que PUEDE prevenir COVID-19. NO ES UNA VACUNA APROBADA por la FDA para prevenir COVID-19.

La vacuna Moderna COVID-19 NO SE HA SOMETIDO AL MISMO TIPO DE REVISIÓN QUE UN PRODUCTO APROBADO O AUTORIZADO por la FDA.

Fuente: FDA"
Marina Marcano,@ayapaina2,2021-03-04T11:19:11.000Z,Hace unos meses nos atormentaban las noticias de familiares y amigos contagiados con la Covid-19. Hoy nos alegra saber que gente cercana y querida está recibiendo la vacuna. 
Camila Flores,@Camfloresch,2021-03-04T11:18:46.000Z,"Llevo un año de pandemia, un año exacto desde que me movieron a la uci covid (era por un mes)tuve covid después de 7 meses, estuve 5 meses sin ver a mi familia y vi morir más gente de la que he visto en mis 3 años de carrera. Yo perdí la Fe en nosotros pero no en la vacuna"
Anthony Rivas,@anthonyyrivas,2021-03-04T11:18:43.000Z,pongase su vacuna que muchas personas murieron de covid que hubiesen deseado tenerla en el momento para poder salvar su vida.
DeLasSierras,@amolosochentaS,2021-03-04T11:16:57.000Z,"#BuenJueves gente a quien sepa les pregunto ! Hay alguna ley que ampare a las personas que deciden NO aplicarse la vacuna de COVID-19.
Ya que me parece una barbaridad escuchar gente decir que los están OBLIGANDO en sus trabajos a vacunarse. Por favor alguien sabe algo de esto?"
Fesavama,@Fesavama,2021-03-04T11:00:16.000Z,"-Buenas. ¿Me pone una barra de pa
-TOMA VACUNA, TOMAAAA
-Pero... Pero... ¡Me ha puesto la vacuna contra el covid!
-SÍ, MUAHAHAHAHAHA
-Por dios, que yo sólo venía a por un pan
-PUES NO HABER SALIDO DE CASA
-Qué vergüenza, soy infanta, qué dirán cuando se entere la gente
-JAJAJAJAJ"
Radio2 AM1230,@radio2rosario,2021-03-04T10:51:23.000Z,"#Radiópolis Inscriben (en el Sanatorio Parque) en Rosario a voluntarios para probar la vacuna alemana ""CureVac"" contra el Covid. ""Es un ensayo clínico, en fase III. En poco tiempo ya se completó el primer cupo para ser voluntarios"", Carolina Subirá (médica infectóloga)"
Juan Pablo,@JuanPablo24101,2021-03-04T10:50:32.000Z,"En la oficina había una compañera que iba de escritorio en escritorio mostrando el vídeo de la UPEA, la misma al día siguiente se jacta que sus familiares consiguieron la vacuna COVID sin estar en grupo de riesgo, algo falla"
Economia la madre de la Ciencia Social,@economiaVnzla,2021-03-04T10:49:59.000Z,"La dirigencia Venezolana requiere de una vacuna que combata el ego y el personalismo.
Según usted quién está ocasionando más daño en Venezuela, el COVID o el ego?"
Libardo Buitrago,@LibardoBuitrago,2021-03-04T10:47:37.000Z,"La Agencia Europea del Medicamento comenzó hoy un proceso de “revisión continua”, un análisis en tiempo real, de los datos sobre la seguridad, la eficacia y la calidad de la vacuna rusa contra la covid-19 Sputnik-V."
Prof. CORUJO,@Corujo22,2021-03-04T10:46:18.000Z,"Si la vacuna anti COVID-19 fue creada para combatir esa enfermedad, ¿por qué no se la administraron primero a los que están hospitalizados en cuidados intensivos con esa enfermedad?
Digo, yo solo pregunto!!!"
ElObservadorBinario,@ObservadBinario,2021-03-04T10:26:27.000Z,"#BIN Así como los grandes líderes mundiales han sido mostrados ""en vivo"" al aplicarse la vacuna #Covid_19, si no es tan humillante, ¿Por qué no muestran a Xi Jingpin mientras le hacen la prueba #Covid_19 anal con hisopos? Así daría el ejemplo y hasta se le permitiría ""bailar""."
Cyrano de Voxerac,@voxerac,2021-03-04T10:26:10.000Z,"A Irene con covid-19 hicieron más de 5 PCR a cuenta del erario público,
sin poder acceder al test, el anciano de la residencia,
te fabrican cortinas de humo de modo impúdico,
esas teles mostrando de escrúpulos su carencia,
porque 2 mujeres de real cuna,
ya se pusieron esa vacuna."
Frank Lithgow B.,@FrankLithgowB,2021-03-04T10:25:06.000Z,"Ayer recibimos la primera dosis de la vacuna contra el Covid-19, en las instalaciones de la PUCMM, donde se lleva el proceso de manera muy organizada. Su personal muy capaz y eficiente, pero además  admirable por su amabilidad y cortesía. Gracias al gobierno, gracias a la PUCMM!"
Denuncia_Trafico,@TValdivia48,2021-03-04T10:23:33.000Z,"Recuerde que la vacuna es efectiva 2 semanas después de la 2da dosis y que no evita en un 100 % el contagio, sirve para que el Covid no nos mande al hospital o nos mate. No se relaje queda pandemia para largo rato.
#valdiviacl"
Andres Leon,@AndresDybala777,2021-03-04T10:20:42.000Z,"Ni loco me dejo inyectar esa vacuna contra el covid, ¿se confían de la vacuna?
Después de 1 año que haya vacunado a medio mundo y ver las reacciones de los vacunados y si está todo bien, ahí si "
Melli,@Melli79Yooo43,2021-03-04T10:18:07.000Z,"Hoy he tenido una pesadilla,  no sé, si por efectos de la segunda dosis de la vacuna del covid ,puesta ayer.
He soñado que el Patético de Madrid no tenía ninguna champions. "
M_Esposito14,@Esposito_14,2021-03-04T10:16:01.000Z,Health Canada permite condiciones de almacenamiento y transporte más flexibles para la vacuna Pfizer-BioNTech COVID-19
Maudite,@mauditecandela,2021-03-04T10:15:58.000Z,"No paro de pensar en cómo hemos normalizado que haya patentes de la vacuna del covid (o de cualquier vacuna) y que si se liberase se podría vacunar a mucha más gente, ¿cómo podemos organizarnos para demandar que se libere?"
Ana Graciela Iglesias,@GracielaGeloso,2021-03-04T10:14:49.000Z,"La otra ""Grieta"". La de la  estupidez humana de creer que la vacuna del Covid se diferenciará en su efecto por el lugar en donde haya sido colocada. #LaOtraPandemia"
LaRadiodelGato,@pulsop_103_3fm,2021-03-04T10:11:46.000Z,"Mientras cuba prueba 4 vacunas contra el covid...Colombia está en fase de ""prueba de la vacuna llamada reforma tributaria"" ya la está presentando en comités de corrupción de los partidos políticos amigos del gobierno ...y al que no se deje vacunar le aplican un ""falso positivo"""
Tabernero,@LaTabernaRPG,2021-03-04T10:08:37.000Z,"Por fin nos han puesto la mierda de la vacuna del COVID, ya era hora, cojones"
Ana Paula Klein,@AnaaPaulaKlein,2021-03-04T09:46:13.000Z,Soñé que me aplicaban la vacuna contra el COVID y salía preocupada porque no sabía cuál era 
Clara,@Sassech,2021-03-04T09:42:46.000Z,"Me han avisado que el lunes me ponían la vacuna contra el covid... les he dicho que no podían ponérmela por el embarazo...no fiándose, han tenido que hablar con mi doctora y de ahí a la matrona...no... no pueden ponérmela... si es que, lo tengo todo mirado che"
Risseinne,@Azuria__,2021-03-04T09:34:31.000Z,"Acabo de verlo.

Cada vacuna contra la Covid-19 provoca ciertos efectos secundarios concretos, haciendo que las personas vacunadas desarrollen poderes similares según la vacuna de origen.
AstraZenecos, Pfizerianos, Modernos y Janssens luchan entre sí para gobernar la Tierra."
DeosTomates,@lukadraggan,2021-03-04T09:26:09.000Z,Me hace mucha gracia la gente que se queja de que la vacuna no impide que sigas transmitiendo el covid jsjsjduazjwjakdujw se creen que les crea una barrera o algo de halo de armamento alrededor
Conchi,@conchi_val,2021-03-04T09:21:11.000Z,"¿Si pudieras comprar la vacuna para Covid en el supermercado y ponértela en casa, lo harías?"
gemmi,@geemmaax_,2021-03-04T09:16:39.000Z,no pueden vacunar a mi abuela de la segunda dosis de la vacuna del Covid porque su cuerpo no la soportaría...
Luisito,@LuisDiiz,2021-03-04T09:09:04.000Z,Está muy bien que hayan conseguido hacer una vacuna contra el covid en menos de un año pero por favor las analíticas ¿Podrian rediseñar la manera en la que te sacan la sangre? No sé un pinchazo en el dedo y ya pa fuera y adios sufrimiento :(
Maria d las Mercedes,@maldonadomari20,2021-03-04T09:06:04.000Z,"La vacuna contra el #Covid no es obligatoria y están obligando a los docentes a vacunarse y condicionando a los que recién empiezan.

Dejen de extorsionar que la.vacuna no es obligatoria.

Delinkuentes."
Juanjo Soriano Lluch,@juanjosorilluch,2021-03-04T09:04:44.000Z,"#QuieroVacunarme ¡ALEGRÍA! A mi Madre le pusieron la 1ª dosis, y el día anterior a la 2ª, dio positivo; 40 de fiebre durante 2 días, 3 de febrícula, y mejoró la saturación! Ha ganado a la vil covid! LA VACUNA SALVÓ SU VIDA! Por favor, SÍ A LA VACUNA! Cuidaos mucho y un abrazo,"
manuelcanosa marcote,@manuelcanosamar,2021-03-04T08:48:02.000Z,"Las Infantas no me robaron mi vacuna contra el Covid, pero sí lo han hecho muchos políticos, y muchos otros, que van de calladitos pero seguro que se la enchufar on. No veo que se los critique de igual manera. Para entrar a muchos países hay que estar vacunados, cono Abu Dhabi."
heteron't,@heterontt,2021-03-04T08:44:51.000Z,"Sí, sí, la vacuna del covid es trascendental, pero luego de ella necesitamos que inventen los días de 40hrs, neta me urgen."
Chetumal Nuevo,@ChetumalNuevo,2021-03-04T08:38:38.000Z,"AmontesTw: 
@CarlosJoaquin
 El 20 de enero 2021 reciben (con toda pompa) de AstraZeneca, sustancia para 6 millones de dosis de vacuna contra Covid-19, las llevaron a envasar, ¿pasaron 42 días y aún no  tienen ni un frasquito 
@m_ebrard
? no es necesario terminar millones para qu…"
Mel Brockmans,@MelBrockmans,2021-03-04T08:37:25.000Z,"Ayer me pusieron la vacuna del covid y me han arreado bastante fuerte los efectos secundarios de la vacuna 
 pero aún así, dentro de una hora iré a las prácticas y esta tarde al trabajo. Me he hecho mayor 
 y siento la obligación de cumplir con mis responsabilidades"
Jose Alicea,@Cuquialicea,2021-03-04T08:26:46.000Z,"Religiosos han cuestionado el conflicto ético que provoca la vacuna COVID de Johnson and Johnson porque desciende de celulas que a la vez descienden de células tomadas de fetos abortados. Yo aplicaría el principio paulino de no preguntar en 1 corintios 10:25,  ¡Hay que vacunarse!"
Televisión del Este,@EsteTelevision,2021-03-04T08:23:38.000Z,"New Post!!! OMS subraya que no debe exigirse vacuna anticovid a viajeros internacionales

Aeropuertos y otros puntos de entrada a un país no deben pedir a los viajeros que demuestren estar vacunados contra la COVID-19 para poder acceder a esos territorios, subrayó hoy la Org…"
,@009423_,2021-03-04T08:14:01.000Z,si m da covid y le da a mis abuelos voy a sentirme mal dios están a nada de que les pongan la vacuna nononono
Gaston Clerc,@GastonClerc1,2021-03-04T08:04:32.000Z,"Quien ha sido inoculado con la vacuna contra el COVID, se convierte en asintomático; y puede seguir contagiando al resto... Me recuerda a los zombis 
 Cuidaros "
Azotando Indigencias Mentales,@AzotandoM,2021-03-04T07:55:34.000Z,"Viendo que contagiarse de covid-19 es una ruleta rusa donde puedes morirte, ya seas anciano o jovencito, y ante la incertidumbre de cuando nos tocará vacunarnos a los españoles.
Si a dia de hoy nos pagaran un viaje al extranjero y la vacuna.

¿Usted se negaría?

¿Escándalo donde?"
Richard Medrass,@RichardMedrass,2021-03-04T07:48:02.000Z,"Dolly Parton donó US$ 1 millón para que un laboratorio desarrolle una vacuna contra el Covid-19.
Esperó hasta que fue aprobada por la FDA y que se hayan vacunado muchos de sus compatriotas.
CFK no donó $1, todos pagamos su vacuna, lo hizo un domingo y le sacó la vacuna a alguien."
YesI'mAle,@Kam_lexa,2021-03-04T06:53:51.000Z,"Ayer vacunaron a mis abuelitos contra el Covid- 19 y ni se imaginan el alivio que sentí, ojalá la vacuna llegué pronto a sus familias también
."
PatiCa,@PatiCarmela,2021-03-04T06:49:54.000Z,"logre inscribir a mi mami en 
@EsSaludPeru
  para la vacuna contra el Covid 19 , vayan rápido!!!!!"
Angelisimo,@Angelisimo2,2021-03-04T06:48:23.000Z,"Yo no tendría ningún problema en ponerme la vacuna del covid, si esta tuviera todas las garantías de seguridad que se le exigen a cualquier otro medicamento!"
Cesar o nada,@Antonio45781949,2021-03-04T06:46:41.000Z,Para los amigos de la vacuna del Covid la OMS os comunica qué da igual qué os hayáis vacunado qué van a seguir viniendo olas.
Pams,@Lightwood_3001,2021-03-04T06:46:40.000Z,"1:40 am de la mañana mi casa suena con la estridente llamada del teléfono convencional, para avisarnos que mi padre se puede poner la vacuna contra el covid 
Mi viejo tiene 63 años médico de primera línea en toda la pandemia, nunca dejo de trabajar"
López,@9lopez_,2021-03-04T06:43:19.000Z,Segundo día consecutivo que sueño que me ponen la vacuna del covid
~Marc~,@Marukuzz,2021-03-04T06:15:21.000Z,"Buenos días gente de Twitter, hoy os traigo los síntomas de la vacuna de AstraZeneca de primera mano. 

Temblores, dolor de cabeza, náuseas, fiebre a 39.1 grados (De momento) cambios de temperatura, brazo vacunado inmóvil, no me puedo mover sin sufrir la ira del covid y tos seca."
Jimmy ✘,@JimmyXoficial,2021-03-04T06:12:36.000Z,"Me mintieron, me puse la vacuna del COVID porque me dijeron que es de la única forma que ella me ame y aún no me ama
."
aca,@mandovMevVuSsvd,2021-03-04T06:10:26.000Z,"Wall Street Journal dice que países alrededor del mundo buscan formas para q la gente tenga pruebas de vacuna contra covid y/o resultados negativos para ir a oficinas y bares, pero sus planes traen preocupaciones de que los demás se sientan excluidos de su vida normal..."
vacuna_Covid,@moderna_vacuna,2021-03-04T06:06:48.000Z,"- Hijo! Que vienes borracho!! Y con los ojos vidriosos!!! Qué has hecho???!

- Se me ofreció y accedí"
Jeff Palacio,@EngineerPalacio,2021-03-04T06:03:12.000Z,Llego el día de recibir la vacuna del COVID me siento contento pero a la vez nose lo que pueda suceder. Siempre con fe!
Jesús G,@jarp811,2021-03-04T06:02:34.000Z,"Cuando tendremos la vacuna en 
@TizayucaMpio
 @gobiernohidalgo
 @omarfayad
 Puras mentiras! Urge que inicie la vacunación contra covid a adultos mayores! 
@susyangeles_
 @zoerobledo
 @Tu_IMSS
 @SSalud_mx"
kat,@rhineee_g,2021-03-04T06:02:03.000Z,Fav si me pongo la vacuna contra el covid RT si voy a beber mejor.
Miss *Lexia*,@DeJade,2021-03-04T06:01:23.000Z,"Mientras tanto...
En los súper poderes que te deja el covid, anoche, la aplificación del recuerdo de la vacuna que me puse en octubre, atravesó mi brazo izquierdo por horas, como un arpón."
José Gámez-66,@aguiladorada66,2021-03-04T05:49:49.000Z,"#Vacuna  atrasada ..
promesa olvidada ..
#pandemia descontrolada y por lo tanto ....
#MorenaReprobada #Covid_19  #Austericidio"
LUIS ROMERO,@untalrow,2021-03-04T05:34:39.000Z,"No entiendo que desmadre se traen para aplicar la vacuna #covid. Enseñen a vacunar a los repartidores de #Amazon y en tres días estaríamos vacunados todos, si es #prime al día siguiente.

#ideasParaCambiarAlMundo"
ivanovich.torrevich,@ITorrevich,2021-03-04T05:27:17.000Z,"Mi opinión respecto a un video que esta circulando con información falsa o mal enfocada respecto a la vacunación contra COVID-19
1- la vacuna de RNA no es terapia génica. El RNA no entra al núcleo ni se integra al genoma"
ᴋɪᴀʀᴀ,@kiaraaguustina,2021-03-04T05:17:10.000Z,"Cuando pensé por un momento q podia empezar a vivir un poco mas tranquila,el medico le dice a mi papa q la vacuna contra el covid NO LE SIRVE ,deja nomas"
Tomas Pulecio Arango,@PulecioTomas,2021-03-04T05:03:11.000Z,"Nuevamente la negligencia administrativa del estado, ha permitido que los empresarios irrumpan en los enseres que  deberían ser públicos para volverlos privados y al alcance de unos pocos. Resulta que el gobierno apoyará a los privados para comercializar la vacuna contra el Covid"
R ë Y,@KinG_CoAcH,2021-03-04T05:01:00.000Z,"La vacuna del Covid aumenta su efectividad cuando durante la aplicación te tomas la foto?

#PreguntaSeria"
Gus F.,@mem_738,2021-03-04T05:00:44.000Z,"Otra vez sin internet. 
@Telecentro
 esta vez le ganó al covid. Ya a por la tercera ola y no hay vacuna para solucionarlo. Paso de pandemia a extinción. Cómo servicio no existe"
Esteban Galeano J,@estebangaleanoj,2021-03-04T04:55:05.000Z,"La vacuna no llegó a tiempo para mi papá, con 85 años fue diagnosticado con covid, hace 3 días se encuentra en una UCI. Dios está con nosotros."
Carlos Muñoz,@carlosSar101,2021-03-04T04:53:31.000Z,Me alegra ver a muchos colegas recibir sus primeras dosis de la vacuna contra el covid 19 
angel,@anngelramy,2021-03-04T04:49:43.000Z,"En el asilo siempre inyectó con insulina a un don, de un tiempo para acá la pedía en el mismo brazo,hoy me dijo que ya le dolía el brazo y le pregunté qué si porque no la quería en el otro me dijo que porque estaba esperando la vacuna del covid y quería tener su brazo bien"
Emilia Paz,@MoyaEmilia1,2021-03-04T04:47:41.000Z,"Hace meses mi médico me dijo que si me daba covid-19 era poco probable que sobreviviera x la enfermedad que tengo. Hace unos días le pregunté x correo si era considerada como persona con conmorbilidad para la vacuna y el hueón me respondió ""No lo se, puede llamar a MINSAL..."""
LARA,@TheLaraFine,2021-03-04T04:43:43.000Z,Estoy emocionada porque mi tía que amo mucho esta en terapia por covid y ver a todos felices por la vacuna me da vida 
Agus,@AgusGeirola,2021-03-04T04:30:31.000Z,Alguien me dice cuando empiezan a vacunar a mayores de 60 en PBA? #vacunacovid #buenosaires
ted mosby,@edgarmh9,2021-03-04T04:30:30.000Z,Tengo amigos gringos que ya les aplicaron la SEGUNDA dosis de la vacuna del covid y a mí con suerte me aplican la primera en junio... de 2022 jaaaa
OᑕᕼOᗩ,@cesarochoaS,2021-03-04T04:29:23.000Z,Quiero y necesito la vacuna del covid 
ALBAMARINE,@amcascan,2021-03-04T04:18:52.000Z,"Yo echando madres con lo que dijo el dr de la O.
También yo: sigo trabajando en área COVID sin vacuna "
Princess Melba,@PrincessMelba,2021-03-04T03:52:17.000Z,"Un día te sientes vieja, pero luego verificas que perteneces al grupo de gente joven y sin enfermedades para la vacuna del covid y se te pasa "
Dr. M.V,@IluminacionMr,2021-03-04T03:46:19.000Z,"Que turno tan hpta mente complicado, sigan creyendo que el #Covid_19 es una güevonada, sigan relajados, que por mas vacuna que haya llegado, según como van las cosas se está proyectado un tercer pico para fin de marzo-abril. Ojo cuídense. No bajen la guardia"
Angie Ju,@angiejuperez,2021-03-04T03:45:36.000Z,Hoy le pusieron la vacuna contra el covid a mi bisabuelo de 95 años y a mi bisabuela con 92. ¡Gracias a Dios!
kmiluchis,@camilarz_,2021-03-04T03:44:55.000Z,si has ido a un motel no tienes por qué preocuparte por la vacuna del covid
Sheeto de bolita,@Esunabichiyal06,2021-03-04T03:41:08.000Z,"Morras en lo que les llega su turno para la vacuna del covid deberían ir por su vacuna de vpph ese también es mortal, de nada."
Jorgina Gaxiola,@Jorgina_Gaxiola,2021-03-04T03:40:43.000Z,"Me acaban de preguntar un mesero si puede vacunarse con su médico privado.
No se dejen engañar, ninguna vacuna vs #Covid-19 está en manos de médicos privados. TODAVÍA NO."
Irenne Aguilar,@AGUILARIRENNE,2021-03-04T03:39:34.000Z,"HOY 262 personas muertas por no tener la vacuna contra el COVID! 
@SergioMassa
 @MaleGalmarini
 @Martin_M_Guzman
 @Facundo_Moyano
 #VacunadosVIP"
100% GraSSa,@k_vernika,2021-03-04T03:31:16.000Z,"C@gué, soy Docente en la PCia. pero vivo en CABA.
a la fila... #Turnos #Vacuna #Covid"
,@05s04_,2021-03-04T03:21:22.000Z,"Cosas que creo que jamás tendré:

- La pensión 
- La vacuna contra el Covid.
-Hawai de vacaciones"
ana,@imoutoffearless,2021-03-04T03:19:32.000Z,Mi abuelita ya tiene la primera dosis de la vacuna del covid 
Eduardo J. Shaw,@EduardoShaw57,2021-03-04T03:18:06.000Z,"#UruguaySeVacuna 
Usá 
, mantené 2 mts. de distancia, lavado de manos y evitá aglomeraciones.
Cuando me toque y con la vacuna que me toque #YoMeVacuno
Vacunate, al #Covid le ganamos todos JUNTOS"
Justo M. Castillo,@JustoCastilloP,2021-03-04T03:16:49.000Z,"Connotadas figuras públicas, en un proverbial narcisismo y una olímpica irresponsabilidad ciudadana, publican fotos recibiendo dosis de vacuna para el covid-19, sin estar en rango de edad correspondiente, la sociedad debería repudiar esas acciones retirando apoyo a esas figuras."
Damián Varela,@_DamianRV,2021-03-04T03:14:20.000Z,"Hoy cumpleaños mi vieja. Por su Parkinson, decidió vivir en una residencia para adultos. Hace un año, fue la última vez que pudo salir. El 6/3/20 comenzó su prisión preventiva Covid-19. Lo único que espera es la vacuna.
Siempre serán una casta de hijos de puta..."
𝙳 𝚊 𝚟 𝚒 𝚍,@DAlessandro2d,2021-03-04T03:13:18.000Z,Yo si me pondré la vacuna contra la Covid-19 en cuanto se me presente la oportunidad. Total el que no quiera está en su derecho y los que sí dejen de jodernos 
Bere Aguilar,@bereaguilarv,2021-03-04T03:12:23.000Z,¿Cómo puede decir AMLO que vivimos un momento “estelar” cuando esta tarde los médicos del Hospital Infantil de CDMX se han manifestado cerrando avenidas para exigir vacuna contra Covid? Ellos sólo piden el mismo trato que le han dado a los Siervos de la Nación.
エリック,@replicante90,2021-03-04T03:02:46.000Z,"Ayer mi papá recibió la segunda dosis de la vacuna, con esto mis padres ya inmunizados contra el COVID-19. Al fin me siento tranquilo. 

Aunque duela comparar. En USA los trataron excelente y con un orden y agilidad, ojalá en México se solucione para los  que faltamos."
Je suis Stephanie.,@Estefanyrmz,2021-03-04T03:02:25.000Z,"Pues fuera de todo, yo si estoy muy contenta con el Hospital General de Sabinas porque desde el primer día que llegué me tomaron en cuenta para ponerme la vacuna del Covid. 

Mi jefa me dijo, tu no estas en área covid pero desde luego eres médico de primera línea "
Luis Enrique,@LeOjeda1,2021-03-04T02:59:15.000Z,Al parecer la #vacuna del covid-19 solo funciona si va con foto incluida
Howard Garcia.,@HowardGarciaTV,2021-03-04T02:56:09.000Z,"Que falta de respeto de aquellos que van a vacunarse sin pertenecer a la etapa que se está vacunando, pero más falta de respeto son quienes autorizan vacunar a los que no entran a la etapa de la vacuna contra el COVID 19."
Santi,@SMincioni7,2021-03-04T02:54:35.000Z,me dieron turno para la primer dosis de la vacuna Y ES MAÑANA POR LA CUAL NO PUEDO IR PUES TENGO COVID Y ME DAN EL ALTA EL SÁBADO DAME OTRAS MAYÚSCULAS MARTA
"I'rrévérencieux Cinquième Élément
y 9000 mas.",@YosefJH,2021-03-04T02:51:46.000Z,"Dijo en reunión de ""ministros"" que al paso que vamos no se va a necesitar la vacuna. Y quizá tenga razón porque nunca se necesito por una pandemía casi inexistente de Covid.
Pero si de dinero para ese ""fin"" ."
Daniela Molina,@NelaMolinaR,2021-03-04T02:49:45.000Z,"Supuestamente mañana me vacunan. Btw no volveré a creer en el MSP y la vacuna contra el covid, hasta que sienta algún efecto secundario de la misma.. "
"𝒻𝑒𝒶𝓇𝓁𝑒𝓈𝓈𝓁𝓎, 𝒟𝒶𝓃𝓃𝒾𝑒⁷ ♡",@hauntedannie,2021-03-04T02:49:11.000Z,hoy me puse la segunda dosis de la vacuna contra el covid y aún no me he muerto (lamentablemente)
Carlos Rodriguez,@carloserodl,2021-03-04T02:48:44.000Z,"Igual que el que se va a vacunar sin que sea su fase , tambien esta el que vacuna sabiendo que a esa persona no le toca , el covid les da a todos no tiene preferencia , esa es la realidad."
Fer,@Fer_decadente,2021-03-04T02:48:33.000Z,"Ojalá que a Ponce, el Tiba y de paso a Molina les inyecten agüita en lugar de la vacuna del covid y se los cargue la verga"
Aldo Camus,@AldoLeon1,2021-03-04T02:46:17.000Z,"Una personita de la tercera edad cercana a mi familia, cuyo nombre no quiero acordarme, no cree en la COVID-19, pero sí quiere su vacuna 
."
Agente Supertramp,@SdeSanty,2021-03-04T02:44:50.000Z,"Joder, pues menos mal que a las infantas les ofrecieron la vacuna del covid y no jaco."
Andrés,@Andrs79050324,2021-03-04T02:41:33.000Z,Llegó el momento. Mañana tengo turno para la primera dosis de la vacuna contra el covid. Hay esperanza #vacunatePBA
ValienTe,@MarielitaValien,2021-03-04T02:41:18.000Z,Y qué me pondrán la vacuna contra el COVID-19....
Noticias Ya!,@noticiasyabq,2021-03-04T02:40:35.000Z,"Médico en Valledupar manifiesta síntomas respiratorios de 5 a 7 días antes de vacunarse, pero fueron omitidos en el momento que se le formularon las preguntas para la vacunación. Entonces le realizan la prueba para covid-19, dando positivo, una excepción para la vacuna”, se dijo"
Señora Católica,@SenoraCatolica,2021-03-04T02:35:20.000Z,"¿Es en serio?
Mucha gente dudando de la vacuna contra el covid pero se hacen curar “el empacho” y “mal de ojo” por WhatsApp. 
Los ignorantes no pueden entrar al Reino de los Cielos. 

¡Manda fuego Señor!"
Lu,@Btlzain,2021-03-04T02:32:19.000Z,"Una enfermera sufrió parálisis después de la vacuna del covid que c0mpr0 el gobierno, pensando si le pusieron aceite, agua de masa o agua oxigenada"
Luis Skywalker,@luisendavila,2021-03-04T02:31:23.000Z,Alch si exijan la vacuna!! después de enfermarme de covid he tenido muy seguido cefaleas muy cabronas no tomen a la ligera al virus.
Alejandro Osorio Muñoz,@alejoosorio008,2021-03-04T02:31:09.000Z,Todos quejándose por la vacuna del covid sabiendo que ya estan vacunados con la reforma tributaria otra artimaña para sostener la descarada corrupción gubernamental que tristeza. Pero de eso no se habla....!!!
jo; lvs lulu&mimi,@wallswhoo,2021-03-04T02:28:02.000Z,"mi hermana se puso la vacuna del covid gringa y le duele el brazo desde que se vacunó, pero le duele much y lo tiene duro "
Luis Verde,@LuisVer81776911,2021-03-04T02:27:38.000Z,Si en Colombia toman  la determinación de agarrar los $ de la venta de droga para comprar la vacuna contra la covid entre meses pueden vacunar  todos los colombianos.
Judith Villanueva,@judithvilla1898,2021-03-04T02:24:23.000Z,"A mi mamá le aplican la vacuna de covid mañana,y estoy tan feliz "
Fausto Pazmiño,@FaustoJPO,2021-03-04T02:24:20.000Z,"ESPOL tiene prototipo de vacuna COVID; YACHAY tiene prototipo de edificios inclinados para pruebas de gravedad y un sembrío de rábanos azul marino.
#SomospotenciaYachay"
MorenaSoL,@MorenaMia2020,2021-03-04T02:23:40.000Z,Alguien sabe a los que nos dio covid podemos recibir  la vacuna?
.,@VZabala4,2021-03-04T02:23:10.000Z,"Cómo vas a tener 20, 30, 40 años y darte una vacuna por acomodo cuando hay personas que hace un año están desgarrandose el alma luchando contra el covid. Cómo duermen tranquilos? Cómo se puede ser tan mierda? 
Cómo no podes pensar en el otro ni en una crisis mundial? Que tristeza"
Johelí Morillo,@joheliM,2021-03-04T02:22:17.000Z,"Tanzania rechaza vacuna covid, porque realizaron pruebas hasta a una papaya y dio positivo (denuncian pruebas datadas) falsos positivos"
